Hotel_Name,Full_Review,Average_Score
Shaftesbury Metropolis London Hyde Park,  Staff were very helpful Stay was nice the room was clean and facilities were good ,7.7
Shaftesbury Metropolis London Hyde Park, Asked for a room on a higher floor and got the basement Bit noisy in the mornings  Room was a good size,7.7
Shaftesbury Metropolis London Hyde Park, Room sizes More spacious rooms would be ideal   The location quality of service and cleanliness of the hotel,7.7
Shaftesbury Metropolis London Hyde Park,  We could feel good atmosphere of london ,7.7
Shaftesbury Metropolis London Hyde Park, No bar was a shame  Good location near the underground lovely clean room,7.7
Shaftesbury Metropolis London Hyde Park,  Andreea the front desk clerk was very friendly and helpful ,7.7
Shaftesbury Metropolis London Hyde Park, Room was cramped and bathroom smelled unpleasant  Very helpful staff We were allowed to use our room as soon as we arrived at 10AM very early ,7.7
Shaftesbury Metropolis London Hyde Park, Taxi to another hotel as work maintance small rooms noisy roads ,7.7
Shaftesbury Metropolis London Hyde Park, Check in out took forever Bathroom tiny poorly laid out Bathroom smelt badly of drains No bar   Not a lot ,7.7
Shaftesbury Metropolis London Hyde Park,  Excellent value near Paddington station comfy beds hot showers and great for a flying visit,7.7
Shaftesbury Metropolis London Hyde Park, Sound proofing Noise from the road can be heard clearly  ,7.7
Shaftesbury Metropolis London Hyde Park, the hotel is a big maze you cant go to your room you have to climb up and down many stairs and have to pass many doors  ,7.7
Shaftesbury Metropolis London Hyde Park, Poor lighting in the bedroom I needed brighter light to read   The bed was comfy and the shower was nice ,7.7
Shaftesbury Metropolis London Hyde Park,  Cosy,7.7
Shaftesbury Metropolis London Hyde Park,  Staff so friendly,7.7
Shaftesbury Metropolis London Hyde Park, The room was very small but I have to say it was comfy  Staff were very nice and helpful,7.7
Shaftesbury Metropolis London Hyde Park, The smell coming out of the toilets in the morning was horrid   Loved the little touch like fresh flowers the fruit and drinks ,7.7
Shaftesbury Metropolis London Hyde Park, Small rooms over priced  Good location friendly staf,7.7
Shaftesbury Metropolis London Hyde Park, breakfast ist just ok  the ambiente,7.7
Shaftesbury Metropolis London Hyde Park, Nothing to dislike   Beautiful clean rooms Staff were very friendly and helpful when needed,7.7
Shaftesbury Metropolis London Hyde Park, ,7.7
Shaftesbury Metropolis London Hyde Park, Non  Staff were great very smily and helpful,7.7
Shaftesbury Metropolis London Hyde Park, Rooms were very small no mini bar no bar in the hotel bathroom extremely small with no storage space  It was centrally located,7.7
Shaftesbury Metropolis London Hyde Park, the hotel was expensive  The location of the hotel was so good for me because i was able to buy things mostly all the time befoer midnight,7.7
Shaftesbury Metropolis London Hyde Park,  Small but very confortable rooms Very efficient personnel,7.7
Shaftesbury Metropolis London Hyde Park,  Location Quiet place,7.7
Shaftesbury Metropolis London Hyde Park, Staff was very friendly and helpfull hospitality was very good   Everything was excellent perfect ,7.7
Shaftesbury Metropolis London Hyde Park,  The location was fantastic very close to transport,7.7
Shaftesbury Metropolis London Hyde Park, cold draughty room fire alarm went off twice in 4 nights small room ,7.7
