Hotel_Name,Full_Review,Average_Score
The Cleveland, Nothing   Friendly helpful staff In room kitchen Good coffee at reception ,8.2
The Cleveland, Would have liked a bedside table   Spacious room good location and very clean ,8.2
The Cleveland,  Coffee bar,8.2
The Cleveland, Stairs  Had a nice kitchenette ,8.2
The Cleveland, car parking   Nice staff clean comfortable hotel and good location to go around ,8.2
The Cleveland, Access to my room   Welcoming staff ,8.2
The Cleveland,  Great size quiet and convenient location,8.2
The Cleveland, They gave me a room in the attic and when I refused they forced me to pay more than what is in BOOKING website to give me a regular room  ,8.2
The Cleveland, Studio is located on 4th floor no elevator  Excellent location ,8.2
The Cleveland, The lack of knowledge of location of things  ,8.2
The Cleveland,  Great location a few minutes from tube and convenience store friendly helpful staff ,8.2
The Cleveland,  Friendly and helpfull staff very clean well equiped room,8.2
The Cleveland, The room was dark spartan furnishings safe did not work   The staff was pleasant ,8.2
The Cleveland, No bar on site but within 3 minutes over 20 bars so no issues  Good all round hotel with a lot an small extras that mean the difference,8.2
The Cleveland, Build in bathroom inside the room  ,8.2
The Cleveland, jerry built interior facilities rotten district location ,8.2
The Cleveland, no posibility for eat or drink something in the hotel  very quiet very discrete,8.2
The Cleveland, Cell phone coverage downstairs was poor   Very good hotel indeed Would certainly stay again if at the same price ,8.2
The Cleveland,  The bed and the room layout is great its a self contained home from home clean tidy an d quite ,8.2
The Cleveland, The room was a little small   The bed was the perfect firmness ,8.2
The Cleveland, too many stairs 86 climbing to the room No restaurant or dinning room No curtains cause you to gwake up early each mornin  Clean good location,8.2
The Cleveland, Extremely small washroom room very tiny very basic room ,8.2
The Cleveland, Thought the cost of the continental breakfast was excessive  ,8.2
The Cleveland, Room was small but certainly not a show stopper   Room was small but immaculate and cozy ,8.2
The Cleveland, Huge bathroom without bathtub optional breakfast  Wide comfortable calm Very good,8.2
The Cleveland,  Staff is very friendly and helpful rooms are spacious clean and comfortable location very good ,8.2
The Cleveland,  Staff were really helpful as we were able to check in early and return late Facilities were great and we had the best night s sleep for ages ,8.2
The Cleveland, Room a little small  Staff very friendly,8.2
The Cleveland, No elevator to the top floor in the morning shower had no water pressure  The room was clean warm staff helpful,8.2
The Cleveland,  Nice spacious rooms and very comfortable and homely,8.2
The Cleveland,  very friendly and helpful staff,8.2
The Cleveland,  Great location near tube stations friendly staff decent sized quiet room with the bonus of kitchen facilities ,8.2
The Cleveland, No bar in the hotel and couldn t see any gym leisure facilities  Staff were friendly and the accommodation was to a good standard,8.2
