Hotel_Name,Full_Review,Average_Score
Royal Garden Hotel, room is quite small  great location in south kensington next to the park friendly staff,8.8
Royal Garden Hotel,  Amazing place great location great staff perfect business trip ,8.8
Royal Garden Hotel,  The room was spacious for central london,8.8
Royal Garden Hotel, As above just the mattress far to hard  Only thing I would complain about is we had an Exec room and the mattress was far to hard ,8.8
Royal Garden Hotel,  Very good Chinese restaurant Min Jiang Good food excellent service Location is good ,8.8
Royal Garden Hotel,  large comfortable top clean room beautiful but central location very good service,8.8
Royal Garden Hotel, none  I liked the location the most,8.8
Royal Garden Hotel, Room view of back of hotel   Nice room Good breakfast ,8.8
Royal Garden Hotel, no free wi fi for a 5star hotel no soundproof rooms nor privacy  location not bad clean and friendly staff,8.8
Royal Garden Hotel, Wifi chargs very high  location,8.8
Royal Garden Hotel,  Quality cleanliness staff location,8.8
Royal Garden Hotel, Wifi not free due to booking thro booking com not directly thro the hotel  Location room space cleanses and staff,8.8
Royal Garden Hotel, My room was very small  Location is the best,8.8
Royal Garden Hotel, Nothing  Very clean modern hotel with very pleasant helpful staff,8.8
Royal Garden Hotel,  very comfortable and a superb location,8.8
Royal Garden Hotel, Nothing  Everything,8.8
Royal Garden Hotel,  Very helpful and friendly personal Nice location right by the park and all amenities of High St Kensington ,8.8
Royal Garden Hotel,  very professional staff and really kind Location is very good on a street with a lot of restaurants and nice shops ,8.8
Royal Garden Hotel, cost of the Internet very high  Location and comfort,8.8
Royal Garden Hotel, No toothpaste in room and no brekfeast  Nice location and friendly non judgemental staff ,8.8
Royal Garden Hotel, the price   the room and dining location,8.8
Royal Garden Hotel,  All very good,8.8
Royal Garden Hotel, nothing  everything,8.8
Royal Garden Hotel, Based on this particular trip nothing   Elegant yet relaxed and friendly atmosphere ,8.8
Royal Garden Hotel, Pillows  Really good location,8.8
Royal Garden Hotel, Really thin duvets needed an extra blanket to keep warm   Staff were very helpful Position of Hotel is excellent ,8.8
Royal Garden Hotel, Wish I had booked the Chinese in advance disappointed not to get in  Loved everything Best room we have stayed in in London for some time ,8.8
Royal Garden Hotel,  Bedrooms overlooking garden nicely laid out and have great views go for higher floors to fully appreciate ,8.8
Royal Garden Hotel,  The location was ideal for royal Albert hall,8.8
Royal Garden Hotel, Please change the mattress  Excellent location ,8.8
Royal Garden Hotel,  everything was perfect,8.8
Royal Garden Hotel, no free wifi its 2016  great bed spacious room and great views over hydepark,8.8
Royal Garden Hotel, Rooms cold at night  Excellent staff good food,8.8
Royal Garden Hotel, GBP 20 for 24hrs wifi  Excellent concierge,8.8
Royal Garden Hotel, No free wifi  Location,8.8
Royal Garden Hotel, Heating is bad  Hydepark view,8.8
Royal Garden Hotel, Nothing  Location Very clean room Comfortable beds crisp bed linen Coffee tea making facility ,8.8
Royal Garden Hotel,  The staff are just so attentive and polite ,8.8
Royal Garden Hotel, Felt a bit overpriced  Very good location would stay again,8.8
Royal Garden Hotel,  The very high standard of staff and room,8.8
Royal Garden Hotel, Pillows to soft no tea or coffee facilities and having to pay for water and internet  Location,8.8
Royal Garden Hotel,  Beautiful hotel would definitely go again,8.8
Royal Garden Hotel, Nothing  Close location to Royal Albert Hall super friendly staff Great view ,8.8
Royal Garden Hotel, there is a hole on our duvet cover and some tea marks on a tea cup plus one day the dirty glasses were put back into the cupboard   room size is ok,8.8
Royal Garden Hotel, Nothing   The room was recently renovated It was very well designed and very comfortable and relaxing ,8.8
Royal Garden Hotel,  Perfect location great staff,8.8
Royal Garden Hotel,  Central location with car parking and just a 5min walk from the underground Well fitted out room and very quiet,8.8
Royal Garden Hotel,  I have stayed at The Royal Garden several times before that s why I went back ,8.8
Royal Garden Hotel,  Everyone on the staff at the hotel was excellent nothing was too much trouble thoroughly enjoyed our stay,8.8
Royal Garden Hotel, No hair dryer in the room   The service at the counter was professional and friendly ,8.8
Royal Garden Hotel, Nothing  Everything,8.8
Royal Garden Hotel, Wifi was too expensive  Location,8.8
Royal Garden Hotel,  The breakfasts are fantastic Fabulous location Very efficient friendly and helpful staff Great 24 hour gym ,8.8
Royal Garden Hotel,  I can t say a bad thing about this hotel it is easily my favourite in London,8.8
Royal Garden Hotel, 190 for a room per night and charge for wifi Woeful Awful  Nice hotel Good location Clean Good staff,8.8
Royal Garden Hotel,  Great location and lovely hotel with generous rooms Heated bathroom floors are a wonderful bonus,8.8
Royal Garden Hotel,  All the ingredients for a great stay good price big and clean room excellent staff great location and good food ,8.8
Royal Garden Hotel,  Great room excellent food and helpfull staff,8.8
Royal Garden Hotel, Nothing  The hotel services we re excellent,8.8
Royal Garden Hotel, Location  Spacious room,8.8
Royal Garden Hotel,  Comfort helpful staff,8.8
Royal Garden Hotel, Nothing to dislike  The total combined quality of services location decoration ,8.8
Royal Garden Hotel,  Staff very friendly and helpful Good attention to details Parking on site ,8.8
Royal Garden Hotel,  The location was great The service and staff very helpful ,8.8
Royal Garden Hotel,  The location and service,8.8
Royal Garden Hotel,  the service was outstanding and a free bottle of wine to celebrate my partners birthday was a really nice touch,8.8
Royal Garden Hotel,  Location,8.8
Royal Garden Hotel, None  Mr Javier the concierge is so accomodating of all You win t hesitate to ask,8.8
Royal Garden Hotel,  Location was nice with easy transportation close by beautiful view and such comfortable room It really was remarkable ,8.8
Royal Garden Hotel,  I was celebrating my 90 th anniversary location for our visiting programme ideal ,8.8
Royal Garden Hotel, Forgot the daily complimentary bottles of water   A very good place that I always come back to for its great location service and friendly staff ,8.8
Royal Garden Hotel,  Comfortable room friendly helpful staff Also great location with bus stop outside ,8.8
Royal Garden Hotel, The irons weren t great   The overall experience Staff very friendly and couldn t do enough for you ,8.8
Royal Garden Hotel, Paying for wi fi  Everything,8.8
Royal Garden Hotel,  It is the most comfortable hotel I have stayed all around the world,8.8
Royal Garden Hotel,  Location ambience organisation value,8.8
Royal Garden Hotel, Surprised at level of charges for Wifi at hotel of this quality   Excellent location and friendly helpful staff Room facilities very good,8.8
Royal Garden Hotel, Nothing  Excellent location great breakfast comfy room helpful staff,8.8
Royal Garden Hotel, Nothing  Very efficient and professional staff ,8.8
Royal Garden Hotel, Room was cold asked for help nobody came  Room view,8.8
Royal Garden Hotel, No iron or iron board in room breakfast over priced 25 a person  Rooms good staff very helpful and friendly without being over the top,8.8
