Hotel_Name,Full_Review,Average_Score
BEST WESTERN Maitrise Hotel Maida Vale, Nothing negative enough to make a comment about   2 stations in very short walking distance great power shower interior is to a very decent standard i stay in London a lot at various hotels I didn t think it was bad value at all especially compared to some would use again ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, The fire alarm went off at midnight and I had to ring the front desk to find out what was going on as there was no contanct  The bed was so nice extremely comfy Staff were very helpful lovely pizzareia just down the road too,7.1
BEST WESTERN Maitrise Hotel Maida Vale, The given room was more like a renovated storage room It was a corner room with a weird layout and we needed to walk two steps up from the corridor Room Bed Two beds are placed one feet apart from each other with one bed located just a feet away from the window Because of the jogged wall at the end of the bed that one feet from the window is blocked by the bed With that few steps up going to the room and the duct for air conditioning the ceiling is very low We do not feel comfortable A sofa bed is placed three feet in front of the closet We do not understand the purpose of it we did not request for a sofa bed given that the room is already very cozy That is why we felt like it is a storage room more than anything Area Safety A random fake tourist asked for direction and two fake policemen came to ask for our passport just a block away from the hotel We said No and walked away We have heard this kind of scam for tourists at other countries before We also heard frequent police sirens around the area after eight We just feel unsafe We thought that we were in some bad areas in NYC or Chicago Breakfast The waitress did not replace the tea cup plate and spoon after use and she wiped them with the cloth which was just used to clean the table We were eye rolling   Location One block away from Kilburn Park station and Paddington is just a few stations away ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, Room with no windows Confusion over price of breakfast 3 different staff wanting charge different prices to all 3 rooms booked under my name  location very helpful with ordering taxis for venues,7.1
BEST WESTERN Maitrise Hotel Maida Vale, Empty mini bar in all 3 rooms despite each paying 50 deposit Expensive breakfast so went to pub instead   Clean room friendly staff good location taxi booking service ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, I booked it online with my bank card reserving my two nights stay I paid for the room with my credit card only to find out on the Monday they had taken the payment for the room from my bank card too So I paid for the room twice total piss take The staff were rude and there English was poor  ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, Check in was slow they had lost our paperwork Used wine glass lying in the corridor at 3 30pm Room was extremely small Had to climb over one bed to get to the other and climb over both beds to get to the window Lots of scuff marks on the walls in the room The housekeeper barged into the room in the morning without knocking whilst I was using the toilet He got a full eye full mumbled an apology and went out again This is despite a DND sign on the door and some obviously useless high tech light system they have for each room showing if the occupants are sleeping or require a service Very noisy from surrounding rooms and in corridor Not noisy guests but you could here every footstep door close and conversations going on No need for an alarm clock because everybody wakes up when the first person in the hotel wakes up and walks across the room   Location was good bed was comfortable and we had everything we needed ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, Receptionist on Tuesday November 8 was very unfriendly I had to wait 10 minutes until she showed up at the reception no more key cards available hotel ran out of key cards room had no window which was not mentioned on booking com when reservation was made online loud traffic noise outside during most of the night and the worst of all heating was not working with nearly zero degrees outside an awful experience  ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, Having to pay a 50 deposit This is the first time I have ever had to do this Why The key card for the door didn t work and took 4 more new cards before I could get into my room after the machine terminal had to be fixed Good thing I wasn t in a rush Noise Every time someone used the toilet or took a shower you could eat the water from it in the room and it was quite loud Dusty cups and kettle They were covered in dust and fluff as if they had not been used in weeks the rest of the room was clean   The room was quite small but very cosy The temperature for the room was very easy to adjust The shower is lovely and is very warm Very friendly staff The food was nice and not overly expensive Comfy bed Good lighting Great location very near two train stations on different lines No windows this could be perceived as good or bad ,7.1
BEST WESTERN Maitrise Hotel Maida Vale, In the morning when I was supposed to arrive at the hotel I saw a payment on my card s statement toward the hotel for the whole amount of the 2 rooms I booked around 900 euros and not informed about that at the booking s moment Once arrived they explained me that they had just freezed the money and that I would have been able to see them in 3 to 5 days and I therefor decided to pay with a different card Now what is scandalous is that after 6 working days I still don t see the considerable amount on my card and calling the hotel I just got always the same answer you have to wait few more days Well guess what this hotel got in one day 1800 euros for two rooms and I am still waiting to get back my 900 This can t and must not happen  ,7.1
