Hotel_Name,Full_Review,Average_Score
Holiday Inn London Kensington, sauna wooden bench broken ladies   very nice breakfast,7.8
Holiday Inn London Kensington,  the service was fabulous staff attentive and polite would defiantly stay there again ,7.8
Holiday Inn London Kensington, The room was very small No bottled water provided   The staff were very friendly and helpful,7.8
Holiday Inn London Kensington,  Location and value,7.8
Holiday Inn London Kensington, The room is very small  ,7.8
Holiday Inn London Kensington,  Staff were lovely and the hotel is in a nice area close to the museums I would definitely go back there ,7.8
Holiday Inn London Kensington, Size of twin room but was great value for money   Staff were super friendly the hotel was always clean,7.8
Holiday Inn London Kensington, Small room   Lovely staff ,7.8
Holiday Inn London Kensington, Nothing except small room but in view of the cost for London it is OK   Well managed large hotel with facilities in good location ,7.8
Holiday Inn London Kensington,  The room was clean,7.8
Holiday Inn London Kensington, You have to PAY for using Wi Fi in rooms like back in 2005  ,7.8
Holiday Inn London Kensington, The room looks bigger at the photos too small bed no fridge in the room   Very nice location very clean extremely polite personel,7.8
Holiday Inn London Kensington, You had to pay to use gym pool ect  The up grade,7.8
Holiday Inn London Kensington, Very small rooms Everything costs extra WiFi is GBP 10 or day and pool is 8 pounds extra   Splendid lobby ,7.8
Holiday Inn London Kensington, Didn t like having to pay extra for breakfast and to use the spa these should be included in the pricing ,7.8
Holiday Inn London Kensington, having too pay too use swimming pool and gym  good food very nice staff,7.8
Holiday Inn London Kensington, The room was dull and tired The bathroom wasn t clean at all It was also really cold and the air cond took a long time to come on   The location ,7.8
Holiday Inn London Kensington, Some problems getting staff to understand English   Excellent room Friendly and helpful staff ,7.8
Holiday Inn London Kensington,  Last visit 50 years ago so pleasantly surprised by the up to date facilties,7.8
Holiday Inn London Kensington, Not enough toasters Two toaster between everybody And no white bread  ,7.8
Holiday Inn London Kensington, It would be nice to have the leisure facilities included in the price   Bed was so comfy ,7.8
Holiday Inn London Kensington, Tea coffee at breakfast usually cold   Staff were very friendly ,7.8
Holiday Inn London Kensington, small room short bed only UK US Tv channels no free EU world channels very expensive WIFI   good location public transport,7.8
Holiday Inn London Kensington, yes i did not like bathroom right next to bed   liked friendly staff who were always there to help ,7.8
Holiday Inn London Kensington,  The provided water tea coffee,7.8
Holiday Inn London Kensington, There was no fridge also the rooms a bit small ,7.8
Holiday Inn London Kensington, Expensive WiFi otherwise nothing to complain about   All good,7.8
Holiday Inn London Kensington, Small rooms  Location,7.8
Holiday Inn London Kensington, No free WiFi  The room was confortable and warm,7.8
Holiday Inn London Kensington, Small jacuzzi and the swimming pool water wasn t warm  The room,7.8
Holiday Inn London Kensington, Breakfast badly organised  Location Reception,7.8
Holiday Inn London Kensington, Work in progress very high noise level on Saturday mid afternoon very poor response from manager on duty work simply continued ,7.8
Holiday Inn London Kensington, Room very small for a double  Bed very comfortable,7.8
Holiday Inn London Kensington,  Efficient professional service Special thanks to the manager at reception Ms Venelisa,7.8
Holiday Inn London Kensington, Had a few issues such as TV not working but all were fixed quickly for us  Friendly staff very clean and great location,7.8
Holiday Inn London Kensington, The bathroom was to small  The pool,7.8
Holiday Inn London Kensington, Bit disappointed with our room this time having previously had a much nicer larger room  ,7.8
Holiday Inn London Kensington, NO DRAFT BEER ALL BOTTLE BEER AND FAR TO DEAR ,7.8
Holiday Inn London Kensington, the room was very small and the swimming pool seemed to have swimming lessons on for children CONSTANTLY ,7.8
Holiday Inn London Kensington, Room too small and quite nosy  Location,7.8
Holiday Inn London Kensington, The room was just a bit cold   I loved the breakfast it was so excellently prepared Very up to par Amazing hotel and I would love to come again ,7.8
Holiday Inn London Kensington, Room to small ,7.8
Holiday Inn London Kensington,  Excellent hotel and staff ,7.8
Holiday Inn London Kensington, Size of bedroom and uncomfortable bed ,7.8
Holiday Inn London Kensington, had to on a number of timesfind and ask waiter for tea or coffee  breakfast cleaness staff location,7.8
Holiday Inn London Kensington,  Room service was brilliant and value for money,7.8
Holiday Inn London Kensington, Very slow to check in Woken up at 4am by people playing music in an ajoining room complained to front desk but the noise continued   Location,7.8
