Hotel_Name,Full_Review,Average_Score
Hilton London Canary Wharf, Member of staff on check in was quite rude   Breakfast was lovely and member of staff on checkout was equally as lovely ,9.0
Hilton London Canary Wharf,  Staff were very friendly room spacious and comfortable ,9.0
Hilton London Canary Wharf, Breakfast great   Staff very friendly and helpful ,9.0
Hilton London Canary Wharf, Cost of parking  Connectivity to central London,9.0
Hilton London Canary Wharf, nothing  huge clean room with comfy bed,9.0
Hilton London Canary Wharf, No complaints  Staff was fantastic,9.0
Hilton London Canary Wharf,   nice cean and silent room with views over the river,9.0
Hilton London Canary Wharf, Nothing negative to say  Great location friendly staff and lovely large clean double room Overall excellent value for money and superb breakfast,9.0
Hilton London Canary Wharf,  Very helpful staff,9.0
Hilton London Canary Wharf,  Marvellous variety and choice of food at breakfast Loved the Bircher muesli and seeded bagels Convenient location for docklands ,9.0
Hilton London Canary Wharf, Not much a view from the window   Very professional staff and really nice spacious rooms ,9.0
Hilton London Canary Wharf,  breakfast service friendly helpfull,9.0
Hilton London Canary Wharf, Nothing  Cosy bed and great bath,9.0
Hilton London Canary Wharf,  Lots of choice,9.0
Hilton London Canary Wharf, Lack of river view  Friendly staff excellent location very comfortable stay,9.0
Hilton London Canary Wharf,  Lovely breakfast Fantastic room ,9.0
Hilton London Canary Wharf, Cost of parking  Staff were very helpful and the hotel was a great environment,9.0
Hilton London Canary Wharf,  Buffet breakfast good Car parking very good Location good 5 mins walk to Canary Wharf underground station shops bars and restaurants ,9.0
Hilton London Canary Wharf, Mattress very poor Car park place requested in advance but none available on arrival ,9.0
Hilton London Canary Wharf,  Wonderful staff fantastic customer service Look forward to our next trip ,9.0
Hilton London Canary Wharf, N A  Everything was just great ,9.0
Hilton London Canary Wharf, Average Hilton  Nothing special to like,9.0
Hilton London Canary Wharf,  Friendly staff excellent location Would highly recommend will probably be back ,9.0
Hilton London Canary Wharf, All was great for our two night stay in london  Breakfast lovely Hotel clean and friendly helpful staff ,9.0
Hilton London Canary Wharf, Breakfast was too expensive   Loved the hotel itself very modern and spacious ,9.0
Hilton London Canary Wharf, Nothing not to like   A great hotel for a weekend break comfortable rooms excellent breakfast and close to tube ,9.0
Hilton London Canary Wharf, Not enough parking spaces Expensive drinks  Nice breakfast Good quality bar food ,9.0
Hilton London Canary Wharf,  Fantastic plenty of choice ,9.0
Hilton London Canary Wharf,  Lovely welcome very helpful and a clean and satisfying place to stay ,9.0
Hilton London Canary Wharf,  The hotel was in perfect place for us to go to the O2 The staff were friendly and the room was spacious and comfortable ,9.0
Hilton London Canary Wharf, Nothing was to dislike  Everything was amazing,9.0
Hilton London Canary Wharf,  Amenities are great Staff are friendly,9.0
Hilton London Canary Wharf,  Helpful friendly staff,9.0
Hilton London Canary Wharf, Handwash in the bathroom Swimming pool to go with the gym sauna and steam room   Staff,9.0
Hilton London Canary Wharf, a bit far from London but tube easily accessible  Lounge was super Staff extra helpful Canary Wharf is amazing young trendy and modern ,9.0
Hilton London Canary Wharf, The lack of taste with the hot food Tv in room didnt work properly bathroom sink had awful smell when we arrived   Plenty of choice,9.0
Hilton London Canary Wharf, Nothing  Very friendly staff and excellent lounge area with views of London skyline,9.0
Hilton London Canary Wharf,  The friendlyness and helpful staff,9.0
Hilton London Canary Wharf, Towels felt rough  Breakfast was amazing room very clean,9.0
Hilton London Canary Wharf, having to join Hilton for free wi fi   Great location close to transport links,9.0
Hilton London Canary Wharf, Would have liked a swimming pool  Good variety of vegetarian items on the bar menu Spacious bedrooms Rooms were quiet thanks to triple glazing,9.0
Hilton London Canary Wharf, Big queue for breakfast table  ,9.0
Hilton London Canary Wharf, Beds were very hard Sheets were heavy got a wakeup call when not requested at 4am and 6am  Rooms were excellent ,9.0
Hilton London Canary Wharf,  Great location transport easily accessible ,9.0
Hilton London Canary Wharf, I thought the extra 20pp for breakfast was rather expensive   Spacious room great shower ,9.0
Hilton London Canary Wharf,  Comfy bed large spacious room excellent breakfast,9.0
Hilton London Canary Wharf, The sink was getting blocked and as a gas engineer myself i sortedit because noone came till the next day ,9.0
Hilton London Canary Wharf,  Was kool,9.0
Hilton London Canary Wharf,  The bed was comfy and room was fairly clean,9.0
Hilton London Canary Wharf,  Bacon not very good Mushrooms at breakfast were cold ,9.0
Hilton London Canary Wharf,  Breakfast delivered to our room was excellent and very helpful staff,9.0
Hilton London Canary Wharf, Seating in the bar area could be better  Great location and staff very attentive,9.0
Hilton London Canary Wharf, Parking upon booking in was confusing  Choice of breakfast was massive ,9.0
Hilton London Canary Wharf,  Fantastic staff who wanted to do everything to make your stay memorable ,9.0
Hilton London Canary Wharf, nothing to add  really super hotel and a 2 minute walk from canary wharf Breakfast was really good too,9.0
Hilton London Canary Wharf,  Everything ,9.0
Hilton London Canary Wharf,  we did have a couple of minor issues but they were dealt with very well,9.0
Hilton London Canary Wharf, N A  Room staff and breakfast all fantastic ,9.0
Hilton London Canary Wharf, The view out the window was terrible Scaffolding directly outside the window  The bed was extra comfy,9.0
Hilton London Canary Wharf, the bed was really small and uncomfortable  the reception staff were fabulous,9.0
Hilton London Canary Wharf,  Food very good,9.0
Hilton London Canary Wharf, paying for parking and parking space was too tight as well  very comfortable bed and clean bathroom,9.0
Hilton London Canary Wharf,  Great location and friendly staff,9.0
Hilton London Canary Wharf, Tricky to find on foot using google map   Comfy bed and pillows Attentive staff Great transport links ,9.0
Hilton London Canary Wharf, Broken sink and bath tap  Room was nicely furnished and very clean,9.0
Hilton London Canary Wharf,  Comfy Bed Large Room and everything you could want very relaxing stay ,9.0
Hilton London Canary Wharf,  Staff exceptionally courteous and friendly ,9.0
Hilton London Canary Wharf, The shower door didn t close properly and leaked water all over the floor  The bed,9.0
Hilton London Canary Wharf,  Good breakfast,9.0
Hilton London Canary Wharf, Nothing could be better  Lovely room lovely staff,9.0
Hilton London Canary Wharf,  Breakfast was excellent close to station for visiting 02 arena great location for bars ,9.0
Hilton London Canary Wharf, Less expensive champagne in the mini bar in my room Ha ha  Music in the bar area suited the establishment on the nite I stayed,9.0
Hilton London Canary Wharf,  Incredibly friendly and helpful staff,9.0
Hilton London Canary Wharf, size of the bed  proximity to the undeground,9.0
Hilton London Canary Wharf, car park  everything beds staff attention and cleanliness,9.0
Hilton London Canary Wharf,  very clean room and staff were very helpful with everything including directions and booking taxis for us ,9.0
Hilton London Canary Wharf, The shower pressure is too weak and water too little  Clean and comfortable,9.0
Hilton London Canary Wharf,  very convenient location,9.0
Hilton London Canary Wharf,  Staff went above and beyond to ensure we had a nice stay can t thank them enough ,9.0
Hilton London Canary Wharf, Free wifi didn t work  Excellent executive bar with branded drinks was a pleasant surprise,9.0
Hilton London Canary Wharf, Nothing   It was absolutely brilliant Lovely polite staff,9.0
Hilton London Canary Wharf, Drinks were expensive   Fabulous hotel with very friendly staff comfortable room and excellent breakfast ,9.0
Hilton London Canary Wharf,  The staff were very helpful couldn t do enough ,9.0
Hilton London Canary Wharf, No complaints  Staff are amazing so friendly and welcoming,9.0
Hilton London Canary Wharf,  Everything from check in to leaving staff excellent,9.0
Hilton London Canary Wharf, Actually the croissants were a little stale possibly a day old   Bed was really comfy room was very nice decent tv all good ,9.0
Hilton London Canary Wharf,  Friendly staff Large clean room,9.0
Hilton London Canary Wharf, the room was a little hot even with turning the temperature down to the lowest  everything,9.0
Hilton London Canary Wharf,  The location was great right in the centre of Canary Wharf The rooms were big and well furnished,9.0
Hilton London Canary Wharf, Nothing really  Modern trendy and clean,9.0
Hilton London Canary Wharf,  None,9.0
Hilton London Canary Wharf, Nothing   Love this place hotel of choice when I m staying in town Team are friendly beds are comfy and clean Rooms beautiful ,9.0
Hilton London Canary Wharf, View out of window not great Side view of dock and rail line  Room and breakfast,9.0
Hilton London Canary Wharf, Staff could have been a little bit more friendly   Very nice room Comfy bed ,9.0
Hilton London Canary Wharf,  Good room size very good breakfast options ,9.0
Hilton London Canary Wharf, None  I had an all round fantastic experience without complaints at the Canary Wharf Hilton,9.0
Hilton London Canary Wharf, Hot room or Loud air conditioning  Free room upgrade,9.0
Hilton London Canary Wharf, Paying extra for parking  Warm welcome easy parking comfy beds ,9.0
Hilton London Canary Wharf,  The room was luxurious and comfortable We particularly enjoyed the executive suite Breakfast was generous and had a lot of options available ,9.0
Hilton London Canary Wharf, Nothing  Rooms were spacious,9.0
Hilton London Canary Wharf, Nothing  We were upgraded to executive room which was lovely and spacious with big bathroom very much appreciated thank you ,9.0
Hilton London Canary Wharf, Breakfast was horrible and not worth the cost  Bed was comfy Ideal location,9.0
Hilton London Canary Wharf,  Excelent location for the 02 only one stop on train lovely clean room,9.0
Hilton London Canary Wharf,  Lovely staff fabulous room ,9.0
Hilton London Canary Wharf,  Breakfast was plentiful catering for all tastes Location is good for Canary Wharf stations ,9.0
Hilton London Canary Wharf, The weather   The room was comfortable and quiet ,9.0
Hilton London Canary Wharf, Tv channels could have been better Other than this everything was perfect  Everything Excellent services friendly and welcoming staff,9.0
Hilton London Canary Wharf, Nothing  Every thing,9.0
Hilton London Canary Wharf,  Got upgraded with no extra charge and they took our bags up because we were in a rush to go back out very helpful staff ,9.0
Hilton London Canary Wharf,  First class hotel staff couldn t do enough Even took Scottish money,9.0
Hilton London Canary Wharf,  Very genuine helpfull staff good excellent value for money,9.0
Hilton London Canary Wharf, Nothing  Great customer service everything we needed was accommodated ,9.0
Hilton London Canary Wharf, No inclusive parking no inclusive breakfast Free wifi poor connection not easily accessible   Easy location to get to Quick check in ,9.0
Hilton London Canary Wharf,  Good size room very welcoming,9.0
Hilton London Canary Wharf,  All was very good Overall very pleasant stay ,9.0
Hilton London Canary Wharf,  All was OK Thank You ,9.0
Hilton London Canary Wharf, The breakfast area was very noisy and the chairs scrape along the floor   I loved my room it was large and very comfortable ,9.0
Hilton London Canary Wharf, Nothing it was all perfect   Executive Lounge facilities were great High quality food and drink very polite staff and a great view ,9.0
Hilton London Canary Wharf, The temp may off been 2 3c a bit high  Everything,9.0
Hilton London Canary Wharf,  The location was great Central to the O2 and staff were very helpful with directions to Greenwich ,9.0
Hilton London Canary Wharf, Nothing  Hotel was very convenient to where we needed to get to O2 Arena,9.0
Hilton London Canary Wharf, Terrible view staff were a little rude  Great hotel,9.0
Hilton London Canary Wharf, Slow check in But why can t check in be done more electronically   Breakfast selection ,9.0
Hilton London Canary Wharf, Breakfast Most things had ran out by 10am  Rooms comfortable Easy to get to on DLR,9.0
Hilton London Canary Wharf, everything   nothing ,9.0
Hilton London Canary Wharf, Shower power a little disappointing I think the hose was leaking  Location to our planned party Size of room Size of bed,9.0
Hilton London Canary Wharf,  Very well appointed spacious comfortable rooms,9.0
Hilton London Canary Wharf,  they arranged for walk in shower as I am disabled and also disabled parking very very helpful,9.0
Hilton London Canary Wharf, No plug socket next to bed  Bed super comfy View,9.0
Hilton London Canary Wharf,  The bed was so so comfy and the overall look was modern and clean which was nice ,9.0
Hilton London Canary Wharf, Breakfast was a little cold   Great location room spacious and comfy staff friendly and helpful room service good value tasty and hot ,9.0
Hilton London Canary Wharf, The drinks were very expensive and there was no coffee making facilities in the room  The bed was very comfy and the room was nice and big ,9.0
