Hotel_Name,Full_Review,Average_Score
Crowne Plaza London Battersea, NOTHING  Staff extremely pleasant and very helpful ,8.8
Crowne Plaza London Battersea,  Room was amazing Staff very friendly helpful really enjoyed my stay ,8.8
Crowne Plaza London Battersea, The pillows were very hard   Everything Staff were friendly and helpful Hotel very clean modern and well equipped ,8.8
Crowne Plaza London Battersea,  The staff were really friendly and a good view of the river ,8.8
Crowne Plaza London Battersea, Bit further from nearest tube than ideal Would have liked to be able to open a window   Very comfortable rooms,8.8
Crowne Plaza London Battersea, Cant think of anything  everything,8.8
Crowne Plaza London Battersea,  Riverside location leisure facilities,8.8
Crowne Plaza London Battersea, Housekeeping missed some stocking up and didn t bring robes even after being asked  Comfortable bed,8.8
Crowne Plaza London Battersea, Some instructions for lights and heating controls would be good  Standard of bedroom and bathroom,8.8
Crowne Plaza London Battersea,  Spa facilities were amazing Bedroom was a great size Shower and bath were brill Would defo recommend and stay again,8.8
Crowne Plaza London Battersea, view from the window to listen music from tv must pay which is annoying  hotel is beautiful spa is beautiful enjoyed,8.8
Crowne Plaza London Battersea, the location for somebody who wants to visit down town London is not good at all And no business center at the facility  staff is very good ,8.8
Crowne Plaza London Battersea, Didn t like that the TV in bathroom didn t work during our stay but that was our only disappointment  ,8.8
Crowne Plaza London Battersea, Nothing  Staff,8.8
Crowne Plaza London Battersea,  Room was extremely lovely,8.8
Crowne Plaza London Battersea,  Amazing views Comfortable and helpful staff ,8.8
Crowne Plaza London Battersea, Nil  Beatrix and the young man from Lithuania Lekas I think were excellent on 2 separate occasions with excellent English language and efficiency,8.8
Crowne Plaza London Battersea, Nothing at all   Great staff quality of the room furnishings general cleanliness of the hotel ,8.8
Crowne Plaza London Battersea, The only thing that could be improved would be to be able open a window for when the room was too hot in the night   The big comfortable bed ,8.8
Crowne Plaza London Battersea,  Very pleasant staff great value hotel top quality stay ,8.8
Crowne Plaza London Battersea, Hotel is very hot   Staff were helpful and friendly ,8.8
Crowne Plaza London Battersea, That we had to leave   The staff were fantastic Very friendly Excellent view from the room Will definelty book again ,8.8
Crowne Plaza London Battersea, Being told it was 35 to use the pool ,8.8
Crowne Plaza London Battersea, Coming home  Staff were excellent Perfect destination and service excellent,8.8
Crowne Plaza London Battersea, Our room was breaking around us   The breakfast was lovely ,8.8
Crowne Plaza London Battersea,  All was excellent,8.8
Crowne Plaza London Battersea, No negative comments needed for this trip   Lovely experience will most likely visit again ,8.8
Crowne Plaza London Battersea, A lot of electrics in the room wasn t working at 100   The spa facilities made my stay ,8.8
Crowne Plaza London Battersea,  Extremely was pleased with our experience with Crowne plaza loved our room 416 the staff were so friendly definitely going back again,8.8
Crowne Plaza London Battersea, It would take me an hour to try and pick a fault  The bed was incredibly and don t even get me started on the view ,8.8
Crowne Plaza London Battersea, The food was quite expensive  Room was amazing Staff very friendly and happy to help ,8.8
Crowne Plaza London Battersea,  Great overall service with nice upgraded room ,8.8
Crowne Plaza London Battersea, Shower was so cold  ,8.8
Crowne Plaza London Battersea, nothing   Unbelievable service rooms are the best the i have ever seen views were stunning and the shower room was my favorite part ,8.8
Crowne Plaza London Battersea, Nothing  Everything,8.8
Crowne Plaza London Battersea, For me nothing to improve on  The bed was comfy and the hotel was in a great location to get transport into the centre of London,8.8
Crowne Plaza London Battersea, Not close enough to walk to tube ,8.8
Crowne Plaza London Battersea, Rooms to small  Nice view very clean,8.8
Crowne Plaza London Battersea, far from train station free transfer to train not for coming back consider to come again  welcoming front office and managements staffs,8.8
Crowne Plaza London Battersea, Nothing to dislike  Comfortable welcoming quiet and good food ,8.8
Crowne Plaza London Battersea, Couldn t fault it   The service was excellent and the staff were exceptional ,8.8
Crowne Plaza London Battersea,  friendly staff including the manager Very helpful and welcoming Large modern contemporary rooms nice shower Complimentary shuttle service,8.8
Crowne Plaza London Battersea, Poor mobile phone reception  Helpful staff,8.8
Crowne Plaza London Battersea, Gave a 25 deposit on arrival and never got it back  ,8.8
Crowne Plaza London Battersea,  The staff were lovely the room and bed were fantastic the breakfast was great a really lovely stay ,8.8
Crowne Plaza London Battersea,  Very convenient close to where we needed to be,8.8
Crowne Plaza London Battersea, N A  Enjoyed all the facilities and the staff were all lovely,8.8
Crowne Plaza London Battersea, Nothing  I love the variety of breakfasts clean rooms and beautiful bathrooms,8.8
Crowne Plaza London Battersea,  Excellent,8.8
Crowne Plaza London Battersea, Food restaurant ,8.8
Crowne Plaza London Battersea, The food at the hotel restaurant was horrible Everything else was perfect   The view from the riverview suite was great ,8.8
Crowne Plaza London Battersea,  Valet parking and tv in the bath ,8.8
Crowne Plaza London Battersea, Check out   Room upgrade as what I had paid for wasn t available,8.8
Crowne Plaza London Battersea, Surrounding settings Not much near by No jacuzzi   Value for money I found a good rate with spa access being the highlight ,8.8
Crowne Plaza London Battersea, Not so easy to find due to lack of signage   Very specious room with great facilities,8.8
Crowne Plaza London Battersea,  The spa was great the staff was really welcoming and the bed was so comfortable ,8.8
Crowne Plaza London Battersea,  The deluxe room with the view was amazing and spacious Room service was prompt,8.8
Crowne Plaza London Battersea, The paper we ordered didn t arrive   Friendly efficient staff Room spacious and comfortable,8.8
Crowne Plaza London Battersea, It did not seem possible to achieve complete darkness in the room for sleeping   Spacious well appointed room with huge comfortable bed ,8.8
Crowne Plaza London Battersea, Nothing  Good hotel,8.8
Crowne Plaza London Battersea, Two nights without sleeping due to obligatory airco and no possibility to open windows for some fresh air   Car parking service,8.8
Crowne Plaza London Battersea, Absolutely nothing  Made me feel special,8.8
Crowne Plaza London Battersea, The bar closing at midnight  Most things about the hotel and the service,8.8
Crowne Plaza London Battersea, There are night lights in the rooms that you don t seem to be able to disable Kept us awake   Good facilities for the price ,8.8
Crowne Plaza London Battersea,  beautiful river view suite,8.8
Crowne Plaza London Battersea,  Crowne Plaza was an amazing experience and looking forward to going back very soon Great service and great environment ,8.8
Crowne Plaza London Battersea,  Nice staff,8.8
Crowne Plaza London Battersea, Not on tubeline poor signal wifi river view room is not a good view  Spa helpfulness at reception,8.8
Crowne Plaza London Battersea,  The room the facilities and location,8.8
Crowne Plaza London Battersea, Sound from helicopters form the heliport next door  Staff ,8.8
Crowne Plaza London Battersea,  Lovely room clean breakfast fantastic and complimentary shuttle to staion ,8.8
