Hotel_Name,Full_Review,Average_Score
Millennium Hotel London Knightsbridge, V small bedroom vvv small and dated bathroom Bathroom desperate for a refurb  Position,7.5
Millennium Hotel London Knightsbridge, Shower curtain annoying should not drape against me Would like more US based TV and Sports package to watch Live events  ,7.5
Millennium Hotel London Knightsbridge, The AC in my room was not working and sends hot air It was really annoying  I loved the Location,7.5
Millennium Hotel London Knightsbridge, The stuff behavior was a bit bad and the room service was not that good  ,7.5
Millennium Hotel London Knightsbridge, The rooms where very small  Position,7.5
Millennium Hotel London Knightsbridge, None  Well situated,7.5
Millennium Hotel London Knightsbridge, Restaurant and concierge service  Good location,7.5
Millennium Hotel London Knightsbridge,  Location was excellent,7.5
Millennium Hotel London Knightsbridge, Water  Location,7.5
Millennium Hotel London Knightsbridge, Nothing it was perfect  Fantastic stay from start to finish,7.5
Millennium Hotel London Knightsbridge, The room to small bed old bathroom  Location,7.5
Millennium Hotel London Knightsbridge,  Great location,7.5
Millennium Hotel London Knightsbridge, rooms could be a bit more updated and bathroom was very small especially the bath  The service and views and location was perfect,7.5
Millennium Hotel London Knightsbridge, The room very old and the clean was not good ,7.5
Millennium Hotel London Knightsbridge, Bathroom maybe needs updating   The breakfast spread and chinese cuisine in evening,7.5
Millennium Hotel London Knightsbridge, Room too small   Bed is comfy ,7.5
Millennium Hotel London Knightsbridge, The hotel needs some renovations   Best location,7.5
Millennium Hotel London Knightsbridge, Sound transfer to and from the room Very small rooms  Location and price for advanced booking,7.5
Millennium Hotel London Knightsbridge, Small room and bed  Location,7.5
Millennium Hotel London Knightsbridge,  Arabic breakfast should included in menue,7.5
Millennium Hotel London Knightsbridge, The rooms are very very small ,7.5
Millennium Hotel London Knightsbridge, Very small  Staff are Too friendly,7.5
Millennium Hotel London Knightsbridge,  All very easy and a comfortable stay,7.5
Millennium Hotel London Knightsbridge, Double bed too small  Location,7.5
Millennium Hotel London Knightsbridge, No supermarket near by  The location,7.5
Millennium Hotel London Knightsbridge, booked twin but for first night only had a double rooms are very noisy due to poor double glazing and traffic on Sloane Street  location,7.5
Millennium Hotel London Knightsbridge, Room need maintenance and new design for all propertie  Club lounge,7.5
