Hotel_Name,Full_Review,Average_Score
Glam Milano, We stayed too short to enjoy the chic bar in the ground floor We will keep it for next time   Amazing new hotel at best possible location Stylish trendy comfortable and very cozy Even though windows overlook Central Station square the room is very quiet and you can fully relax and enjoy the designed bathroom and pleasant interior of the room The breakfast had a variety of choices and was very tasty Italian ham cheese but also standard but quality continental choice We definitely enjoyed the stay and would recommend it to anyone visiting Milan as one of the best values for money you can get ,8.8
Glam Milano, No ventilation while the window is locked   Location is few steps from the central station of Milan Nice view from the room Hotel staff are friendly Breakfast and dinner are varied and delicate ,8.8
Glam Milano, The dining area is a bit confined with tables close together and not especially comfortable but not too bad on the whole   View of the station from the room was lovely And the room was very comfortable ,8.8
Glam Milano,  Everything was amazing I changed from another property to this hotel just a few days before arriving I had a feeling this one would be better and so glad I did The nicest hotel we ve stayed in in Europe and we ve stayed in many ,8.8
Glam Milano, A C not effective room too hot All furniture except bed was uncomfortableunsatisfactory Poor lighting No worktop   Breakfast dinner were very good Location was excellent ,8.8
Glam Milano, Nothing really   The location is ottimo Buffet dinner included was good value Staff speaks good English and always smiley Would definitely stay again next time when I transit in Milano ,8.8
Glam Milano, AC be aware of pocket pickers around the central station keep your eyes on your stuff   location staff breakfast fast wifi clean room and nice bathroom ,8.8
Glam Milano, Did not get refund for the last night which we had to leave since our kid got sick Decoration is depressing Breakfast room is very small You have to enter wifi password everytime you connect Wifi not fast enough   Free dinner and breakfast is ok but may be better Rooms are wide enough Location is good right accross the main station ,8.8
Glam Milano, The standard double room is much smaller in fact than it looks online the declared 23 sq m are actually the room with bathroom rather spacious and entrance hall which leaves not more than 12 sq meters to the bedroom itself The restaurant is really small for the hotel like this and not comfortable so sometimes you might not even be lucky enough to find a table dinner beverages are not free of charge and are quite costy and the dinner selection needs to be better the robe and slippers are to be asked for those are not waiting for you in the room some windows at least those in rooms numbered from 04 to 10 have look right at the office building across the road not all of the standard rooms have bathtubs but those that have a shower are a bit bigger in its bedroom part all TV channels are in Italian the AC system is settled at 19 C and the only way you can actually fix it is to ask reception to reboot your room you can manually raise it but as soon as you leave the room the temperature drops back to 19   Helpful staff I came after midnight and was checked in into a room with a poor view requested for another one and was moved into the room with a great one all of requests were met and satisfied almost immediately I requested a breakfast box and it was waiting for me at the reception and many other things Proper cleaning and neat environment over all Big beds really comfortable though and very nice bedding Very good breakfast fast service and welcoming staff You can get a good coffee all kind of eggs by order but no extra charges fresh pastry salads etc you name it Location is really good it s not really close to the center and it takes about 40 min to get to Duomo but the subway station is literally 10 steps away from the entrance door WiFi is good and fast and you can join up to 5 devices though you ll have to log in a bit too often Rooms are soundproof and no noises bother you neither from your neighbors nor from the street On line check in is a good idea,8.8
Glam Milano,  The location was excellent with transport to the Metro right on the doorstep The breakfasts were delicious and the evening meals were good The beds were very comfortable and the staff were very friendly ,8.8
