Hotel_Name,Full_Review,Average_Score
Hampshire Hotel Rembrandt Square Amsterdam, Not much sleep due to room position overlooking busy street need double glazing   Perfect location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Great location at the city centre   Terrible service at the Reception by Cindy Very Rude Concierge is nowhere to be found when you need them ,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  I really like the room It nice and it was a bigger room compared to similar hotels ,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  nice location and nice comfy beds nice and quiet rooms ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, To much noise from trafic Dirty rooms not clean  Location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, NIL  Excellent Service and Beautiful Room ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Persons   Bed is good ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Staff lacked personality  Great location lovely hotel Staff could be bit more friendly though,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  The location was excellent room big enough all perfect ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Beds abit small for rwin beds  Hospotalities very friendly and strong wifi ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Very noisy in room  ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Noisy Stuffy Cheap arrangements  Central,7.8
Hampshire Hotel Rembrandt Square Amsterdam, internet access  location,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  Barman in the hotel bar was great,7.8
Hampshire Hotel Rembrandt Square Amsterdam, stained floor in the room no teethbrush no working heating system had to call the front desk and wait for 20min to get it working   location view,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Almost every part of the hotel  It was a terrible experience,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Couldn t sleep Very noisy rooms smelled very bad shower cap was wrapped around fire alarm in room   Location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Not enough pillows   Excellent location decent cleanliness nice size room nice staff,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Steep steps to room  Great location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, They have problem with double baf ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, View from room dark and gloomy 2 reception desks doors locked at night   Location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Breakfast is not worth the cost Dirty dishes allowed to pile up on the tables   Good location,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  Great location for tourist bars and restaurants,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  Everything,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Found the room to be too warm and lighting not bright enough   The staff and the location ,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  Great location and staff ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, One of the staffs was rude to the other one on training It was very uncomfortable   Location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Nothing  Everything especially location ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, wifi and bit slow and patchy ,7.8
Hampshire Hotel Rembrandt Square Amsterdam, You ask for deposits for everything surely ,7.8
Hampshire Hotel Rembrandt Square Amsterdam,  Nice clean position,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Wifi connection was terribly slow  Location,7.8
Hampshire Hotel Rembrandt Square Amsterdam, Water Leakage  Rooms,7.8
Hampshire Hotel Rembrandt Square Amsterdam, dirty as garbage 3 night stay and never clean my room and bathroom and never change sheets   Great location,7.8
