Hotel_Name,Full_Review,Average_Score
DoubleTree by Hilton London Docklands Riverside, Room was right next to talking elevator which went all night The corridor was really noisy Didn t sleep much No aircon Breakfast and wifi are exorbitantly priced   Room was clean and large Got free ferry voucher to Canary Wharf ,8.1
DoubleTree by Hilton London Docklands Riverside,  staff were very hospitable and went out of their way to help Breakfast was also excellent with plenty to choose from The location was amazing could see all major london attractions from balcony at night ,8.1
DoubleTree by Hilton London Docklands Riverside, Our air conditioning was so cold in our room all night long we had to wear jumpers in bed Despite calling reception no one was able to fix it We weren t very happy customers  ,8.1
DoubleTree by Hilton London Docklands Riverside, Difficulty with the reservation on the name of my wife who did gave to cancel too high garater fee which wad blocking the credit card   Nice hotel with good service except for one male person at reception ,8.1
DoubleTree by Hilton London Docklands Riverside, Breakfasts are a rip off at 21 plus service Not good value And it s NOT in Canary Wharf fur those who don t know London It s a ferry ride away no good on very cold nights when your dressed for a black tie event  ,8.1
DoubleTree by Hilton London Docklands Riverside, Toilet kept blocking Floors creaky and bed Was gutted the balcony wasn t facing canary wharf Being pregnant it was a faf being in car park 2 I don t understand why we couldn t have had the code for the exit door Staff don t seem to know anything about car park 2 when asked questions Weren t told about wifi   Size of bed was Brill Boat times great Breakfast excellent ,8.1
DoubleTree by Hilton London Docklands Riverside, A nasty smell as you exited the lift and along to our room on fourth floor Didn t go away at all whilst we were there Think it is expensive   Evening meal and breakfast were very good,8.1
DoubleTree by Hilton London Docklands Riverside, Having requested particular rooms in both visits Only to be given something totally different All staff really friendly but reception didn t listen to to our request so both stays got off to a bad start Would stay again though  When we finally got the write room the view and location were excellent,8.1
DoubleTree by Hilton London Docklands Riverside, Staff were terrible from start to finish Sour most unhelpful TVs not working or heating waited 30mins for someone to come fix it Enquiries about shows etc they hadn t a clue are horrible had to get Us underground train to London   Room was nice but no mattress cover on bed ,8.1
DoubleTree by Hilton London Docklands Riverside, 1 I specified in my booking that my partner will be arriving after 12 hours of continuous travel so that they could do the fastest check in possible He arrived before me at 3 pm which is normal check in time and didn t settle till 8 pm because a The first room he got didn t look anything like the pictures we saw for the queen deluxe with river view There are 4 pictures of spacious rooms bathroom and we got the room in the 5th picture which was horrible It was very small almost feels like someone could choke in there This room should definitely not be in this category b My partner asked for a different room but couldn t communicate well as his English is medium level He speaks French and Arabic but no one spoke these languages although it says on the Booking com page we speak your language c We ended up getting a new room that looked exactly like the spacious ones we saw in the picture Yey But the air conditioning was on on COLD and it wouldn t turn off It was already freezing outside We asked for someone to fix it but we got a small electric heater instead d Once again we had to let go of the room we wanted and stayed in a Kings Deluxe room instead where all appliances were working fine But the room was as small as the first one My partner barely fit in the bathroom We lost the atmospheric room we were paying money for to enjoy If we wanted a room that size we could ve stayed somewhere else for cheaper There weren t any room slippers robes as well although we found some in the previous room 2 We found out that we couldn t order food and drinks to the room We didn t know as it wasn t mentioned on the booking profile This ruined the experience as well We expected to find a small refrigerator in the room instead but it wasn t there 3 On the day of our check out Sunday we woke up and didn t find hot water   1 The hot cookie we got when we checked out 2 The ferry service from the hotel to Canary Wharf 3 Friendly and patient staff 4 The food selection at breakfast was great and tasty We got complimentary breakfasts because of the stuff you read above ,8.1
DoubleTree by Hilton London Docklands Riverside, Bed was uncomfortable personal preference though Requested a river view and got dumped in the back which was very noisy with deliveries and what not Randomly got chargerd an extra 100 for no apparant reason Each night there seemed to be a function in the lounge so we never got to experience it   Breakfast was delicious Staff friendly Cocktails were lovely The view from the good part of the hotel was spectacular ,8.1
DoubleTree by Hilton London Docklands Riverside, Our room was very disappointing small and with an obstructed view nothing like the photo beware The upgrade we were given was better but smelt strongly of the cleaning cupboard next door Disgusting   Excellent receptionist who tried his hardest to meet our needs ,8.1
DoubleTree by Hilton London Docklands Riverside, Location On the other side of the river had to get a ferry to get to canary wharf Ferry was quick simple and free but added a bit of extra time to each journey that i wasnt expecting  Comfy bed excellent breakfast really helpful staff Overall a great stay,8.1
DoubleTree by Hilton London Docklands Riverside, I called a receptionist to the room at 1am because the heating was broke a member of staff came to the room and agreed it was broke who then said he would come back with some electric heaters Waited til 2am tried ringing reception no answer I told the member of staff when checking out she took my details and said she would investigate and see if she could get some compensation But i still haven t heard anything back from the hotel and will never be visiting again  ,8.1
DoubleTree by Hilton London Docklands Riverside, Heating turned up a little more in rooms especially this time of year Or maybe i m a fussy thing   Staff we re very welcoming and helpful with locations etc Food was well cooked room service staff were lovely and the doubled drinks ,8.1
DoubleTree by Hilton London Docklands Riverside, The bedroom location was noisy with people walking past alot and the bed was very rickety every time i turned in my sleep it made a noise and woke me up   It was very moder and clean The food and resturant was really good Very well greeted especially with a warm cookie when checking in which was pleasent and it was handy to have a boat service across to resturants ,8.1
DoubleTree by Hilton London Docklands Riverside,  My partner and I thoroughly enjoyed our stay at the Doubletree by Hilton it was perfect from start to finish We will definetly be coming back The room was beautiful and the view was outstanding The staff could not be more helpful and were extremely friendly inparticulary a lady in the resteraunt who s name we unfortunately did not catch she has long brown hair and had such a friendly unique touch The complimentary ferry was also a bonus along with the scrumptious food served at breakfast Could not thank the staff any more for such a perfect stay all the best and we wish you a Merry Christmas ,8.1
DoubleTree by Hilton London Docklands Riverside, The service i recieved from the staff I ordered room service then to be called back 10 minutes later saying i would have to go to reception to Then get home the day after my stay and they have charged me 40 for something i had not had It then took me 35 times to call to be hung up and lied to by Linda at the front desk who said they could make the refund and it would be in my acocunt immediately Then to be hung on by someone else Then eventually getting through to the manager and saying she couldnt do anything right then so i had to wait 1 hour for a phone call for her to say they was refunding me and it would be in my bank account the NEXT DAY That was on saturday and i am still waiting for the payment back This has ruined my stay and i would never recommend this hotel to anyone  the hotel is very nice looking ,8.1
DoubleTree by Hilton London Docklands Riverside, The room was slightly chilly and couldn t work out how to turn on the heating Relied on shampoo included in the bathroom but not enough for a couple to shower  The breakfast included in our stay was absolutely lovely yummy food The bed was comfy and slept really well Lovely view from balcony,8.1
DoubleTree by Hilton London Docklands Riverside, If there had been more leisure facilities for relaxation and pampering it would have been so much better   Wonderful location with the riverside looking amazing at night You are welcomed by a warm cookie on arrival which is a lovely touch Staff were extremely helpful and friendly and were quick to assist when we found our rooms were not warming up and the room phones were not working Awesome that a ferry trip across the river was included Fantastic breakfast too ,8.1
DoubleTree by Hilton London Docklands Riverside, On the website there is a cocktail meny they apparantly doesn t have anyway Disapointing 24h roomservice is actually not 24h we were told   Columbia Restaurant food is awesome ,8.1
DoubleTree by Hilton London Docklands Riverside, Thought the breakfast was overpriced we ate at Canada water  Bed was super comfy wonderful view of the Thames from balcony the room was comfortable and clean and modern A warm cookie on arrival was a nice touch Easy to get around the bus stops right outside the hotel straight to Canada Water for the underground ,8.1
DoubleTree by Hilton London Docklands Riverside, We booked a deluxe king with a river view and we got a basement double room with no view because they were full The room was freezing and the heating and hot water didn t work inside the bath was patched up with mastic filling 2 holes and when we complained all we got was sorry but we are full we booked 9 weeks ago and would u like a free coffee   Nothing ,8.1
DoubleTree by Hilton London Docklands Riverside, elevator too small for my son s wheelchair can not in international Hotel slow check in reception understaffed cold shower hard to find light switches in the rooms   nice location near river fine breakfast clean and spacious rooms helpful concierge ,8.1
DoubleTree by Hilton London Docklands Riverside, Booked a deluxe double room with river view over a month ago to celebrate my husbands 60th birthday was given a dirty room with small unable to open window over looking buildings no river view staff weren t helpful at all even with all the signs saying if you not happy tell us had to really stand my ground even after being told that they were fully booked they would see if someone wanted to change The Hilton became more like Butlins such a shame as the hotel is lovely ferry across really well organised they need to sort out reservations asked over a month ago for a room with a balcony that didn t happen Not sure I would book again  ,8.1
DoubleTree by Hilton London Docklands Riverside, Access on the weekends ferry stops at 9pm No hot water available in the mornings Over ambitious descriptions of the room particularly the river view   Views,8.1
