Hotel_Name,Full_Review,Average_Score
Park Plaza Sherlock Holmes London, Not a great choice of food menu same thing day in day out lunch and dinner more choice needed Eating out advised   Comfortable clean great for a weekend away ,8.2
Park Plaza Sherlock Holmes London, Some of bathroom fittings were a bit loose but nothing that caused a problem  The location was very convenient Baker St Station is a few minutes away and is a good place to start from There are plenty of restaurants close by ,8.2
Park Plaza Sherlock Holmes London, The hotel was very tired dated It was meant to have a Sherlock Holmes theme but this did not disguise the general shabbiness of the rooms and hallways Desk staff were harried failed to book our airport transport which added much stress to our departure Breakfast was crazy expensive and pretty poor by general hotel standards   The staff on the door were fabulous helping us with taxis and generally very friendly and welcoming The location was good for our requirements ,8.2
Park Plaza Sherlock Holmes London, The ceiling of the room was leaking I suppose the room above had a water leak The TV is running some custom software that allows you to watch their entertainment package but because of this they have blocked the HDMI ports so you cant connect your own laptop to watch a movie on it   Good location close to Baker street underground Friendly staff Comfortable bed Water stream in the shower is really nice,8.2
Park Plaza Sherlock Holmes London, We upgraded our room through the Booking com email but the room we got was not as large or luxurious as hoped also there was a tear in the box sheet which made the room feel a little shabby and we looked out onto the back of the building Breakfast choice was also a little limited   The Sherlock Holmes Hotel is in an excellent location not far to walk to the Tube and also well placed for where we were spending our evening at La Cucina Caldesi The hotel has a lovely foyer bar area Our room was quiet which was lovely and the bed was extremely comfortable The Elemis toiletries smelt super ,8.2
Park Plaza Sherlock Holmes London, 1 lack of water pressure 2 dust under the bed hadn t been address for some time 3 rather uninformed concierge staff who couldn t really provide concrete data on attractions restaurant quality  1 Location 2 breakfast 3 delightful breakfast staff 4 good Algerian chef,8.2
Park Plaza Sherlock Holmes London, No coffee table available in the room and airconditioner is too warm in this room  Great location bus stop is right in front of hotel gate and Baker Street underground is about 3 min walk Staffs are quite friendly and helpful Also there are Tesco Sainsbury next to the hotel and post office is across the street,8.2
Park Plaza Sherlock Holmes London, Room was too hot windows were broken and could not be opened Aircondition did not work Even if we informed the Hotel that the ventilation in one room did not stop we had to fix it ourselves No roomservice on the second day Hotel aircondition just in front of the kids room window was extremly noisy   Very friendly people in the Hotel Very nice welcome Very good loction for some days in London ,8.2
Park Plaza Sherlock Holmes London, Paying for parking 22 50 for 24 hours with the hotel discount card not bad for London but should have been free considering the room rate   Amazing breakfast with a gorgeous ambience the bed was heaven and it was nice to have a sauna steam room Also Dawn in the spa does an amazing aromatherapy massage ,8.2
Park Plaza Sherlock Holmes London, The gym area very old  Staff was absolutely amazing very helpful and polite Especially Joanna she was outstanding Location it s perfect for shopping and museums Thank you,8.2
