Hotel_Name,Full_Review,Average_Score
The Queens Gate Hotel,  Had a great nights sleep Lovely fluffy towels very convenient for RAH,8.2
The Queens Gate Hotel, small breakfast area some items of food didnt get restocked after they d gone  Comfortable bed friendly staff a great location for RAH,8.2
The Queens Gate Hotel, bathroom door could not be fully opened had to go in bathroom and close door in order to wash in sink   very comfortable bed,8.2
The Queens Gate Hotel, Breakfast selection was poor  Location,8.2
The Queens Gate Hotel,  Very handy for the Albert Hall and Kensington museums ,8.2
The Queens Gate Hotel,  The location is perfect for Albert Hall,8.2
The Queens Gate Hotel,  Location old world charm ,8.2
The Queens Gate Hotel, I booked the rooms with breakfast but I didn t not have anything ,8.2
The Queens Gate Hotel, Cold room  Room was little cold no heating but everything else find,8.2
The Queens Gate Hotel, Food at the bar was awful breakfast was cold and not pleasant  ,8.2
The Queens Gate Hotel, Bedroom was cold radiator was off air con not working but only there for one night so put up with it   Breakfast very good start to the day ,8.2
The Queens Gate Hotel, Drain like smell in bathroom Room needed a little updating   Very central and in a quiet area ,8.2
The Queens Gate Hotel, Eggs at breakfast were cooked strangely definitely not English   great location for the Royal Albert Hall ,8.2
The Queens Gate Hotel, The shower in the room was tiny front desk very unorganised ,8.2
The Queens Gate Hotel, The rooms on the top floor sometimes have a poor satalite TV connection  Nice friendly staff and great breakfast,8.2
The Queens Gate Hotel,  Great location close to Albert Hall and nice area around the hotel,8.2
The Queens Gate Hotel, There was a lot of noise coming from the room above which kept us awake and woke us early  ,8.2
The Queens Gate Hotel,  excellent value for money hotel and ideally placed for our visit to the Royal Albert Hall Would certainly use again for my next visit to London,8.2
The Queens Gate Hotel, the wifi connection is very poor I was unable to carry out my work during the stay ,8.2
The Queens Gate Hotel, Window rattled and caused a draft No real problem   Attending an event at the Royal Albert Hall hotel was ideally located ,8.2
The Queens Gate Hotel, bathroom could have been cleaner  Location was excellent,8.2
The Queens Gate Hotel, bathroom very small shower head did not stay up  bed was very comfortable staff were lovely,8.2
The Queens Gate Hotel,  Very comfortable and clean room well appointed Friendly staff Close to Royal Albert Hall which was my reason for staying there ,8.2
The Queens Gate Hotel, a little cold in the room ,8.2
The Queens Gate Hotel, Pillows were rock hard sink drains were smelly and needed bleaching or regular clean  Great location good service from staff very clean and tidy,8.2
The Queens Gate Hotel, Internet connection WIFI was very bad  ,8.2
The Queens Gate Hotel, The tea cups in the room were very small   The staff where very helpful and the room was very nice with a grate bed The food was good too ,8.2
The Queens Gate Hotel, Wallpaper coming off the walls  Nothing,8.2
The Queens Gate Hotel,  Room was a good size They offered a mobile device that had data and local call access during the stay which was very handy ,8.2
The Queens Gate Hotel, The pictures didn t reflect the actuality   Good breakfast,8.2
The Queens Gate Hotel, The machines above our room constantly working making our room vibrate throught our 1st night up to 3am  Location was perfect,8.2
The Queens Gate Hotel, Quite noisy Road noise and from other rooms   5min walk from the royal Albert hall,8.2
The Queens Gate Hotel, Poor greating at reception Ignored comments i made when booking  Clean rooms and good room service,8.2
The Queens Gate Hotel, View from the room  Location staff and breakfast,8.2
The Queens Gate Hotel, The only downside was the air conditioning did not work in room We did report it   Very friendly staff breakfast very good ,8.2
