Hotel_Name,Full_Review,Average_Score
The Rembrandt, The hairdryer could be better Service at the restaurant could be better   Bed perfect meals were good The ambience also good ,8.5
The Rembrandt,  All breakfasts and meals in the lounge bar,8.5
The Rembrandt, Bathroom very small but functional  Excellent location Receptive courteous staff Beautiful location close to bus subway museums Very clean ,8.5
The Rembrandt, All was well A little more coffee in the rooms  Room was excellent Staff very friendly Breakfast was amazing,8.5
The Rembrandt,  The breakfast was one of the best I have had and the staff were very welcoming when we arrived Great location for the Royal Albert Hall ,8.5
The Rembrandt, the hotel is extremely over priced ,8.5
The Rembrandt, Breakfast a bit like a canteen  Only one night Attractions close by ,8.5
The Rembrandt, At check out I had the worest expreince ever ,8.5
The Rembrandt, The bed was small and very hot No top sheet made it difficult to control the heat   The service from the staff The convenience of the location ,8.5
The Rembrandt, It is advertised as a spa hotel but that is extra and not actually part of the hotel   Breakfast,8.5
The Rembrandt, Missing ventilation in bathroom a major flaw Also no toilet brush   nice big room abd good size bathroom ,8.5
The Rembrandt, Breakfast service could do with some attention   Very pleasant place to stay Tranquil in a busy area,8.5
The Rembrandt, Breakfast was so disappointing by the last day of our stay I didn t have any   Location is fabulous ,8.5
The Rembrandt, Rooms dated getting tired around the edges small TV  Comfy bed good staff,8.5
The Rembrandt, Perhaps the mattress could have been a little more comfy   Scrambled eggs exceptionally good Bar lounge area very nice ,8.5
The Rembrandt,  Home away from home Lived it ,8.5
The Rembrandt, Breakfast queues  ,8.5
The Rembrandt,  Relaxing bar lounge and a good breakfast,8.5
The Rembrandt,  Gluten free choice,8.5
The Rembrandt, average quality breakfast Old property  Great location,8.5
The Rembrandt, Over crowding at breakfast  Location,8.5
The Rembrandt, Would like tea making facilities in the room   Comfortable airy room good comfort and privacy Great access to The Alert Hall and Hyde Park ,8.5
The Rembrandt,  Breakfast was as always delicious with a variety of eatables ,8.5
The Rembrandt, The tried to charge an extra fee for the second person in the double room   Breakfast Old Victorian Style hotel ,8.5
The Rembrandt,  breakfast is so good room is very quiet and clean,8.5
The Rembrandt,  It all and we will be back ,8.5
The Rembrandt, Some of the young ladies at the front desk were inexperienced   Jean Louis at the front desk very professional service ,8.5
The Rembrandt, Remote for TV  Location very good,8.5
The Rembrandt,  I really appreacheate the friendly welcome and the help they give ,8.5
The Rembrandt,  Your hotel was perfect for what my friend and I needed Great location very friendly very helpful and very good value I would definitely stay again,8.5
The Rembrandt, Bedroom a little small Heated towel rail wasn t working  Breakfast was fabulous plenty of choice Rooms very comfy and clean,8.5
The Rembrandt,  Lovely breakfast good size and extra comfortable bed ,8.5
The Rembrandt, There was nothing didn t like about it  Everything about the hotel was brilliant,8.5
The Rembrandt, sausages were almost cold each morning even when i was going there at opening time   great place,8.5
The Rembrandt, No major issues  Lovely room staff friendly Good location for us ,8.5
The Rembrandt, They lobby and elevator needs to refurnish and redecorate they are very old   The new furnished room are good ,8.5
The Rembrandt,  Staff were nice and friendly and very helpful location was good Easy to find and nice and close for the tube ,8.5
The Rembrandt,  Breakfast is unmissable ,8.5
The Rembrandt, bedroom   The bedroom was very small well appointed but small for the money charged ,8.5
The Rembrandt,  Overall good location extremely comfortable hotel with good staff ,8.5
The Rembrandt, No problems  Great hotel Staff very friendly and helpful Breakfast delicious and massive choice of food ,8.5
The Rembrandt, Nothing  Beautiful decor,8.5
The Rembrandt,  Breakfast,8.5
The Rembrandt, Breakfast ,8.5
The Rembrandt,  Excellent all roand,8.5
The Rembrandt, Dining room lounge temperature could be warmer  Breakfast choice good service good,8.5
The Rembrandt, Breakfast the corridors to rooms were dark and dingy Bathrooms old and in need of revamp  The breakfast ingredients were very poor quality,8.5
The Rembrandt,  Location,8.5
The Rembrandt,  Excellent service throughout ,8.5
The Rembrandt, That you should pay extrs for the spa The breakfast was disappointing regatding the price  The room was nice,8.5
The Rembrandt, The bed was too firm for my liking   Room was clean and comfortable and desk staff was friendly professional and very helpful,8.5
The Rembrandt, Bedrooms a little small   Great location Homely and welcoming Spa lovely ,8.5
The Rembrandt, the room was smaller than we had expected   location the view towards the V A museum breakfast and pool jacuzzi ,8.5
The Rembrandt, Nothing really  Excellent staff,8.5
The Rembrandt, Would have enjoyed More variety of bread at breakfast  ,8.5
The Rembrandt, Bed uncomfortable too hard Premier inn beds much better TV old and small  Size of room quality of room ,8.5
The Rembrandt, Nothing  Everything,8.5
