Hotel_Name,Full_Review,Average_Score
H tel Concorde Montparnasse,  Poor bed Poor overall service,7.9
H tel Concorde Montparnasse,  Perfect location for people who just have a short trip to Paris Very good Price value Easy parking for 22 euro per night ,7.9
H tel Concorde Montparnasse,  Very well located near Gare Montpernasse Hotel is a bit dated but we have had a lovely stay ,7.9
H tel Concorde Montparnasse, Room was supposed to have a view all I could see was a car park   staff were very helpful,7.9
H tel Concorde Montparnasse,  Breakfast was very good We were offered a room with a view of the Tour d Eiffel ,7.9
H tel Concorde Montparnasse, Expansive Parking  ,7.9
H tel Concorde Montparnasse, Beds were hard   Staff and lounge area ,7.9
H tel Concorde Montparnasse, Air condition or at least to change the air inside to get fresh air as some rooms have no windows ,7.9
H tel Concorde Montparnasse, English language speaking staff  Rooms,7.9
H tel Concorde Montparnasse, Paper cups in room   Lovely clean room comfy bed ,7.9
H tel Concorde Montparnasse, The room to far from elevator  Staff very nice and helpful Breakfast was perfect The room clean and hotel perfect location ,7.9
H tel Concorde Montparnasse,  The room was clean and spacious,7.9
H tel Concorde Montparnasse, Room on the small side   Nice hotel More for business people I think ,7.9
H tel Concorde Montparnasse,  Good location near Montparnasse station ,7.9
H tel Concorde Montparnasse, The bath shower was a little high for our old legs   The room was in a great location and the included breakfast was excellent The bed was great ,7.9
H tel Concorde Montparnasse, Breakfast expensive Away from the centre of Paris Parking for one night expensive   Rooms very comfortable,7.9
H tel Concorde Montparnasse,  Location,7.9
H tel Concorde Montparnasse, Breakfast could have been better for the price  The bed was comfortable,7.9
H tel Concorde Montparnasse, Storage space for Wardrobe Room lay out could be better thought out   Nice staff Comfortable ,7.9
H tel Concorde Montparnasse, breakfast was not really French   great people ,7.9
H tel Concorde Montparnasse, The room that I stayed in was fairly old and small   It was close to metro ,7.9
H tel Concorde Montparnasse,  The hotel very quite and clean I like it I will book it next time sure,7.9
H tel Concorde Montparnasse, Internet nao funciona   Localizacao e Do croc monsieur ,7.9
H tel Concorde Montparnasse, Minibar very poor   Excellent Breakfast ,7.9
H tel Concorde Montparnasse, lack of bathroom supplies  Great location very friendly staffs,7.9
H tel Concorde Montparnasse, Rooms could be bigger  Comfortable beds Central location,7.9
