Hotel_Name,Full_Review,Average_Score
Hotel Stefanie, Nothing this is a large quality hotel with good parking  Location very central,9.1
Hotel Stefanie,  Front desk staff and breakfast staff were all outstanding Food was fresh with big variety ,9.1
Hotel Stefanie,  Good location,9.1
Hotel Stefanie,  Staff at all levels exceptionally friendly and helpful Excellent breakfasts everything very fresh and plentiful with a very wide choice ,9.1
Hotel Stefanie, All was very good   Very nice Breakfast The location is very good The staff were very supportive and helpful ,9.1
Hotel Stefanie,  Excellent location with walking distance to tourestic area,9.1
Hotel Stefanie,  Very pleasant staff and very central location,9.1
Hotel Stefanie,  Room clean and a good size Staff were very helpful Staff very accommodating,9.1
Hotel Stefanie, Dinner service was terrible lack of staff waited too long for any service either a drink or to even order meals  Position was good Room ok,9.1
Hotel Stefanie,  Excellent location quiet r Pom fabulous breakfast excellent restaurant ,9.1
Hotel Stefanie,  Service excellent consierge very helpful,9.1
Hotel Stefanie,  Breakfast is excellent So is the location ,9.1
Hotel Stefanie, Nothing  Very friendly staff fabulous food drinks room place was faultless,9.1
Hotel Stefanie, Reception staff could have been a bit more naturally friendly  Conservatory to eat as well as dining room,9.1
Hotel Stefanie, Nothing   The breakfast was excellent The staff at reception and all other staff were always helpful and friendly ,9.1
Hotel Stefanie, Cramped room ,9.1
Hotel Stefanie, The room was a bit small and you have to leave the key at the reception when going out  ,9.1
Hotel Stefanie, nothing  excellent hotel with staff who made you really welcome,9.1
Hotel Stefanie, The bad could have been more comftable   The breakfast was wonderful the stuff was great,9.1
Hotel Stefanie,  Great rooms with modern bathrooms Excellent breakfast and friendly helpful staff Good location too ,9.1
Hotel Stefanie,  Lovely hotel good location friedly staff Breakfast buffet with excellent choice of food and drinks ,9.1
Hotel Stefanie, Lighting The room was dark I bought a bulb and at dinner I had to use a torch to read the menu Why   The very friendly staff Any time of the day ,9.1
Hotel Stefanie, Nothing   Very friendly staff Good selection of breakfast Within walking distance to most sights ,9.1
Hotel Stefanie,  kindly staff,9.1
Hotel Stefanie, All v good  Breakfast was excellent Very well located quiet hotel on good team routel,9.1
Hotel Stefanie, The parking garage is expensive  The location,9.1
Hotel Stefanie,  I like most of the hotel I stay there for over 30 years on business trips sometimes with the children and it feels like our home in Vienna ,9.1
Hotel Stefanie,  The staff were helpful and friendly The location was perfect ,9.1
Hotel Stefanie,  Style breakfast and resteraunt were good Staff helpful and friendly great location for central city,9.1
Hotel Stefanie,  Fantastic choice at breakfast staff attentive and very friendly Beautifully old fashioned yet not stuffy Location couldn t have been better ,9.1
Hotel Stefanie, nothing  location location location,9.1
Hotel Stefanie, N A as we liked EVERYTHING   The room had everything we required,9.1
Hotel Stefanie,  Excellent breakfast,9.1
Hotel Stefanie, Nothing  Very friendly and helpful staff very good breakfast,9.1
Hotel Stefanie,  lovely breakfast buffet great staff very helpful and lovely hotel room,9.1
Hotel Stefanie,  Really it was a 5stars hotel not 4 but iam really sorry I would prefer afridge in the room not minibar,9.1
