Hotel_Name,Full_Review,Average_Score
Strand Palace Hotel, All good apart from the kettle in the room had tea leaves in it and hadn t been cleaned The Dawaat restaurant in the hotel served very tiny portions   The breakfast was a good selection Concierge staff very helpful and knowledgable about London Excellent location with staff who were always polite and willing to help ,8.1
Strand Palace Hotel, Nothing   Only stayed one night Everything was purfect as usual We were upgraded to a standard double The breakfast was excellent Friendly helpful staff ,8.1
Strand Palace Hotel, Very small rooms without air con are VERY hot Lots of road noise if you open the windows to try and cool down Disappointing aspect   Good location good breakfast ,8.1
Strand Palace Hotel, We cannot give full marks for everything as we are never in the hotel for long enough We have never chosen to eat breakfast or an evening meal in the hotel Choosing an upgrade for a room has worked for us a bit extra space I would prefer a feather pillow but for one night everything is fine   We choose The Strand Palace because of its location The staff are friendly and informative We only ever stay overnight ,8.1
Strand Palace Hotel, It might have been better for my nerves not to have had the fire alarm sounding at 9 00 in the evening for a false alarm but better safe than sorry   The attitude of the staff nothing was ever too much trouble Spotlessly clean and comfortable ,8.1
Strand Palace Hotel, Very poor customer service at reception I reached there at midnight wanting some rest Staff took some half an hour to go through checks and booking in Such a poor service honestly I dislike from my heart   Location was good ,8.1
Strand Palace Hotel, I didn t appreciate the fire alarm going off at 9pm This is the second time this has happened at this hotel Someone smoking in the bedroom With computer systems these days they should be able to tell which room is the problem instead of evacuating the whole hotel Never had this happen before anywhere else   Location location it is perfect for the galleries and theatres I want to visit ,8.1
Strand Palace Hotel, Lack of air conditioning In a 4 star hotel it should be a given If premier Inn can have it why can t you In this day and age it s a must   Great location for the theatres and London city Facilities were great and so was the food and cocktails,8.1
Strand Palace Hotel, Service at breakfast was slightly slow no fridge in the bedroom had to discuss advertised discount on food and drinks at check out although it was granted in the end  Comfortable large bedroom warm welcome good bars,8.1
Strand Palace Hotel, I cannot work out what the doormen are for They can be replaced by a small wooden wedge or an auto door One of them spends his time yelling at the staff   Everything We always stay here when in London Raymond the concierge is the greatest ,8.1
Strand Palace Hotel, It was a hot weekend so air conditioning would have been good although there was a fan in the room which was a bonus and helped   The location could t have been any better,8.1
Strand Palace Hotel, The bed is quite small for two people   Very very good location so convenient to the monuments But the area has many homeless around quite smelty The bed is quite small for two people The breakfast is so great typical English breakfast and many choices included ,8.1
Strand Palace Hotel, There was nothing l didn t like   The rooms were very comfortable The reception staff were very efficient The hotel was in a very convenient location ,8.1
Strand Palace Hotel, Staff were clearly over stretched and a little rushed and impatient   I liked the bath robes and slippers the little extras and the excellent level of cleanliness,8.1
Strand Palace Hotel, Nothing Our most recent stay was excellent   This hotel is conveniently located in central London It is easy to walk to all the major central London tourist hot spots Underground stations are within a short walk and bus stops are adjacent to the hotel Staff are friendly polite and helpful The hotel is always spotlessly clean Rooms are well appointed and have everything you need for a stay in London ,8.1
Strand Palace Hotel, Single rooms tend to be small and with no view I understand the reason for this lack of space in central London Very high price   Efficient and very pleasant reception staff clean modern room comfortable bed good and varied breakfast Always nice to stay in this hotel I like the atmosphere and it is a great location for sightseeing shopping and theatres in London ,8.1
Strand Palace Hotel, No air conditioning on what was a very hot August weekend quite stuffy as a result The lifts took ages to come only one ever seemed to be in use at a time despite there being three of them   Fantastic location a few minutes walk from many top London points of interest Very friendly and professional service Free computer printer for tickets boarding pass many hotels charge for this so this was a good plus point ,8.1
Strand Palace Hotel, The room It was more like a student room on a university campus than a hotel room No curtains but wooden shutters not solid period ones bed pushed against the wall as this was the only way a double would fit in no air conditioning generally other hotels locally represent better value for money and much better comfort   Location only,8.1
Strand Palace Hotel, Wasn t impressed with the breakfast over priced and bacon hard and chewy croissants hard and taste horrible this is the only thing that let the hotel dwn everything else was great  Check in fast and friendly all staff friendly when in and around hotel room lovely comfy clean and quite,8.1
Strand Palace Hotel, The perfectness of London is also the downside no need for hotels to even have the ambition to stand out and make an effort room too hot too old bed too small I had a double with my daughter bed was 180cm I am 186cm and 120cm wide and the view of room 892 was just redicoulous way overpriced   London is fantastic Strand next to Covent Garden is the perfect location for my daughter who visited the city for the first time and me as a London resident for many years ,8.1
Strand Palace Hotel, No air conditioning in standard rooms be warned if visiting in hot weather Room a little on the small side  Great service and location Good mix of facilities available,8.1
Strand Palace Hotel, Room size with ref to bed position which was up against the wall at one side Should have booked a larger room I think Will do so next time   All likes already stated,8.1
Strand Palace Hotel, The bathroom was poorly equipped and too small The shower flooded the room in spite of correctly using the curtain in the bath Pillows very uncomfortable   Location,8.1
Strand Palace Hotel, I would have loved a small fridge in the room   The staff were welcoming and friendly I needed help with printing out an email that I should have brought from home Reception were happy to print it for me which was a great relief ,8.1
Strand Palace Hotel,  My husband and I thoroughly enjoyed our stay at the Strand Palace It was our first stay there Everything about the hotel was lovely The choice of breakfast was superb displayed and we l organised We enjoyed the comfort of the lounge for coffee and a cake away from the hustle and bustle of Covent Garden The location was ideal a short walk to Joe Allens for evening meal and a drink in the cocktail bar next door first We are looking forward to our next stay ,8.1
Strand Palace Hotel, I got very bad reception people who was not friendly to treat me when I asked a coulp of hours check out They can changed price dramatically and the attitude was very bad Sorry have such kind of memories in this hotel since I am the one ofenly travring around word   The people who worked Conciege and house Maid ,8.1
Strand Palace Hotel, The room could have been a bit larger but this is Central London   so convenient for the theatre right in the centre of things Room a little small but had all the facilities we needed Breakfast was good ,8.1
