Hotel_Name,Full_Review,Average_Score
Novotel Wien City, This hotel has a poor security a lady lost her purse while having breakfast at the buffet of the hotel restaurant I witness a street vendor being tolerated to peddle his goods roses etc to some guests at the hotel lobby We lost 5K plus euros in the safe of our room 514 No CCTV in the hallway of the hotel The management was not very cooperative to us Very disappointed  ,8.1
Novotel Wien City, The subways and trains are very complicated and far away from each other its no so easy to use as a tourist   Vienna its beautiful So many palaces and castles the city is amazing and the kids loved the Music House and Mozarts House They are very interactive Nice food and great cakes ,8.1
Novotel Wien City, Rooms are average small rooms hardly any place to move   The location was good underground train station was just 50 m away the breakfast buffet was good ,8.1
Novotel Wien City, Room was quite small Toilet door was impossible to open and close for small children very heavy and self closing   Excellent location near old city and public transport stops Friendly staff ,8.1
Novotel Wien City, During check in my room was not yet ready Finally the room was ready 45 minutes after the advertised check in time Tacky interior design relating to formula 1 racing some cheap plastic laminated cards stuck to the wall and a locker with magnets   Location this is the reason I selected this hotel ,8.1
Novotel Wien City, The toilet and the basin are too high for my 4 year old boy the one who installed the facilities in this hotel must be very tall   The hotel s location is good with walking distance to the central area ,8.1
Novotel Wien City, Selection of TV channels is limited There were no papers or pen if you needed to write anything Lastly you can t open the window of the room   The staff was great and very friendly The location is amazing ,8.1
Novotel Wien City, The breakfast was overpriced  The bed was so comfortable and the bathroom facilities were very good There was very little noise from outside The hotel receptionist was very pleasant and extremely informative ,8.1
Novotel Wien City,  hotel is very centrly locatated with good approch to all kind of transport Breakfast very nice so was the bar Room service was also excellent Overall very good hotel and value for money ,8.1
Novotel Wien City, More smile on the faces of the staff They looked very serious all the time Also 24 hours utility person will help as we had to wait overnight to solve a small electricity issue   Location friendliness of staff cleanliness ,8.1
Novotel Wien City, I honestly can say there was nothing I didn t like everything was just right  We were on 5th floor excellent room mini bar safe bath and shower I really liked the toilet was in separate room The windows opened in which was great as was warm Location was ideal for us bed was very comfy I m sure it was memory foam there was hairdryer in bathroom with A magnifying mirror and toiletries tv was easy to operate and I could get sky news in English if ever back in Vienna would stay here again didn t have breakfast so couldn t comment the lifts are reasonable size reception was most helpful the safe really easy to operate,8.1
Novotel Wien City, Staff are not good especially the 2 ladies in the reception they are not helpful at all One of them is shouting to us Very poor internet connection and staff will never help you on that We requested to meet the mgr but unfortunately we couldn t meet him during our stay for 6 nights Be careful when you decide to stay at this hotel   Location,8.1
Novotel Wien City, The hot water was stopped for several hours during our stay due to a problem in the district For a 4 hotel they should be able to produce their own hot water The pay for parking is in a apartment building 200m away through a back alley at a price established by hotel at 22 day while the next door Uniqa parking is 30 day Separate entrance for toilet and bathroom is not so hygenic The menu at the local restaurant was poor in choises   Good location Friendly and helpful staff Good selection of food at breakfast ,8.1
Novotel Wien City,  Great location friendly staff They let us check in early The bed was very comfortable The perfect place to sleep off a bit of jet lag and a great location for exploring Vienna especially for the price ,8.1
Novotel Wien City, The location for breakfast need to be enlarge as it cannot cater all the guest at one time we need to wait to get a sit for the breakfast  Location is good very near to subway station and since it is not on a main street it is not to noisy at night,8.1
