Hotel_Name,Full_Review,Average_Score
Ozo Hotel, Not really got a bad word to say One tiny thing would have been nice to have a guide folder in the rooms with the hotel info facilities meal times menus etc As mentioned this is the only negative I can think of it and certainly didn t wreck our stay not having one Can t really fault the hotel itself   Awesome receptionist we arrived a couple hours earlier than our supposed check in time thinking we would have to hang around the bar for a while however as our rooms were ready she gave us the keys which was a massive help Rooms were really nice and also spotless Free easy wifi I d stay here again At first I thought the location was an absolute mission from the centre but it s just a short walk to the metro or you can walk down a bit further 5 mins and go to the next station Bijlmer ArenA It s 11 minutes to from airport from here ,7.6
Ozo Hotel, Unfortunately for our first night we were give room 003 ground floor I have never slept so poorly in a hotel before You can hear the intermittent sound of running water through the vents like sleeping next to a waterfall In the morning when we complained the staff said they knew it was a problem and they try to avoid putting people there We were given no compensation not even free breakfast and had to pretty much beg for a room change Completely unacceptable that if this is a known problem that people are still being allocated these rooms Some of the staff were friendly here but a couple of the reception staff really could do with smiling once in a while   Breakfast was good beds were comfy and the room was spotlessly clean ,7.6
Ozo Hotel, Breakfastroom opened at 8 o clock only So I had to get a breakfast takeaway which was not really tasty I missed breakfast the second day though having paid for it It was not offered   very quiet rooms friendly peaple at the front desk ,7.6
Ozo Hotel, Superficially a nice hotel but the rooms were cold no carpets I really hated having to pay upfront on checking in Room was not very well cleaned and nothing used was replaced eg plastic beakers All in all a hotel that seemed like verything is done to cut costs I won t be staying there again   not much,7.6
Ozo Hotel, It was very dirty we had ti change our room because sheets were full of hairs not vlean at all Road to metro station at night is quiet scary because it is businesses area and no people around in the night ,7.6
Ozo Hotel, I can t think of anything that I feel strongly enough about to list here   I travel a lot for work and the 4 main items I look for in a hotel are location to the office cleanliness a comfortable bed and a nice shower This hotel aced all of these aspects And to crown everything else there had a UK plug in the room I would reccomend this hotel to all my fellow travellers ,7.6
Ozo Hotel, Pillows are too thick The walk from the metro station to the hotel in the dark is not very pleasent for a woman on her own   Comfortable modern room Nice shower Very friendly staff ,7.6
Ozo Hotel, The heater did not work So it was cool in the room   The bed was very comfortable Breakfast very tasty Price of breakfast 15 it is moderate and acceptable for Amsterdam,7.6
Ozo Hotel, The location was a bit off but the station was only a few minutes away   We loved the service the fast Wi Fi the disabled facilities friendly staff and a well maintained hotel ,7.6
Ozo Hotel, There doesn t seem to be a huge amount to do in the immediate vicinity but it s so easy to hop on the metro toward the city centre that it doesn t really matter   Great value Easy metro journey to Amsterdam Centraal Really helpful staff and the best night sleep I have had in a very long time ,7.6
Ozo Hotel, Parking was not very good we got blocked in and had to wait an hour so that we could leave very little parking place for such a large hotel and no other parking in the immediate area very disapointing   The breakfast was good and the location is excellent for a vist to the ziggo dome or arena but I think a bit overprized ,7.6
Ozo Hotel, The only thing was that you could hear everything that goes on in the bathroom and no call to say when check out time is as we got charged extra   The hotel room was big and decorated nicely with tea and coffe facilities Was within walking distance to the station and not a long train journey into the city As it was our first time in Amsterdam the staff when we checked in we re very helpful and told us the best places to go in the centre ,7.6
Ozo Hotel, Quite expensive for an average hotel room and service I didn t like that only an opaque glass door wall separated it from the bedroom I wouldn t say the service was particularly friendly   It was clean and was close to the metro 10 minute walk ,7.6
Ozo Hotel, Bathroom with look through wall Complicated airco system Rather far from the city center located between offices   quality of the bed Cleaness of the room Close to metro stop ,7.6
Ozo Hotel, breakfast was not very good and they didn t gave much choice especially for cheese and ham The staff was not nice at all except maybe one young guy who was smiling to us   The bed was good,7.6
Ozo Hotel, When you make a booking on booking com and they will increase it will increase it with large amount at reception I made a booking on booking with amount of 59Euros and they charged my card of 67 plus euros while I show them the amount on booking com They use to this all the time at reception   Nothing ,7.6
Ozo Hotel, Although I booked a room with a double bed I got a room with twin bed I should have requested a change upon arrival but failed to do so   Nice room clean and everything you need Close to highway public transportation and IKEA Quite cheap rooms for a 4 star hotel ,7.6
Ozo Hotel, Fridge empty in the room and is very bad charge 7euro for bottle of water breakfast not look very fresh  Free parking near the underground good for money,7.6
Ozo Hotel, The door of the shower was not properly sealed the water came under the door and this area was totally wet The breakfast was not a four star standard e g the scrambled eggs and bacon were cold and there was only one person available in this area on our table empty plates and cups and and glasses were not collected as they should have been   good location free parking Metro 500 metre from Hotel very good Metro service ,7.6
Ozo Hotel, The complicated room phone with no instructions the restaurant as is today should be avoided I was served items I did not order with the explanation that s what you ordered When shown the menu the waitress response was that s the same thing as what you ordered when it clearly was not And the pillows on the beds a common complaint on this site Why can this hotel not use normal pillows Go to any other hotel to see what a normal pillow is if you need a detailed explanation The breakfast is uninspiring even for Amsterdam standards which are relatively low Includes the cheap bagged tea in the breakfast bar   If you can live with the downsides it isn t a bad for an Amsterdam hotel It is in a quiet location without the noise and distractions of city center yet is close to public transportation The rooms are of a good size ,7.6
Ozo Hotel, Between the bedroom and the toilet glass wall for some people this is might be uncomfortable Out the shower a lot of water flows to the floor Bad clearing of the room Hotel HOLD money for the rooms we book two rooms but can t accept my card on reception we should pay by cache and now money still in HOLD 30 days gone   Free parking Convenient location 5 minute walk to metro station Good WiFi Comfortable big bed ,7.6
Ozo Hotel, No washcloths no kleenex a mattress lacked a mattress cover and when corrected they did not put a sheet over the msttress cover  Very friendly pleasant staff,7.6
Ozo Hotel, The pillows were a but uncomfortable but that s a small detail that the hotel can easily fix   Hotel is modern and very clean Staff are very helpful The location is perfect for going to the Amsterdam arena or Heineken music hall ,7.6
Ozo Hotel,  Exellent location outside the city center but very easy to get there in 20 min with a direct metro line from Central Station Very clean high confort nicest staff ,7.6
Ozo Hotel, the bathroom was quite visible from the bed everything happened in the bathroom you could see and hear from the bedroom so not that pleasent also do not leave plastic bags with stuff on the table cause the cleaning ladys will throw it away they threw away my biscuits   The hotel was really nice the metro station very close the restaurant also good the wifi works very well ,7.6
Ozo Hotel, It is located near a commercial area so not much to see around I was staying overnight for an early flight the next morning so it was fine to me   Clean and tidy Thank you for arranging the room at the corner so I can see the very nice sunrise ,7.6
Ozo Hotel, I have to agree with some comments about the air con It can t be turned off so did come home with a sore throat If you use the 54 metro on leaving the station turn right for the hotel or hop off the metro station before and get a cab to the hotel door for 10 Great for weary feet and heavy cases   Ok first of alll this hotel is not city centre but a good 15 min metro ride will get you to and from the city This was expected and totally fine as a veteran of Amsterdam it is nice to get out of the city On checking in the receptionist was prompt and efficient getting us settled into our room The room itself was very nice with a good view of the office block opposite it s a business district folks but the stadium is a 10 min walk The bed was a great size for the 2 of us as were the pillows And comfy the room was quiet apart from some overexcited residents in the wee small hours enjoying themselves but it is the Dam Tea and coffee in the room and an awesome shower with hilarious frosted glass made for interesting fun Also had a good size telly for the rainy afternoon and you ll pick up Comedy Central and Bbc1 2 The dinner and breakfast although slightly overpriced breakfast more than dinner was lovely with plenty to go round All in all brilliant Would def stay again Thanks to the staff at the hotel ,7.6
