Hotel_Name,Full_Review,Average_Score
Park Plaza London Riverbank, The bar staff were so rude when we opted out to pay the optional service charge giving us dirty looks and asking why we didn t want to pay it   Reception staff were lovely and food was great,8.3
Park Plaza London Riverbank, Stain on dressing gown Out of date milk in the room Building work outside hotel no mention of this when booked  Good location and able to upgrade to view of Thames,8.3
Park Plaza London Riverbank, Messed about at check in three times and couldn t access my room until 3 30 even though check I m was at 2 I was told my room wasn t ready as someone was still in it Also they apparently upgraded me but didn t tell me and the room they d upgraded me to wasn t ready In the end they gave me my original room none of this made sense The building work let s the place down its a mess and quite noisy The staff don t seem to know what they re doing I was told there was nothing to do near the hotel and the place isn t friendly   Lovely view,8.3
Park Plaza London Riverbank, There were many visible damages to the room on arrival which shows lack of care consideration Also 3 50 for one bottle of water is pretty ridiculous considering the price of the room The fact that the room was poorly cared for ripped up carpet burns to carpet damage to closet door   Location heating,8.3
Park Plaza London Riverbank, The cost of the buffet breakfast was excessive considering the meager choices offered The location is optimal but sad to say there was a view into an office building   The staff made our stay very pleasant They were helpful and considerate of our questions and concerns ,8.3
Park Plaza London Riverbank, The fact that you could not order an appetizer and a drink in the bar for happy hour Too darn many rules I dont like automatic tipping Americans tip   Concierge was awesome Room wAs nice after an upgrade fee was paid ,8.3
Park Plaza London Riverbank, The preauthorised amount taken from my debit card wasn t made clear at check in but when I asked they explained perfectly   The staff were super friendly the food from both room service and restaurant point of view was speedy and delicious Great location of you don t mind walking Covent Harden is 1 2 hour away good smoking area terrible I know but it s important for some people Overall a fantastic mini break away ,8.3
Park Plaza London Riverbank, Nothing my only negative would be the stain on the carpet of the room Everything else was excellent   Location room upgrade friendly and helpful staff,8.3
Park Plaza London Riverbank, Breakfast too expensive but ideal Corner Caf a short walk away Lots of the rooms have no view other than other rooms   Ideal position for trains to Twickenham lovely clean hotel comfy beds very nice Bar area,8.3
Park Plaza London Riverbank, The room the view the sofa had a massive hole in it in plane view room was smaller than living room   The bathroom and the people I spoke to prior to me arriving ,8.3
Park Plaza London Riverbank, We were made fun of Half our day was wasted when checking in Previous to a telephone conversation we were invited to check in in one hour We arrived after 2 hours and were told there is construction work in the hotel and surrounding it with noise problems We were told that rooms with view towards the inside of the hotel were only available in a 4 star hotel we were told to wait until 2 it was 12ish so we went for a walk and when we came back at 2 the room was not ready at 2 20 the room was still not ready but we were offered a voucher for a drink which excluded cocktails and alcohol basically soo cheap dont give it if you dont want to offer it we threw the vouchers away After checking in the room smelled like fresh paint as the hotel was under construction and gasses were coming in from ventilation dont go there there are other options and the pictures are a misrepresentation of the hotel at its current state   Nothing,8.3
Park Plaza London Riverbank,  The hotel location was convenient located within walking distance to the London Eye and Big Ben There was always a black cab waiting outside the hotel for when we wanted to travel a bit further There are some small cafes and a grocery store with ATM right next store Overall the staff was very friendly One memeber of management was a bit rude but this was quickly forgotten as everyone else from the Receptionist to the Cocktail Server went above and beyond to assist us The carpets look like they could use a god cleaning but everything else was very nice and very clean It was a fair price for location and offerrings I would stay again ,8.3
Park Plaza London Riverbank, Booking a TWIN ROOM I expect separate beds not just a double bed with two single duvets this is not adequate Rooms are very small   Bathroom was decent,8.3
Park Plaza London Riverbank, Was not informed about the deposit taken from my account or how much it would total to Also wrongly charged for minibar drinks that we didn t have Too many calls to the room for silly things TV remote decided to stop working on second day as well Runners buffet was pretty poor everything overcooked and bolognaise which was tasteless a shame   Great location lovely relaxing bar staff friendly,8.3
