Hotel_Name,Full_Review,Average_Score
LHP Hotel Napoleon, Needs a shower curtain water all over the place little pricey   Great Modern hotel Good location near Metro,8.3
LHP Hotel Napoleon,  Clean fresh modern rooms in good location with good Wi Fi,8.3
LHP Hotel Napoleon, quite warm room  localization near main street and metro many tv channels breakfast very nice staff elegant place,8.3
LHP Hotel Napoleon,  Location to station and shops was good,8.3
LHP Hotel Napoleon, terrible internet not really central to anything  nice staff nice hotel ,8.3
LHP Hotel Napoleon, Rooms and bathrooms are very small   Location is good ,8.3
LHP Hotel Napoleon, Reserved car park space due to staff errors had to park car far away and pay normal price Unacceptable Room service was 25 minutes late ,8.3
LHP Hotel Napoleon, Shower did not have the desierable pressure  Location WiFi staff all were good,8.3
LHP Hotel Napoleon,  Everything,8.3
Ibis Styles Milano Palmanova, Decor is outdated there was only one bath towel even though we ve booked a double room for 2 My friends were located in a single bed room even though we ve booked 2 double bed rooms for 4 persons Luckily they have managed to find a double bed room however that s not what you wish at 1am at night after tireing trip Breakfast was not great either Will never use ibis hotels in future   Pretty much nothing,6.7
Ibis Styles Milano Palmanova, There is no fridge in the room and the toiletries are not very diverse just a bottle of soap for the shower and one for the sink   The room and bathroom were clean towels changed daily metro station very close to the hotel ,6.7
Ibis Styles Milano Palmanova, Sower floor is very slippery and not safe for children at all Both of my children were showered supervised by my husband and I and both fell each time in the shower as the floor is so slippery Breakfast was very minimal and oftenfood ran out of items if attended breakfast around 9am inspite of being advertised that buffet breakfast is served until 10am Friends rooms ariconditoon was leaking and didn t work Also lift door got jammed and wouldn t open couple of times   Majority of staf were very friendly and helpful ,6.7
Ibis Styles Milano Palmanova, The lift is too small only enough for two people and two luggages The lift is too slow to each floor and the staff gave me a wrong key to us When I opened the door someone else already lived in this room We had to ask for changing the key The bedroom is too small only allowed one person walking in the room and the space for bathroom even had more spaces The breakfast is pastry it s a simple breakfast and not much selection   The location is good the metro station is less than 1 mins walk If your are going to the Milano central like us to transfer to another city it s straight line in the metro station only 20 mins ,6.7
Ibis Styles Milano Palmanova,  We had an awesome experience at this hotel the room was very nice with modern furniture and a really big and comfy bed Everything was clean they changed the towels everyday and was happy to see that we even had a hair dryer in the bathroom The temperature was perfect in the room as the heating was turned on which was unexpected but a big plus for this considering that we went there in April The hotel it s really close to the metro station so 1 minute max of walking The breakfast was excellent you can chose from a variety of foods omelette cereals jam butter cheese yogurt salads fruits pastry and coffee of your own choice juices water All in all I would not hesitate to come back here ,6.7
Ibis Styles Milano Palmanova, rooms with no isolation between bedrooms and bathrooms The hotel needs to be renovated  very close to metro station easy to reach The receptionists were very kind and compliand,6.7
Ibis Styles Milano Palmanova, Check in was delayed by many hours AC was not working got a bottle of water and a can of coke as compensation  ,6.7
Ibis Styles Milano Palmanova, Would have liked tea coffee facilities in room   Clean and attractive rooms Proximity to Metro ,6.7
Ibis Styles Milano Palmanova, The room was very very dirty We had ants in the bathroom the shower sink was stuck Initially we were given a room which was not even cleaned ,6.7
Ibis Styles Milano Palmanova, Cold rooms poor cable TV could be better breakfast thats not a 4 star hotell   Friendly staff,6.7
Ibis Styles Milano Palmanova, Nothing to see in the neighbourhood  Nice sized rooms clean friendly staff Good price quality,6.7
Ibis Styles Milano Palmanova, the morning shift staff are very nice while the night shift at the reception was very bad ,6.7
Mokinba Hotels Baviera,  helpful and always smiling staff especially the middle aged man who welcome us at the reception desk good location very clean and comfortable room,7.7
Mokinba Hotels Baviera, The wifi sometimes did not connect Asked the hotel a couple times via booking com if they could pick us up at the airport but no reply   Excellent room housekeeping Breakfast was really nice with wide selections of cheese and pastries Good connectivity very close to metro Repubblica and Centrale railway station there were always taxis waiting around the corner Supermarket restaurants nearby ,7.7
