Hotel_Name,Full_Review,Average_Score
DoubleTree by Hilton London Westminster, Nothing Our entire stay was a pleasure   The entire staff was extremely friendly and helpful Our requests were responded to in a very timely manner Everything was perfect from the time we checked in until the time we checked out We will stay at Doubletree again and will definitely recommend it to anyone traveling to London ,8.5
DoubleTree by Hilton London Westminster, The neighborhood isn t very homey or lively It s like staying at Wall Street but with less views   The hotel itself is comfy and beautiful It s a secret surprise ,8.5
DoubleTree by Hilton London Westminster, The room needed a lot of work There were stains on the carpet dents on the skirting boards and stains in the shower Not what I expected for the price I paid I have stayed in many Hilton Hotels previously and this bedroom was definitely at the bottom of them all The Hotel itself was nice and staff were lovely   The hotel was a perfect location,8.5
DoubleTree by Hilton London Westminster, rooms and halls are a bit dated and the computer monitor that doubles as a tv was to small to view from the bed comfortably   nice location not far from Big Ben,8.5
DoubleTree by Hilton London Westminster, Thee was no fridge in the room and we were not informed of this beforehand Room was somewhat noisy as work thing place outside Handle on window was loose and nearly came away Having stayed several times at the Doubletree at Tower Hill I felt this stay was not as enjoyable   Position cleanliness value ,8.5
DoubleTree by Hilton London Westminster, Bath would have been good in the room after doing marathon but only available if I upgraded to executive rooms for an extra 150 per night   Staff were excellent during my stay Room was clean and bed was comfortable Good location for London marathon i e 10 minute walk to Pimlico station and then one stop to Victoria where I was able to get train to Black Heath About 20 minute walk back from Mall so ideal for walking off after race ,8.5
DoubleTree by Hilton London Westminster, I mentioned to front desk that our bathroom sink leaked onto the floor didn t spoil our stay but is a potentially serious problem if not fixed Also and this is common to ALL hotels there s never enough milk supplied for the in room tea   Very comfortable rooms Helpful when supplying shower facilities after our check out time for my brother who had run the London Marathon There were lots of other marathoners staying there and a similar facility was extended to them too ,8.5
DoubleTree by Hilton London Westminster, Not as central as I originally thought it was however it was easy to get to and from   Beautiful reception area restaurant and decor Rooms were clean comfortable and spacious The children loved the cookies ,8.5
DoubleTree by Hilton London Westminster, It s a bit difficult for drivers to get to the entrance of the hotel as plenty of building works are carrying on outside of the hotel   Location is quiet and very close to the Westminster landmarks ,8.5
DoubleTree by Hilton London Westminster, Hot Breakfast hot Beverages was cool to lukewarm Mentioned it to a waiter who reported this to his superior Next morning he ensured that my hot chocolate was hot Hot breakfast slightly warmer however nobody likes lukewarm breakfast with soggy hash browns   I requested an earlier check in as came on a long haul flight from Australia It was a relief that there was a room available on my arrival to the hotel Very much appreciated ,8.5
DoubleTree by Hilton London Westminster, There was a lot of construction work around so the views were not great however watching the cranes was quite interesting Having to close the curtains so the workmen could not see in was not great although some people might pay extra for that   The staff were really helpful as well as friendly and the room facilities were excellent although I do miss a bath The Tate Britain was 5 minutes away which was great and Pimlico station was really close so I could not ask for more ,8.5
DoubleTree by Hilton London Westminster, Wasn t keen on the TV which is an Apple Mac I would rather have a widescreen TV Breakfast expensive we went to the regency cafe which cost 10 for the two of us   Hot cookies on arrival nice touch and yummy Bed very comfortable all staff friendly and helpful ,8.5
DoubleTree by Hilton London Westminster, Breakfast buffet good staff service excellent However overall the food was only just warm on the hot buffet service Some drinks tepid and had to be returned  Staff were attentive and helpful we were a party of 2 adults and 4 children Housekeeping services of a good standard Breakfast service good The staff group overall are the jewel in the crown ,8.5
DoubleTree by Hilton London Westminster, Nothing Resisting you amazing cookies on welcome   Consistency with doubletree hotels The gym was fabulous The view makes going to the gym that bit more enjoyable The signs do need updating to state it s on the 14th floor not the 4th though ,8.5
DoubleTree by Hilton London Westminster, We couldn t fault anything to be honest As it was just what we wanted and exspected will defiantly use again  Quite clean easy to find staff very friendly Location was fine very near London eye and Big Ben which we found great,8.5
DoubleTree by Hilton London Westminster, The bathrooms looking a little sad and need some maintenance Otherwise very satisfied   Excellent choice of breakfast Helpful and friendly staff Disappointed that the restaurant wasn t open on Sunday evening After a long day walking we didn t want to go out to eat ,8.5
DoubleTree by Hilton London Westminster, Unfortunately the TV service wasn t working during our stay however we were very rarely in the room but it would have been nice to relax watching TV after a long day walking in London   Loved receiving a warm cookie to sit and eat with a cup of tea after travelling ,8.5
