Hotel_Name,Full_Review,Average_Score
Hotel Da Vinci, Restaurant too big not inviting  Large room very nice,8.1
Hotel Da Vinci,  LOCATION JUST OFF MAIN ROAD AND NEAR RAIL STATION AND GREAT CAR PARK,8.1
Hotel Da Vinci, hard beds  Separate Bedrrom,8.1
Hotel Da Vinci, Weird security charges Overcrowded breakfast Noisy Kinda far from everything   Big and well designed room 24h Parking Well priced ,8.1
Hotel Da Vinci, A bit far from city Train was easy into center of town Subways were pretty easy   Everything The look great staff great breakfast Fun ,8.1
Hotel Da Vinci, Location not near the center of the city   Wonderful hotel specially staff Great atmosphere Breakfast is really nice ,8.1
Hotel Da Vinci, Far from center   Nothing ,8.1
Hotel Da Vinci,  I loved the comfort of the bed the breakfast variation ,8.1
Hotel Da Vinci, After 10 00 in the evening the only option to go back to the hotel is call a taxi  Room very spacious and clean ,8.1
Hotel Da Vinci,  Breakfast was decent room was very nice with balcony and location was also good near train station ,8.1
Hotel Da Vinci, Nothing  Yes,8.1
Hotel Da Vinci,  Excellent food and very nice to stay there,8.1
Hotel Da Vinci, Far from the center of milan but if you have a car that is not a problem   It s a very beautiful hotel with beautiful design of the rooms ,8.1
Hotel Da Vinci, Limited food choices for evening meal  Comfy bed free Wifi fast and easy check in check out process,8.1
Hotel Da Vinci, There is no spa  Wonderful room,8.1
Hotel Da Vinci, The hotel is between two abandoned buildings in the city surroundings   The room was amazing Real big and comfortable A total luxury ,8.1
Hotel Da Vinci, this is no way a 4 star hotel but i didn t expect that anyway for the price   the rooms are quite big railway station is close by,8.1
Hotel Da Vinci, The buffet price at the evening a little bit too much  Cleanness Wifi Wonderful room We had two double bed for two persons Great bathroom Comfort,8.1
Hotel Da Vinci, no  very nice hotel ,8.1
Hotel Da Vinci,  Delicious breakfast nice stay,8.1
Hotel Da Vinci, Nothing loved everything  The rooms were amazing the bar and restaurant and breakfast buffet it was soo rich to choose from Amazing,8.1
Hotel Da Vinci,  The room is big clean and confortable Good breakfast Also the restaurant provides a good deal for dinner Good value for money ,8.1
Hotel Da Vinci, Breakfast wasn t great and they didn t offer alternatives  Staff were friendly and could speak good English,8.1
Hotel Da Vinci, Purple exterior color  Modern comfortable interior,8.1
