Hotel_Name,Full_Review,Average_Score
Ayre Hotel Rosell n, 1 not providing an iron and its board in the room in a 4 stars hotel 2 not provinding good facilities for boiling water in the breakfast 3 not providing hot drinks facilities in the room   The teaarace was wonderful and the bar staff very friendly ,8.7
Ayre Hotel Rosell n, Bed was a little firm for my tastes   Staff were fantastic Location 1 block away from Sagrada Familiar was great Nice local area with several bars and restaurants ,8.7
Ayre Hotel Rosell n, One rather very minor point It would have been great if there were slippers available   Staff is great The location is great Rooms are fine and regularly cleaned,8.7
Ayre Hotel Rosell n, Room was too hot and there was no coffe making facilities in the room Paid a premium to view the cathedral which wasn t really worth the extra money as it was partially covered by other buildings and partially covered by scaffolding and tarpaulin   The room was basic but comfortable ,8.7
Ayre Hotel Rosell n, Place is a bit pricy and a bit far from the night out places  Room is clean and modern Its 5 mins away from Sagrada Familia and you ll have a nice view of it from the roof top Staff are very nice and easy to talk to ,8.7
Ayre Hotel Rosell n,  We had an amazing stay here for the Easter weekend The views from our room and from the roof terrace of the Sagrada Familia were incredible The staff were super friendly and helpful We also had breakfast here on our last day and the range that was available was great and completely worth the price ,8.7
Ayre Hotel Rosell n,  Wonderful hotel friendly staff great location The roof top terrace which had views of Sagrada Famillia was just a beautiful place to relax at anytime of the day or night The buffet breakfast offered plenty of variety The additional option to order hot food from the kitchen for no extra cost was an added bonus The location of the hotel is super just a minute from Sagrada Famillia hop on hop off bus and the metro Gaudi s Avenue is less than 5 mins walk away There are plenty of good quality resutrants within a short distance of the hotel offering a range of different cusines too The hotel staff were very good at recommending good places to eat within a short distance of the hotel ,8.7
Ayre Hotel Rosell n,  Staff were very young extremely helpful and keen to make our stay as good as possible The view is astounding that terrace is certainly special Breakfasts were good and good value A good location ,8.7
Ayre Hotel Rosell n, Room at front were noisy from the traffic noise  Staff were the best of anywhere I have ever stayed Roof top terrace fantastic for a sundowner Spotlessly clean,8.7
Ayre Hotel Rosell n,  Excellent location with spacious and convenient room with remarkable views towards the Sagrada Familia Very helpful and service minded staff during the whole stay especially Gon alo at Reception devoting time to advise and personally order for us a very good and reasonably priced taxi service for the airport that could accommodate a baby trolley ,8.7
Ayre Hotel Rosell n, Very noisy cleaning started at 7h45 Impossible to close the window then it was really cold in the room Very expensive compared to other hotels same category very slow wifi   Location is great breakfast ok,8.7
Ayre Hotel Rosell n, The room did not satisfy us because of it was an economic room they gave us a room which we couldn t see the outside The window was only openning to the closed hall of the hotel We couldn t see the sun For a short stay that could be ok But when you want to sleep and open that window for some air the voices of people talking and laughing at the lobby disturbs a lot Maybe we could ask to change our room however that was a 3 nights stay so we tolerated it   The location was very good and so close to metro station sagrada familia and a great sea food restaurant The personnel at the reception was very kind and helpful The hotel was new and clean You have everything you need at the bathroom We didn t take the breakfast at the hotel ,8.7
Ayre Hotel Rosell n, Our room had no external view but that was not too disappointing we spent most of our time in the city   Great location modern well appointed hotel with friendly helpful staff ,8.7
Ayre Hotel Rosell n,  The staff were so helpful and accommodating We requested 4 twin rooms and this was all organised with a smile and no hassle we ordered cava to have on rooftop to enjoy the beautiful view Will definitely stayou next time I am back in Barca,8.7
Ayre Hotel Rosell n, The windows let in too much noise not good in a city centre and could have done with tea and coffee making facilities in the rooms   Only used the bar area not the restaurant but friendly staff and good coffee and cocktails a nice area to spend time at the end of the evening or first thing in the morning rooms comfy with good bathrooms and shower areas ,8.7
Ayre Hotel Rosell n, slightly out of the way of La rambles which could be a good point if you want it less busy   fantastic hotel easy access to metro and bus links Staff are very helpful ,8.7
