Hotel_Name,Full_Review,Average_Score
Room Mate Giulia, Difficult access by car  Location ,9.3
Room Mate Giulia, The coffee   Generous team Great location Amazing design comfortable room,9.3
Room Mate Giulia, Nothing  Close to all attractions great breakfast staff helpful accommodating pleasant,9.3
Room Mate Giulia, Nothing  Very helpful and friendly staff Location could not be better,9.3
Room Mate Giulia, Room service take long time car parking is too expensive  ,9.3
Room Mate Giulia,  Everything,9.3
Room Mate Giulia, No porter   Large bed It s hard to find in Europe ,9.3
Room Mate Giulia,  Perfect location and a really nice hotel ,9.3
Room Mate Giulia,  The hotel is few steps from duomo The staff very friendly and the rooms spacious with nice and modern decor,9.3
Room Mate Giulia,  The location,9.3
Room Mate Giulia, nothing   location staff its look like 5 star hotel,9.3
Room Mate Giulia,  Excellent and super nice staff especially Andrea Thanks for being such nice and helpful Super Location Definitely will be back ,9.3
Room Mate Giulia,  Beds are Super comfortable Breakfast Delicious ,9.3
Room Mate Giulia,  The location and the friendlyness of staff,9.3
Room Mate Giulia,  Perfect location steps from Galleria vittorio emanuele Clean and comfortable Cute toiletries Convenient late breakfast til 12pm ,9.3
Room Mate Giulia,  Location Service Staff,9.3
Room Mate Giulia,  Excellent hotel in a top location rooms are well kitted out and the beds are extremely comfortable would recommend without hesitation ,9.3
Room Mate Giulia, There is nothing to complain about   Excellent staff Big shout to Andrea from reception for being very helpful and nice ,9.3
Room Mate Giulia,  location is great ,9.3
Room Mate Giulia,  No view,9.3
Room Mate Giulia,  Best location in Milan Delightful boutique hotel with super helpful staff,9.3
Room Mate Giulia,  Location and helpful staffs They even help us get a ticket to the last supper at no extra charge ,9.3
Room Mate Giulia,  Thx to staff And also to Mohammed and Hani,9.3
Room Mate Giulia,  Great Hotel great staff great location will definitely be back,9.3
Room Mate Giulia, Choice at breakfast could be better  Location Design Room,9.3
Room Mate Giulia,  Clean good location Staff is very friendly,9.3
Room Mate Giulia, Your advice was s bit misleading  Helpful fast service Fabulous room and location Cheerful happy staff ,9.3
Room Mate Giulia,  Location was perfect NEW everything BIG rooms with fantastic bathrooms Superb breakfast Amazing helpful staff Close to Metro Modern ,9.3
Room Mate Giulia, Nothing  Superb location great hospitality service very cool modern interior design hotel room ,9.3
Room Mate Giulia, A little noise from adjacent room  Staff very friendly and helpful location can t be better room was clean and comfortable,9.3
Room Mate Giulia, break fast is like 2 star hotel  excelente staff,9.3
Room Mate Giulia,   The modern interior friendly staff central location,9.3
Room Mate Giulia,  Location quality style customer service We hit the jackpot by choosing this property Only the best Great value ,9.3
Room Mate Giulia,  Location and staff,9.3
Room Mate Giulia, Nothing  Location and the hotel Clean and comfortable Well worth the ,9.3
Room Mate Giulia,  great location great hotel ,9.3
Room Mate Giulia, Bed was too soft  Very good location 2 mins arrived to Duomo and metro Highly recommended money worth to paid ,9.3
Room Mate Giulia, Not a lot My mum complained about the pillows  Staff was great Rooms were clean and comfortable and adequately sized Also toiletries were amazing,9.3
