Hotel_Name,Full_Review,Average_Score
Holiday Inn London Regent s Park, Bathroom very cramped  Breakfast good staff friendly and hpgil,8.2
Holiday Inn London Regent s Park,  Very good breakfast Nice staff Good bed clean room Very nice stay,8.2
Holiday Inn London Regent s Park, The bath room could be cleaner and better equipped  Friendly staff The staff were very helpful,8.2
Holiday Inn London Regent s Park, Nice stay but getting a little tired  ,8.2
Holiday Inn London Regent s Park, wifi poor rooms look to each other and dark   professinal and kind staff bed comforty ,8.2
Holiday Inn London Regent s Park, Bathroom was very small  Friendly staff and good location,8.2
Holiday Inn London Regent s Park,  Location,8.2
Holiday Inn London Regent s Park, Bathroom could be a little more spacious   Location and breakfast,8.2
Holiday Inn London Regent s Park, Service very gruby ,8.2
Holiday Inn London Regent s Park, Nothing all good  Good bar,8.2
Holiday Inn London Regent s Park,  Excellent breakfast English breakfast was well cooked Staff attentive in dining room ,8.2
Holiday Inn London Regent s Park, Too crowded during weekends   Great location and breakfast ,8.2
Holiday Inn London Regent s Park,  The friendliness of the staff and proximity to Oxford Street and Regents Park ,8.2
Holiday Inn London Regent s Park, The smell in the corridors is disgusting   Good location and comfortable room,8.2
Holiday Inn London Regent s Park,  Location Breakfast Staff,8.2
Holiday Inn London Regent s Park,  The staff were very helpful and friendly Great choice at breakfast The location of the hotel was great ,8.2
Holiday Inn London Regent s Park, Nothing wrong with hotel it s suited for business stay  Location staff,8.2
Holiday Inn London Regent s Park, Everything what a dump  Nothing,8.2
Holiday Inn London Regent s Park,  Breakfast was nice The hotel was very clean and the staff was friendly and helpful ,8.2
Holiday Inn London Regent s Park, VERY small bathroom ,8.2
Holiday Inn London Regent s Park,  Cost affective will use you again and stay lingering next time,8.2
Holiday Inn London Regent s Park,  Very clean Great customer care Professional and nice employees ,8.2
Holiday Inn London Regent s Park, Nothing that I can think of  Excellent staff,8.2
Holiday Inn London Regent s Park, The size of the room   The location is really good Staff are very helpful ,8.2
Holiday Inn London Regent s Park, It could be cleaner   Good connection with the underground tubes,8.2
Holiday Inn London Regent s Park,  Comfy bed Great location ,8.2
Holiday Inn London Regent s Park,  Good variety of breakfast,8.2
Holiday Inn London Regent s Park, There is no way out for the water in the bathroom floor  The staff was super friendly,8.2
Holiday Inn London Regent s Park, Slow net  Clean,8.2
Holiday Inn London Regent s Park,  Amazing,8.2
Holiday Inn London Regent s Park, Room quite small for the price   Good fairly quiet location,8.2
Holiday Inn London Regent s Park,  Perfect clean and brilliantly price for central London great breakfast staff so friendly ,8.2
Holiday Inn London Regent s Park, Expensive Breakfast Much better options at the end of the street near tube station   Location Location Location,8.2
Holiday Inn London Regent s Park, Rooms like matchboxes bathrooms even worse  Excellent breakfast Very helpful staff,8.2
Holiday Inn London Regent s Park, Bar very expensive Foyer not very attractive  Good breakfasts pleasant staff,8.2
Holiday Inn London Regent s Park,  Location was dirst class,8.2
Holiday Inn London Regent s Park, Not being able to get an normal English breakfast  Location room facilities,8.2
Holiday Inn London Regent s Park,  Central location excellent service,8.2
Holiday Inn London Regent s Park, The wifi was always an issue and we asked for cutleries but they never came to our room   The breakfast was good ,8.2
Holiday Inn London Regent s Park, Internet service was very bad The last night we didnt have any internet service and the nights be fore it was very slow ,8.2
Holiday Inn London Regent s Park, Bed as above  The only downside was the bed was a basic double and we are used to something larger,8.2
Holiday Inn London Regent s Park, the bed could be a little wider  Great location,8.2
Holiday Inn London Regent s Park, Room was dirty with very stained carpet I asked for earplugs which I didn t get WiFi didn t work  breakfast was OK,8.2
Holiday Inn London Regent s Park,  The location was really nice It was close to restaurants subway and it s a calm place We could reach easily all the places we wanted ,8.2
Holiday Inn London Regent s Park, Desk staff not prioritising a phone call ahead of my checking in   Right location,8.2
Holiday Inn London Regent s Park, The parking was so expensive  Everything The staff were polite facilities were clean and fab ,8.2
Holiday Inn London Regent s Park, Boykin  Great location in central London Booked at an excellent price through Booking com ,8.2
Holiday Inn London Regent s Park, The bedroom s mattress was too soft or a bit warped and it wasn t comfortable  The location was great The staff was welcoming ,8.2
Holiday Inn London Regent s Park, The disabled toilet   Breakfast was very enjoyable so much so my husband had seconds Great value for money ,8.2
Holiday Inn London Regent s Park, Room was in need of repair especially bathroom  Staff friendly,8.2
Holiday Inn London Regent s Park, pillowd  comfy beds,8.2
Holiday Inn London Regent s Park, Rooms are nothing special and in desperate need of a refurb definitely not 4 stars Matress was sagging I ve stayed in better Travellodges  ,8.2
Holiday Inn London Regent s Park, Bathroom was small but it was okay for 3 nights   Very good location super friendly staff and everything was clean Breakfast was very good ,8.2
Holiday Inn London Regent s Park,  Bed and pillows comfy Good breakfast but pricey Good location for train and underground connections ,8.2
Holiday Inn London Regent s Park, Nothing Its great and I stay there everytime I am in London  Location,8.2
Holiday Inn London Regent s Park, The rooms although clean require refurbishment   The location was excellent ,8.2
Holiday Inn London Regent s Park, Internet connection was very slow  Breakfast was superb,8.2
Holiday Inn London Regent s Park,  Staff very helpful and location central for everything and the bed very comfortable excellent value for money definitely stay there again,8.2
Holiday Inn London Regent s Park,  Perfect breakfast tidy rooms Very good location ,8.2
Holiday Inn London Regent s Park, Needed a Gym   Nice sized rooms Great breakfast Well maintained facilities ,8.2
Holiday Inn London Regent s Park, Nothing it was prefect in everything way  Complimentry bottles of water etc were a nice touch Great to have own fridge,8.2
Holiday Inn London Regent s Park, Somewhat oldfashioned Very small bathroom  Good lunch,8.2
Holiday Inn London Regent s Park,  There was an iron ironing board in the room which was very useful,8.2
Holiday Inn London Regent s Park, The parking of the hotel is quite expensive   Staff was super helpful Breakfast really good ,8.2
Holiday Inn London Regent s Park, small bathroom  Perfect location for visiting central London standard clean hotel room,8.2
Holiday Inn London Regent s Park, Breakfast was not included maybe next time I will try it  The location was brilliant for work,8.2
Holiday Inn London Regent s Park,  Very pleasant stay very clean hotel room Staff were polite welcoming Good stay ,8.2
Holiday Inn London Regent s Park,  Friendy staff,8.2
Holiday Inn London Regent s Park, No guest laundry and little explanation other than to point out a rather unclean public pay laundry down the street   Great location,8.2
Holiday Inn London Regent s Park, Bathroom too small but done the job for a short stay  Breakfast was good and bed comfy ideal place and location for us ,8.2
Holiday Inn London Regent s Park, I booked two rooms and 1 of them had bottled water and a sweet snack in it but the other room did not   Staff at breakfast were pleasant and helpful ,8.2
Holiday Inn London Regent s Park, Nothing major  Location and price,8.2
Holiday Inn London Regent s Park, No gym  Location,8.2
Holiday Inn London Regent s Park, Eating the same breakfast with same menu for more than 5 days is not appealing  The staff were awesome The choice of breakfast was good,8.2
Holiday Inn London Regent s Park, Tiny bathrooms 2 people couldn t fit in it at the same time   Comfortable beds small but comfortable room very helpful staff great breakfast,8.2
Holiday Inn London Regent s Park,  Great service great breakfast buffet kids eat free,8.2
Holiday Inn London Regent s Park, Only 2 teabags in the room would have liked 2or3 more   Very friendly staff on the whole excellent stay ,8.2
Holiday Inn London Regent s Park, beds were a little uncomfortable and moved around  good location friendly staff,8.2
Holiday Inn London Regent s Park, I changed my room twice because of AC and other facilities   Location ,8.2
Holiday Inn London Regent s Park,  Staff was very helpful and polite Walking distance to many restaurants and nice neighborhood ,8.2
Holiday Inn London Regent s Park, Woman who cleaned the room and a receptionist with bad attitude  Great breakfast,8.2
Holiday Inn London Regent s Park, Internet connectivity poor  Location is fantastic,8.2
Holiday Inn London Regent s Park, Everything else rooms to small you hear your neighbours Clastraphobic  Friendly staff,8.2
Holiday Inn London Regent s Park, Bathroom was very small  Very good location very clean staff were wonderful the rooms were decent size and the beds were very comfortable ,8.2
Holiday Inn London Regent s Park, Bathroom was abit small   close to centre of london and near alot of things ,8.2
