Hotel_Name,Full_Review,Average_Score
Fielding Hotel, Hall and stair area very tired Carpet needs replacing Didn t like being on 3rd floor with no lift   Cleanliness of room and en suite very good standard Staff very friendly and helpful Good location for theatres and restaurants ,8.7
Fielding Hotel, Contrary to many of the reviews I found the service disappointingly impersonal for such a small hotel The luggage storage facility was great but is not locked I could basically have popped back in walked out with anyone s case when I returned later in the day   Lovely cosy feel Great extras that you would expect from a much more expensive hotel in the way of toiletries slippers etc Quiet location but we did stay on a Monday night Brilliant for getting to many of the theatres ,8.7
Fielding Hotel, the hotel is in a closed street thus the taxi is not stopping exactly in front of the hotel but at 30 meters   the hotel is so close to Covent Garden shopes but in particular Restaurant and bar pub,8.7
Fielding Hotel, The air con could have been slightly more efficient   I was upgraded to a double room for my one night It is the nicest room I have had in a London hotel quite quirky and theatrical perfect for the theatre district of town ,8.7
Fielding Hotel, Furniture and carpet a bit tired though bathroom fine Single glazing so although no traffic noise you can hear people clumping down the street and their conversations Woke me up several times Not the ideal hotel for the business traveller   Very close to Covent Garden and the tube ,8.7
Fielding Hotel, D cor a little tired   Excellent location very friendly staff Comfortable bed and good complimentary refreshments tea coffee water etc Very clean and good toiletries and towels ,8.7
Fielding Hotel, Three flights of stairs with a suitcase We did know there was no lift though   Quiet room as requested Good shower We were allowed to leave cases at the hotel on checkout until we were ready to move on ,8.7
Fielding Hotel, Coffee in the room An immenity that s no longer offered as it has been in recent visits The bed and pillows were terribly uncomfortable   Location and hotel manager Grace is always very helpful and pleasant ,8.7
Fielding Hotel, Decor was a little tired but acceptable Most important was the cleanliness In view of its location it was well worth the money   Room was comfortable and for Central London very quiet ,8.7
Fielding Hotel, Just a little moan that the hot water wasn t piping hot   The room was fantastic I will never stay anywhere elsewhere in London We had a brilliant time ,8.7
Fielding Hotel, We didn t mind not having an elevator in the hotel but some people may find it difficult   Great location helpful and friendly staff Your in the heart of the theater district You are in walking distance to Trafalgar Square London Eye and Big Ben ,8.7
Fielding Hotel, Nothing Absolutely perfect   The rooms were very comfortable with a little set of stairs down to the bathroom There was also a TV and sofa down there The complementary drinks were generous as were the shampoo s etc Covent Garden and theatre land were within comfortable walking distance and the main shops two minutes away We will definitely be back ,8.7
Fielding Hotel, No comfortable chair in the tiny room very basic sink with no stopper and poor working tap  Location is super quiet but downtown friendly staff small but clean room and good towels,8.7
Fielding Hotel, Pricey 168 for a single room but not dissimilar to other hotels in the area  Great location and comfortable room with lovely crisp sheets and lots of brilliant white towels Quality toiletries Wifi dropped out a few times during stay ,8.7
Fielding Hotel, I would have liked to see a chain or deadlock on my room As a solo traveller it would have been extra reassurance   Staff so friendly Room was great loved the free slippers Fantastic location ,8.7
Fielding Hotel, Improvement points Another guest took our bag by accident when in storage Management should look into a barrier to keep this from happening A further guide should be provided for escape in case of fire as escape routes are limited A full length mirror should be added in rooms   I am a fussy traveler known to have changed 5 hotels in one day even from a Hilton Here I was pleased more than pleased The interiors were very cosy giving harmony The staff were discreet yet warm Except for one gentleman who seemed aloof room for improvement here The simplicity the ease of checking in and out the quick actions with Nicola carrying bags friendliness of management and reception staff bathrooms bed all great Not to mention the excellent location trains theatres sights shopping It seemed that there was good teamwork between staff which provides us guests with good service I am already recommending the hotel to friends and family ,8.7
Fielding Hotel, Nothing  The fact that they had provided everything in the room that we could think of including toothbrushes gowns slippers masks Friendliness and helpfulness of Grace and her team ,8.7
Fielding Hotel, The hotel needs some TLC which would be well worth the investment due to its great location   The location is the best selling point with this hotel Staff friendly ,8.7
Fielding Hotel, No elevator in a hotel in this price range is unacceptable The beds were not the most comfortable that we came across in hotel   Unbeatable location extremely friendly and helpful staff nice touches beyond the usual like the personal toothbrushes nice shower and bath ,8.7
Fielding Hotel,  Very handy for the theatres and Covent Garden Bedroom was very small but absolutely lovely so don t be put off by the size Good size shower room Lots of thought has been put in by the owners to make a stay comfortable Would definitely stay here again for our next visit to London ,8.7
Fielding Hotel, Hotel decor etc was tired the bed was really uncomfortable the stairs were narrow we had to take our stuff up to the 3rd floor   Great location the shower was good but the tiling was a bit broken the shower head had just been pushed through the ceiling with a jagged hole around the piping,8.7
Fielding Hotel, No elevator but the staff was quick to bring my baggage up and down   Cleanliness condition of the furnishings in the room quiet air conditioning clean modern bathroom plenty of towels plenty of electrical sockets ,8.7
Fielding Hotel,  While I expected the room to be small it was indeed tiny Saying that it did have all comforts and very clean The staff were friendly The location couldn t be better ,8.7
Fielding Hotel, Internet connection is extremely slow My room was on the 3rd floor There is no elevator so it could be a problem if you have heavy luggage   Perfect location very friendly stuff ,8.7
Fielding Hotel, The very heavy drapes in the room held the dust   Ideal location and near the tube Pleasant staff Facility to leave luggage for a while after checkout Great tea coffee tray ,8.7
Fielding Hotel, There is no elevator elderly people should ask for a room downstairs or on the first floor For breakfast you have to go to one of the many cafes around the corner   The elegant quiet house amidst the lively neighbourhood of restaurants the Royal Opera House and theatres Underground and busses and shops And the friendly helpfull staff the stylish efficient room and bathroom We were at home ,8.7
Fielding Hotel, Liked the added extras in the room ie the supply of bottled water and bathroom bits Staff lovely such a good location for my daughter and I visit to the Opera House   Liked the little added exr,8.7
Fielding Hotel, The pillows were very firm indeed And the pipes made a water gurgling noise every so often also something else made a loud noise every time it came on not sure what it was   The receptionist was very helpful and chatty The room was quite big for London although on two levels you went a small set of stairs to the bathroom and tea facilities The hotel is in a fantastically central spot right near the Royal Opera House yet it is up a quiet lane so no traffic noise or noise from revellers at night ,8.7
Fielding Hotel, My sister said it was a bit noisy out the back but I can t say I noticed All the windows are openable which she did because we visited in August do it was warm There is air con in the room but she said that was noisy Again I can t say I agree   The room was beautifully decorated the staff so friendly and helpful We had a slight leak in the bathroom sink but it was fixed within minutes of us reporting it It s a great location walking distance to Covent Garden and Leicester Square ,8.7
Fielding Hotel,  Everything The location was perfect We especially loved the rustic appeal of the hotel the super friendly staff The hotel was spotlessly clean The bedrooms and bathrooms were on separate levels giving you plenty of space ,8.7
Fielding Hotel, We had read that the rooms and bathroom facilities were somewhat cramped which we thought we would accept because the hotel location was very convenient to the facilities and attractions of Covent Garden On reflection and over a 3 day stay we should probably have booked a hotel with more spacious accommodation   We found the staff pleasant and helpful ,8.7
Fielding Hotel, Our room had no windows but it was a basement room so came with aircon   The goon had everything we needed was comfortable and clean Staff where very helpful and welcoming Cloudy have asked for a better stay,8.7
Fielding Hotel, The Fielding does not have a lobby nor do they serve any kind of breakfast although places to eat are nearby We liked breakfast at Wings a short walk away   It is a friendly hotel that is near a tube stop has fast wifi and a marvelous location on a pedestrian street around the corner from Covent Garden ,8.7
Fielding Hotel, Room on ground floor a bit of sound intrusion from street talking Room was quite small adequate for one tight for two Having said that I d stay there again   Fantastic location in the heart of the west end Lot s of restaurants Sara Fina just feet away lot s of street life close to several tube stops Staff was gracious and very helpful ,8.7
Fielding Hotel, Wish they had breakfast   My room had a huge bathroom with a separate clawfoot tub in the bedroom The decor was lovely and the room was very quiet I felt very safe as a woman traveling alone ,8.7
Fielding Hotel, The staff should have more knowledge and recommendations as to restaurants transportation options but they were nevertheless friendly and helpful Having power AC power adapters for guests with digital devices would have been nice   The location in Covent Garden is one of the best areas to stay in London The rooms are comfortable and the bathrooms are nice and very functional The staff is friendly and very helpful ,8.7
Fielding Hotel, 2nd floor rooms are a bit too much of a climb for middle age people the reception person was cooperative to provide us with a room on 1st floor Closets space is limited  We enjoyed the location just a short walk from Covent Garden center and the tube station and still located on a quiet alley The personnel was very cooperative and information was gladly provided The facility is clean and pleasant ,8.7
Fielding Hotel, It would have been nice to have had some refreshment facilities on site but to be fair they are only a footstep away once you step outside the front door as the hotel is so central   I was enchanted by the lovely homely feel at Fielding Hotel The staff were efficient and very friendly and the bathroom was absolutely spotless The place is charming I would possibly choose it over over a slick 5 star for my next visit ,8.7
Fielding Hotel, Lighting in bathroom very dim noisy air conditioner room could use a fresh coat of paint   BOTTLED WATER Air conditioner although noisy cooled nicely hot pot coffee tea creamer shampoo lotion eye mask robe slippers bulb that was out over desk was replaced immediately Staff friendly and helpful ,8.7
Fielding Hotel, Nothing   The staff were very helpful and friendly and it was a very short walk to the Royal Opera House where we were seeing the Pet Shop Boys in concert Plenty of eating options in a short walk too ,8.7
Fielding Hotel, Nothing   Fantastic location helpfulness and friendliness of staff comfort of bed little touches such as toothbrushes and eye masks plentiful supply each day of bottled water and the makings of hot drinks Air conditioning was particularly welcome during our stay on the hottest days and nights of the year ,8.7
Fielding Hotel, Aircon so loud you can t have it on Bedding so old and grubby it is offensive I Cold shower in the morning Attrocious I stay in London often twice a week min and I m used to rough But I even texted home at how bad this place was maybe it s just room 2 don t stay there   The reviews for this place were good But I would never stay here again based on my stay in room 2 Grubby bedding and the loudest aircon I ve ever come across Offended they let room 2 out to people ,8.7
Fielding Hotel,  Simple tasteful clean Lovely little touches thoughtful Friendly helpful welcome Internet great I was on top floor 3rd always a plus Surprisingly quiet given the central location ,8.7
Fielding Hotel, Bed mattress topper would have been nice as bed a bit too firm  Staff lovely lots of toiletries water coffee tea etc but also tooth care kit and nice room and great power shower great comfy pillow only downside was bed a bit too firm for me,8.7
Fielding Hotel, Not enough pillows and ones we did have very uncomfortable Lots of noise from guests moving around upstairs   Location fantastic for Covent Garden and area Room very small but full of everything you need for a great overnight stay ,8.7
Fielding Hotel, The check in area and carpet on the stairs are in need updating They give a poor initial impression Also a mistake was made with our booking We had requested a King room both upon booking and directly with the hotel which was confirmed and when we checked in the King room was not available The room bathroom we were given was very small given the price even by London standards   Location was perfect the hotel was very quiet Room was well appointed We would definitly consider staying again if we were to have a King room ,8.7
Fielding Hotel,  Great central location Small single room but that was what I had booked for a good price in this location room was clean and well appointed comfy bed and nice shower ,8.7
Fielding Hotel, They should ve removed the loo brush or made sure it was clean   Great position only 7 mins easy walk from heart of West End Pleasant front of house staff clean spacious room and good bathroom Excellent value for money Beds were very firm daughter loved it I didn t ,8.7
Fielding Hotel, Would have been nice if there was a lounge area   All the staff were really friendly and very helpful The room was compact but clean cosy and had everything you need ,8.7
Fielding Hotel, Nothing   Excellent location Small but comfortable hotel in the heart of Covent Garden Best feature the staff So helpful Grace the Manager is wonderful ,8.7
Fielding Hotel, The hotel does not have a lift and is situated over 4 floors This can be a problem for some people   We only had one night with a theatre trip planned but as this little hotel is situated right in centre of theatre land and almost next door to Covent Garden and a reasonable walk to the National Gallery we were able to pack in a lot of visits ,8.7
Fielding Hotel, Bed in the pink room was alittle hard for our tastes So wasn t as comfy as we would have liked Bath was amazing Lotsa towels shower execellent  Location staff excellent,8.7
Fielding Hotel, Not visiting London all that often I do find the prices there staggering 192 for a small room without breakfast is pretty steep but then again it is London   The location by Covent Garden was excellent The room was small but nicely furnished with good towels and toiletries ,8.7
Fielding Hotel, The wifi kept cutting out Also whilst the room and adjoining ensuite had been thoroughly cleaned The carpet was stained Coffee tea spillage Really needs attention  Staff polite and attentive Travelled with 11 year old grandson Can recommend room 4 Nothing was too much trouble Great location Would stay again ,8.7
Fielding Hotel, Do not like that antique sheet and blanket system some establishments in Britan still have Would preferred a duvet Carpet in room did not seem too clean Small room but have booked for five nights later and will be given a larger room when I stay more than one night Staircase narrow when carrying a large suitcase   Bathroom clean ,8.7
Fielding Hotel, The only issue had nothing to do with the hotel or its staff I had a ground floor room and people stood outside my window in an alleyway and talked for a couple of hours They had every right to do this but it was hard to get to sleep This happened last time I had this room too Perhaps earplugs could be supplied I certainly wished I had thought to carry some   The warm welcome was just what was needed on a rainy Sunday evening after two international flights and a long taxi ride from Heathrow ,8.7
Fielding Hotel, Nothing it was lovely   The hotel is beautiful and the rooms spotless The little extra touches in the room such as the water and slippers were lovely The location is great right next to Covent Garden and all the staff we spoke to were really kind This is our new home in London now ,8.7
Fielding Hotel, there is no lobby to relax or possibility for breakfast but the hotel is in the center with nice restaurants 2 min walking so it s not a real problem  very good location room was small but cozy had everything needed ,8.7
Fielding Hotel, No lift but I was kindly given a room on the ground floor   Perfect location for my purposes quiet for such a central hotel Friendly staff and very helpful ,8.7
Fielding Hotel, Nothing to report here   The only thing we didn t like was the cost of car parking but that s hardly the hotel s fault This hotel was a great find superbly located and amazingly quiet We would definitely stay here again ,8.7
Fielding Hotel,  The location was great as we were there for a weekend of shopping and relaxing We didn t want to have to go far for dinner after spending the day shopping and were spoilt for choice on where to eat Our room was very clean and the staff we met were very friendly and It was very useful being able to leave our luggage there even after we had booked out I would definitely stay at The Fielding again ,8.7
Fielding Hotel, Can be a little noisy until late at night but that s expected given the location in the heart of the West End   Great location max 5 minute walk to Covent Garden tube station ,8.7
Fielding Hotel, Considering what we paid there was nothing negative The reception staff were extremely helpful and friendly   Fantastic location and so quiet considering the hotel is in the centre of theatre land The hotel was quirky and very comfortable it was value for money perfect ,8.7
Fielding Hotel, Not much really   Superb location for Theatreland and Covent Garden Grace who made us feel so welcome great room with every facility needed Surprisingly quiet given the location ,8.7
Fielding Hotel, 12 noon check out would be better Housekeeping slamming doors  Location is excellent Staff very efficient and friendly Great to have complimentary sparkling and stillwater in the room,8.7
Fielding Hotel, No lift which was a problem on my 1st visit when I was placed on top floor with a heavy suitcase but staff carried it for me My street level room on my return visit was noisy during the early hours from outside disturbances   Fantastic location pretty character hotel very friendly staff,8.7
Fielding Hotel,  Friendly helpful welcome Very comfortable well equipped room Great location and it was very useful to be able to leave a bag after checkout for collection later This hotel will now be my first choice for a stay in London X,8.7
Fielding Hotel, Third floor room with no lift but have been advised to ring ahead next time for a ground floor room  Rooms extremely clean and beautifully decorated Staff were pleasant polite and full of information always offering to do more,8.7
Fielding Hotel, Nothing   Staff at reception extremely helpful on both the evening Mum and I arrived and in the morning helped carry a case up the stairs offered us an umbrella for our evening walk to The Savoy Theatre when the weather was bad advice on where to get a good breakfast routes around the area advice on bus route to Victoria better than the tube from Covent Garden ,8.7
Fielding Hotel, I travelled alone this time and so had a single instead of twin room this was a bit small even for a single   The location is superb and the place is clean I we regularly stay here when I we travel for work ,8.7
Fielding Hotel, Bed was hard you could feel the springs thru the bed   Nice little basic hotel Best part is the location which is superb Looks fine indoors not especially cute but not too bad either interior a bit worn out but not badly ,8.7
Fielding Hotel, The cost I know the hotel is in a great location for going to the theatre but I still feel it was rather expensive for what you get   The bathroom was nice and the facilities good the room was cosy and the bed was very comfortable The drinks selection was excellent ,8.7
Fielding Hotel, No breakfast though plenty of eateries on doorstep   Quiet ambience of hotel and no street noise despite our stay being a Saturday night Plentiful array of refreshment and toiletry provisions Comfortable beds and pillows Efficient shower Spotlessly clean ,8.7
Fielding Hotel,  Absolutely loved everything Was a lovely stay in a beautiful hotel Couldn t fault it The staff were very helpful and friendly Will definitely stay more when in London ,8.7
Fielding Hotel,  This was my second stay at the hotel The hotel truly is a hidden gem tucked away in vibrant Covent Garden The location couldn t be better The staff at the hotel is simply amazing Very helpful with directions suggestions and just all around kindness This is my preferred hotel in London ,8.7
Fielding Hotel, Nothing  The hotel is basic but extremely well located in a traffic free street around the corner of the Royal Opera House and Covent Garden market and the staff is extremely friendly and hospitable ,8.7
Fielding Hotel,  Less than a minute walk from the tube 2 minutes walk into Vicente garden and 3 minutes from the Lyceum made this lovely little hotel perfect for myself and my partner we will return to this hotel on our next visit to london Even though it doesn t do breakfast they recommend the little cafe around the corner which served a very good and plentiful breakfast for 8 50 each,8.7
Fielding Hotel, You have to go down a few steps in our room to get to the bathroom Ok if you are fit and able but may prove a bit difficult for people with mobility issues   This is a conveniently located hotel for central London It is competitively priced with a very good selection of cafes for breakfast within 2mins of the front door Rooms have complementary bottles of water and plenty of tea and coffee ,8.7
Fielding Hotel, Beds a little hard and we were on the third floor so a bit of a trek with your luggage but not a show stopper  Great service from the concierge rooms were good value and the location was spot on,8.7
Fielding Hotel,  Location great receptionist very friendly and welcoming but room decor and furnishings a bit tired Functional not inspirational and expensive for what it was ,8.7
Fielding Hotel, Nothing   The lack of facilities for breakfast is regrettable but there are plenty of places round about the hotel that one can use Apart from that this hotel is a little gem ,8.7
Fielding Hotel, Nothing  Abundance of toiletries and a small but delightfully equipped bedroom and bathroom Very comfortable bed and lovely drapes Plenty of storage space ,8.7
Fielding Hotel, more milk in bedroom   location was excellent the room was quiet and the welcome on reception excellent when we arrived and at the end of our stay when we were leaving ,8.7
Fielding Hotel, There was no hot water in the morning so shower not possible Bedroom was adequate if a little small   All the little extras eg tea coffee toiletries,8.7
Fielding Hotel, No negatives for us   Comfy bed excellent shower and plenty of towels Complimentary water in room Quiet location but in easy reach of all Covent Garden shops restaurants Friendly helpful staff ,8.7
Fielding Hotel, There is nothing I didn t like ever   I just love everything about this hotel The location style value friendliness As long as they have room for me I will stay nowhere else when I m in London ,8.7
Fielding Hotel,  Room was perfect for my stay bed extremely comfortable Perfect location for the theatres and tube Staff were fantastic really interested in what you were doing each day and went the extra mile to help find attractions you were after Stayed twice in 3 months now and love this Hotel I ll definitely be back,8.7
Fielding Hotel, the room was a little small however this is to do with the shape of the building and not any ones fault  Access to the fridge and other facilities like the local gym ,8.7
Fielding Hotel,  Very welcoming and mindful staff excellent location and value for money Perfect for short stays probably would require a bit more space if staying for more than a night or two ,8.7
Fielding Hotel,  Perfect position very central for all amenities and getting around London Convent Garden is a great place to stay in London with lots to do and see Staff were very helpful ,8.7
Fielding Hotel, I was a little disturbed that that there was no external fire exit from the the third floor and neither were there fire instructions in the room I did mean to talk to the staff about this in the morning but forgot to   Very friendly and helpful staff The room was extremely clean I had asked for a quiet cool room and we had both of these The hotel is very well situated for theatre land and Covent Garden with other visitor sites being easily accessible ,8.7
Fielding Hotel, It was rather cold during the nights but there is a heater under the window which makes things much better when switched on   Excellent location which makes you feel in the epicenter of London life Complimentary drinking water replenished every day Absolutely quiet room ,8.7
Fielding Hotel, It was cold outside and although the heating perfectly worked when I went to bed the radiator got cold in the middle of the night and the temperature in the room fell so that it awakened me Thankfully there were spare blankets   Ideally located at the heart of London within walking distance of Piccadilly Nice decoration ,8.7
