Hotel_Name,Full_Review,Average_Score
Best Western The Boltons Hotel London Kensington, Only thing is lift is vety small but manageable as we out all time   Lovely clean staff very friendly and helpful with queries breakfast hot and delicious great variety and recieved all requests we had cook on spot great location only round corner from underground ,7.7
Best Western The Boltons Hotel London Kensington, There was no hot water Most of the room are in the basement The bed was too small And to top it all the AC was too noisy and woke me up at 6 Is this really a best western and was this a joke too   Most of the employees were nice and helpful ,7.7
Best Western The Boltons Hotel London Kensington, The lift is quite small we were 2 and fit in quite snug with our hand luggage not sure how we would have managed if we each had a large suitcase and the staircase is also quite narrow should one choose to avoid the lift   The rooms are tiny but have everything you could need for a short stay The bed is extremely comfortable I felt like I was sleeping on a combination of clouds and marshmallows and the TV is attached to a bracket on the wall that swivels out for comfortable viewing whilst in bed The shower pressure is amazing and the bathroom is fairly roomy when taking into consideration the tiny room size The breakfast room is also quite small but again covers everything you would need Both continental and full English available a variety of bread and condiments along with a variety of herbal teas Staff are also very helpful and friendly WiFi is freely available and fairly good speed and the location is incredible 2 min walk to Earl s Court Station with Byron s on the way ,7.7
Best Western The Boltons Hotel London Kensington, I didn t like that our room was set up as if for a single person one robe and slippers on door one kit kat one pack of biscuits Didn t feel it was for a couple on their anniversary   Quiet area and easy access to tube and good facilities in location,7.7
Best Western The Boltons Hotel London Kensington, Bed is not the most comfortable the wifi is horrible very slow with having to fill in email address name and room number each time Although breakfast had a good variety it is better to get in earlier as some stuff will not be refilled after 9 so if you want the good stuff don t sleep in No fridge in the room and it is pretty small with two large bags it is a struggle getting ready in the morning Bathroom is also small with no toilet roll holder This hotel should probably be rated as a 2 star hotel   The location is great close to the underground on the Piccadilly line so easy to get to We were able to check in early that is always great Breakfast offered a good variety of food,7.7
Best Western The Boltons Hotel London Kensington, The rooms very small I felt claustrophobic  The pictures of the room were completely different than what you see The rooms are very small for 2p people ,7.7
Best Western The Boltons Hotel London Kensington, Carpets were stained wifi a bit unreliable  I think your stay in the hotels in this area depends on your room position my daughter and i had a front room on the ground floor whick was nice no noise issues tea and coffe facilities and a good bathroom though quite small clean apart from stains on the carpet which is surprising for a 4 star hotel we enjoyed our stay,7.7
Best Western The Boltons Hotel London Kensington, The hotel was very noisy didn t get much sleep due to doors being open and closed could hear people in the corridor throughout the night and cleaner early the next morning Also as not double glazed could hear people outside and the traffic There was quite a big gap under the door so the light from The corridor shone through This is why I have not given a good score for comfort even though the bed was comfortable it was ruined by the noise   The staff were very friendly and helpful ,7.7
Best Western The Boltons Hotel London Kensington, Mattress a little soft   Fantastic location adjacent to Tube and buses Several restaurants and bars within a short stroll Our bedroom was in the lower ground floor so zero traffic noise although it did appear to be a quiet residential road anyway ,7.7
Best Western The Boltons Hotel London Kensington, My room G2 was very cold cranked up the thermostat as high as it would go but it didn t help much as there s a huge window in the room   Excellent Location friendly staff well decorated clean and comfy rooms and excellent bathrooms ,7.7
Best Western The Boltons Hotel London Kensington, Asked for a double bed Received 2 singles which made the room small I was travellibg alone Breakfast room was too small Had to wait to have breakfast  ,7.7
Best Western The Boltons Hotel London Kensington, The room was a bit small   The hotel is fantastic well situated near the tube station The place is quiet but there are shops and restaurants in the nearest streets Staff is very kind and helpful A complete English breakfast is served everyday ,7.7
Best Western The Boltons Hotel London Kensington, Accommodation was a bit cramped particularly shower room with noisy extract fan Shower room basin and bedroom carpet were not as clean as would have expected Breakfast ran out of food 30mins before closing time not good   Very comfortable bed modern furnishings to room modern shower room quiet location and very convenient for Earls Court tube station Good breakfast extra when available ,7.7
Best Western The Boltons Hotel London Kensington, Room was extremely small for a couple Had to upgrade to get a reasonably sized room But at a cost Breakfast was a disaster dining room far too small to accommodate the numbers Obviously the food is precooked so when ghat is gone panic sets in They cannot cope with orders for food and only deal with customers on a one to one basis When cooking and supplying food is for all potential customers  Location,7.7
