Hotel_Name,Full_Review,Average_Score
Hotel Schild,  Very nice ,7.9
Hotel Schild, Understaf ,7.9
Hotel Schild, The breakfast is too poor  The cleanliness of the room,7.9
Hotel Schild, A cama  The bathroom,7.9
Hotel Schild,  Always lovely to stay beautiful view towards the wine ,7.9
Hotel Schild, Too short stay   Located in very heart of Heurige district Good local fresh wine and food ,7.9
Hotel Schild, This is a breakfast  ,7.9
Hotel Schild, The staff the beds the room and breakfast was really bad  Nothing,7.9
Hotel Schild, The staff in the morning charged us and blamed the new co worker for not telling us about it Also the parking lot is 15 euros  The outdoor seats,7.9
Hotel Schild, No facilities Take everything All you are provided is a poor quality soap Not at all four star  Staff was very helpful,7.9
Hotel Schild, Double bed but single duvet  Friendly helpful staff,7.9
Hotel Schild, The sofa was really dirty   The bed was comfortable the bathroom was clean,7.9
Hotel Schild, Not clean Staf is unpolite even rude Room was without a window Worse hotel in my life  Nothing,7.9
Hotel Schild,  Far away from city centre 2 bus lines available but in the middle of lovely wine district ,7.9
Hotel Schild, Horrible parking entrance narrow Be carreful to pay 15 EUR for such diseaster  ,7.9
Hotel Schild, No air conditioning working ,7.9
Hotel Schild, Arrogant ignorant front desk staff  Far from the city but beautiful view,7.9
Hotel Schild,  A quiet clean and comfortable room with a gardenview very good breakfast and kind staff I recommend it ,7.9
Hotel Schild, WiFi was not OK ,7.9
Hotel Schild, 4 peples 2 wifi ,7.9
Hotel Schild, Everything was perfect  Comfortable beds very big rooms and baths,7.9
Hotel Schild, The toilet wasn t clean and the receptionist was rather rude   The woman working at the buffet breakfast was very nice ,7.9
Hotel Schild, Very unpolite manager and receptionist Hotel is cheap but then they charge too dirty towel and things like that Terrible  ,7.9
Hotel Schild,  The large room and bathroom The nice surroundings calm streets ,7.9
Hotel Schild,  The room was very comfortable and clean I recommend this hotel ,7.9
Hotel Schild, A microwave and additional pans in the apartment would help a lot   Excellent location great food very helpful staff Just perfect to stay,7.9
Hotel Schild, Staff Room Bed quality Pillow quality Parking   Location ,7.9
Hotel Schild, The room and hotel itself looks a bit old fashioned   Very close to vineyards playing ground for children quiet location ,7.9
Hotel Schild, Bed s a bit uncomfortable r10  Location to walk around vineyard town Big bathroom even fan doesn t work though Kind staffs ,7.9
Hotel Schild, The classic room I had was neither specious nor had it a sitting area as advertised on booking com  Very nice location ,7.9
Hotel Schild, parking took some time  located near to the wineries,7.9
Hotel Schild,  Eccellente renovation very good taste wonderful furniture,7.9
Hotel Schild, Breakfast doesn t match a 4 Stars hotel the price is a little bit high for such a location   Nice location friendly and helpful staff ,7.9
Hotel Schild,  Spacious comfortable beautiful location friendly and helpful staff lovely breakfast,7.9
Hotel Schild, A bit far from the city center No restaurant to dine in the evening  The family is excellent,7.9
Hotel Schild, Only one bus travel at certain a time   All good about the hotel ,7.9
Hotel Schild,  nice location in neustift in front of restaurants and in the wienerwald easy to reach the city center 30min ,7.9
Hotel Schild, Lack of free park  The elegant lady from the kitchen she is lovely,7.9
Hotel Schild,  Big comfortable room with a lot of space Nice garden and little play area for the kids Friendly staff and good breakfast ,7.9
Acta CITY47, Nothing everything was great  The location is really close to the city center and public transportation Car rental is also close staff is very kind rooms are very clean Breakfast is descent ,8.1
Acta CITY47, The nightstands are dangerous we ended up in the emergency room at midnight for stitches and I am probably spooked from the unanticipated hospital visit I did appreciate the proximity of several playgrounds for my children though And lots of restaurants made it easy to grab a bite to eat  ,8.1
Acta CITY47, Stayed for 4 nights one day towels were not changed although we kept them in the tub also soap was almost used but still not changed Breakfast was OK   Amazing location close to metro super market train station and Hop and Hop off tour bus all on a walking distance staff is friendly and helpful ,8.1
Acta CITY47, The internet was inaccessible in our room but the receptionist said that she would get this sorted out and our room had an opaque window that didn t open so it felt claustrophobic   The receptionist was pleasant and efficient ,8.1
Acta CITY47, They haven t changed our sheets for 3 days it was dirty and ripped the breakfast was disgusting everything was cold the room was like a grave i wish i never booked that hotel  nothing I hated my trip because of the hotel ,8.1
Acta CITY47, The beds are hard As are the pillows This was an economy standard which was still expensive and there was little room to move around   The location is excellent And it is a modern and clean hotel The staff is great Really great ,8.1
Acta CITY47, The hotel is located in a quiet area of Barcelona which is good in many ways but you will need to travel to the tourist hot spots i e the old quarter near La Rambla It takes about 20 mins and 10 euros by taxi The hotel could have provided more information about its services   Our room was quiet modern and attractive and looked out on a small park The hotel is located less than 10 mins walk from the Barcelona Sants train station This is very convenient if coming to and from the airport by train and or catching trains to regional locations The one meal we had in the hotel restaurant was simple but very good ,8.1
Acta CITY47, The wifi ha ha I m joking No negative comment  The staff was perfect The receptionists the guy with the beard were very kind and helpful Perfect location near metro L3 L5 Clean rooms We booked the standard room We didn t eat breakfast There were too many cafeterias near to eat ,8.1
Acta CITY47,  The wine menu could have been better Excellent concierge Very friendly professional Very quick to the center Catalan very safe to walk around at night Lots of nice stores and cafe s close by Bike hire very close Awesome ,8.1
Acta CITY47, It was a little further away from the centre than I had hoped but once we figured out the metro system it was no bother   The bed was extremely comfortable Very grateful for the air conditioning inside the room Not too far away from the metro station making it very easy to get around ,8.1
