Hotel_Name,Full_Review,Average_Score
Kingsway Hall Hotel, Nothing really  Great location,8.5
Kingsway Hall Hotel, the gym is very small and the bed too  the hotel location is perfect very close too holborn station and the hotel was really nice,8.5
Kingsway Hall Hotel,  Good comfortable rooms great breakfast in very spacious restaurant staff attentive and very polite,8.5
Kingsway Hall Hotel, expensive for what was there small bathroom not a lot of choice on tv  Clean and tidy free wifi nice bed,8.5
Kingsway Hall Hotel,  The location is excellent and the staff very courteous and always helpful we will continue to use and recommend this Hotel,8.5
Kingsway Hall Hotel,  Hotel staffs are very helpfull ,8.5
Kingsway Hall Hotel, The rooms are compeltely fine just very outdated decor wise  Bed was dreamy ,8.5
Kingsway Hall Hotel, Executive room TVs small and need updating   Nice rooms but need a bit of a refurb,8.5
Kingsway Hall Hotel, Lots of dirty cups and glasses left in bar area  Great location and facilities in room were very good ,8.5
Kingsway Hall Hotel, Very noisy hotel  Location,8.5
Kingsway Hall Hotel, Pillows Reception staff weren t friendly   The choices,8.5
Kingsway Hall Hotel, Pubic hair in the bath Toilet flush was rubbish  ,8.5
Kingsway Hall Hotel, Breakfast was diabolical ,8.5
Kingsway Hall Hotel, Minibar   Very comfortable bed,8.5
Kingsway Hall Hotel,  The overall experience,8.5
Kingsway Hall Hotel, Breakfast could be included in the cost  Excellent location,8.5
Kingsway Hall Hotel, not very good value for money  location,8.5
Kingsway Hall Hotel, Heating in room too hot 1st night too cold 2nd night cannot be adjusted for own comfort  Location size of room,8.5
Kingsway Hall Hotel, Nothing  Great location and staff,8.5
Kingsway Hall Hotel, nothing  great location lovely room allowed me to check in early without any fuss or guilt as some do ,8.5
Kingsway Hall Hotel, Nothing to not like  Everything about the hotel,8.5
Kingsway Hall Hotel,  Great central location Comfy beds and helpful staff ,8.5
Kingsway Hall Hotel, Nothing   Very grand and traditional ,8.5
Kingsway Hall Hotel, Dirty toilet better cleaning needed  Great location Nice room good value for money,8.5
Kingsway Hall Hotel, Noise in hotel rooms small  Look of entrance,8.5
Kingsway Hall Hotel, More alert evening bar staff   Great location and staff,8.5
Kingsway Hall Hotel, Expensive drinks at the bar Yes I know it s Central London   Very friendly and welcoming staff ,8.5
Kingsway Hall Hotel, Nothing  Every thing was perfect,8.5
Kingsway Hall Hotel, A bit noisy and rooms a bit dated   Front of house staff excellent Friendly helpful and talkative Superb ,8.5
Kingsway Hall Hotel, Breakfast too expensive Our son booked direct with the hotel and got a cheaper room rate   Location excellent ,8.5
Kingsway Hall Hotel, bed was not good  bed was terebal,8.5
Kingsway Hall Hotel, The noise from next door bar after midnight No flexibility in the late checkout 12pm max   Great location Free Wi Fi,8.5
Kingsway Hall Hotel,  The room was fully equipped and comfortable The staff incredibly helpful ,8.5
Kingsway Hall Hotel, All fine  Location,8.5
Kingsway Hall Hotel, N a  Great room night reception polite and friendly on arrival breakfast provision was very good An overall great experience ,8.5
Kingsway Hall Hotel, Pillows too hard   All staff excellent,8.5
Kingsway Hall Hotel,  Lovely comfy bed So clean and and everything you need Warm and quiet room Loved it,8.5
Kingsway Hall Hotel, can be pricey for what you get  Perfectly placed short stroll to Covent Garden and surrounding area s,8.5
Kingsway Hall Hotel, the fruit could be better some different products and better variety  the service the quality was good,8.5
Kingsway Hall Hotel, Very average for a 4 star hotel  Location excellent,8.5
Kingsway Hall Hotel, Hovering early when we had hangover  Cream tea fabulous,8.5
Kingsway Hall Hotel, The bathroom was a little dated and needed some sprucing up   Bed was comfortable and room a good size ,8.5
Kingsway Hall Hotel, Would have liked a spa  Nice comfortable beds Fair selection for breakfast,8.5
Kingsway Hall Hotel, Over priced small room  Close to centre of London Restaurant and theatres,8.5
Kingsway Hall Hotel,  Repeat guest and can t fault this hotel Amazing location and accessibility ,8.5
Kingsway Hall Hotel, The hotel restaurant  Location Quietness,8.5
Kingsway Hall Hotel, Bed and pilliows could have been to a better standard   Good location,8.5
Kingsway Hall Hotel,  Fantastic location right by a tube station and within walking distance to Covent Garden Bed very comfy powerful shower staff very friendly ,8.5
Kingsway Hall Hotel,  Did not have them,8.5
Kingsway Hall Hotel,  The location is great and the rooms are nice and comfortable The staff are friendly and very professional ,8.5
Kingsway Hall Hotel, Nothing  Lovely all round hotel,8.5
Kingsway Hall Hotel,  The staff were fantastic very helpful and engaging,8.5
Kingsway Hall Hotel, There was nothing to dislike   Excellent location friendly staff with lovely clean comfortable rooms,8.5
Kingsway Hall Hotel, no pay films available  ,8.5
Kingsway Hall Hotel, Nothing  Comfy beds just lovely overall,8.5
Kingsway Hall Hotel, Room very small Perhaps one rather two large chairs so there would be more room to put luggage and get around the bed  internet in room worked,8.5
Kingsway Hall Hotel, portions at dinner were rather small General toilets had not been checked for cleanliness  Staff excellent Location excellent,8.5
Kingsway Hall Hotel, Breakfast is not good  Clean english type hotel nice,8.5
Kingsway Hall Hotel, Opening the windows was impossible  Bed was confortable Size of the room Two seats,8.5
Kingsway Hall Hotel,  The hotel is very well kept and our room was spacious clean and quiet Excellent location for the theatres ,8.5
Kingsway Hall Hotel, Bit Pricey in bar   Close to shows ,8.5
Kingsway Hall Hotel, Breakfast very expensive  Location,8.5
Kingsway Hall Hotel, Tray charges to the room   Quick check in and flexibility with a later check out ,8.5
Kingsway Hall Hotel, Nothing  Location and friendly staff,8.5
Kingsway Hall Hotel,  Central location Hotel has tip top standards and deco and to top it off bar had one cocktail that I find very hard to see elsewhere,8.5
Kingsway Hall Hotel,  The staff were exceptionally friendly the hotel was wonderful food excellent ,8.5
Kingsway Hall Hotel, Service charge added to the self service breakfast   Location was good for the London theatre shows,8.5
Kingsway Hall Hotel, All good no issues  Fantastic stay and great location staff friendly and helpful ,8.5
Kingsway Hall Hotel, Bed was really uncomfortable pillows really hard and a c was not great  Fabulous location,8.5
Kingsway Hall Hotel, Could not open window   Large bed very comfortable big room,8.5
Kingsway Hall Hotel, NA  Excellent staff on reception Maitre dit was highly observant and extremely helpful at all times ,8.5
Kingsway Hall Hotel, Our coffee maker did not work the whole time we there was repaired twice but still did not work   Attitude of staff all were very helpful ,8.5
Kingsway Hall Hotel, I needed some hours extension and had to pay quite a substantial extra amount  Hotel is very convenient perfect location,8.5
Kingsway Hall Hotel, No car park arrangements  Nice place good location,8.5
Kingsway Hall Hotel, Breakfast could have been nettet  Great location,8.5
Kingsway Hall Hotel,  Good size standard room pleasant bathroom with simple shower Brilliant location with easy walking distance Holborn tube ,8.5
Kingsway Hall Hotel,  Location in the heart of London convenient for all attractions Staff extremely friendly ,8.5
Kingsway Hall Hotel, Nothing to not like Amazing  Exactly in center of town,8.5
Kingsway Hall Hotel, the hair dryers and the air con didn t work correctly  bed was very comfy and dark curtains,8.5
Kingsway Hall Hotel, Dirty sauna uncomfortable bed Noisy room due to nightclub and pub Tea coffee not refreshed and towels on arrival smelled of curry   Location,8.5
Kingsway Hall Hotel, Everything was fine   Comfortable rooms Good location for theatres Covent Garden and restaurants Friendly and helpful staff ,8.5
Kingsway Hall Hotel, Free parking for cars  Everything was great ,8.5
Kingsway Hall Hotel, Nothing  Great location lovely hotel ,8.5
Kingsway Hall Hotel, No possibility of late check out   The staff were great and very kind,8.5
Kingsway Hall Hotel, The cost  Everything about the hotel,8.5
Kingsway Hall Hotel, Happy hour bar tariff needs to be explained more clearly when ordering drinks   Fab location Quiet comfortable nice sized room ,8.5
Kingsway Hall Hotel, Nothing   Everything ,8.5
Kingsway Hall Hotel, Hard pillows   Good location,8.5
Kingsway Hall Hotel,  Great location and very friendly staff room very clean and fairly good size,8.5
Kingsway Hall Hotel, Toilet seat dirty in our room   Location friendly reception staff and concierge ,8.5
Kingsway Hall Hotel, Would have liked a softer bed   Staff very helpful also very quite through the night ,8.5
Kingsway Hall Hotel, A bit pricy  Good location close to tube stations and ton of things to do ,8.5
Kingsway Hall Hotel, Nothing   A comfortable stay close to all amenities to include shopping restaurants and theatres ,8.5
Kingsway Hall Hotel, Cannot think of one thing   Great location large room comfortable bed ,8.5
Kingsway Hall Hotel, No parking  Comfiest bed ever Very good room size Ideal location for central London,8.5
Kingsway Hall Hotel, Nothing  All of it,8.5
