Hotel_Name,Full_Review,Average_Score
Hampshire Hotel Amsterdam American,  Very friendly staff,8.5
Hampshire Hotel Amsterdam American,  The location and the water taxis stopping just outside ,8.5
Hampshire Hotel Amsterdam American, Nothing  Fantastic hotel Staff amazing Fantastic central location,8.5
Hampshire Hotel Amsterdam American, Breakfast service and room makeup times at 5 pm  Concierge location,8.5
Hampshire Hotel Amsterdam American, Quite expensive and no breakfast for this price   Big and nice room good location ,8.5
Hampshire Hotel Amsterdam American, Nothing  The space of the room and the balcony,8.5
Hampshire Hotel Amsterdam American, Nothing  Very good location and the restaurant serves very good food too,8.5
Hampshire Hotel Amsterdam American,  The staff was very helpful and congenial Room was comfortable and the fitness center met my needs completely ,8.5
Hampshire Hotel Amsterdam American, Ongoing building works on canal side ofhorel  All excellent,8.5
Hampshire Hotel Amsterdam American, Breakfast was not free at the high rate we paid The room is too dark even with all lights on   Restaurant very good ,8.5
Hampshire Hotel Amsterdam American, Breakfast was average waited a long time for chef to cook eggs and pancakes   The location of the hotel is excellent Worth the extra cost,8.5
Hampshire Hotel Amsterdam American, Room was a little small but that didn t spoil our holiday  Breakfast was excellent,8.5
Hampshire Hotel Amsterdam American, Bathroom and carpeting a bit worn and dated   Great location and staff Worth the extra for upgrade to canal view and larger room size ,8.5
Hampshire Hotel Amsterdam American,  Lovely hotel Staff very friendly great location,8.5
Hampshire Hotel Amsterdam American,  location,8.5
Hampshire Hotel Amsterdam American,  Location And staff was very helpful ,8.5
Hampshire Hotel Amsterdam American, Price is a bit on the high side   Location Room with balcony facing leidseplein Wifi is free Staff is friendly and helpful ,8.5
Hampshire Hotel Amsterdam American,  Massive comfy bed pillow menu excellent location helpful friendly staff beautiful historic hotel,8.5
Hampshire Hotel Amsterdam American,  Outstanding hotel in a great location I would definitely stay there again when in Amsterdam ,8.5
Hampshire Hotel Amsterdam American,  Excellent staff central easy location,8.5
Hampshire Hotel Amsterdam American, No swimming pool  Bed very comfortable and everything was there including mini bar iron ironing board tea coffee making equipment etc,8.5
Hampshire Hotel Amsterdam American, nothing  the rooms and the bathroom were very good the restaurant was very nice,8.5
Hampshire Hotel Amsterdam American,  comfortable beds clean rooms great location in the heart of the city easy to get from the airport friendly staff,8.5
Hampshire Hotel Amsterdam American,  location was great,8.5
Hampshire Hotel Amsterdam American, Everything was good   The rooms are very comfortable The staff was wonderful helpful and friendly Location is great ,8.5
Hampshire Hotel Amsterdam American, powdered milk and no biscuit in room Price of contents in mini bar including water  Staff were fantastic Room brilliant Location excellent ,8.5
Hampshire Hotel Amsterdam American, The room with this high price have not included the breakfast  The bed is very comfy,8.5
Hampshire Hotel Amsterdam American,  Great Cafe with good food and sometimes life music ,8.5
Hampshire Hotel Amsterdam American, Nothing  Fantastic location and very quiet considering the city centre location Very comfortable rooms and very professional helpful staff,8.5
Hampshire Hotel Amsterdam American, I face difficulties in getting late check out ,8.5
Hampshire Hotel Amsterdam American, Not to be able to open the window it became very hot at night in spite of the airconditioning   Very friendly staff and excellent service ,8.5
Hampshire Hotel Amsterdam American, Nothing  Staff friendly helpful Loved the cafe excellent breakfast dinner with Art Deco charm ,8.5
Hampshire Hotel Amsterdam American, Checkin was a bit laboriuos bed was very soft  Beautiful architecture Very quiet Good location ,8.5
Hampshire Hotel Amsterdam American,  Excellent location and friendly helpful staff,8.5
Hampshire Hotel Amsterdam American,  Absolutely best stay I ve had in Amsterdam They even have a pillow menu The staff and very friendly and helpful The location is perfect ,8.5
Hampshire Hotel Amsterdam American,  Location Comfortable Beds ,8.5
Hampshire Hotel Amsterdam American, nothing  Location Rooms comfortable clean,8.5
Hampshire Hotel Amsterdam American,  Staff was excellent The doorman Salmi was friendly and right on point to guide us in the right direction for fun and fun ,8.5
Hampshire Hotel Amsterdam American, Pillow not comfortable  Large room great location 100 meter from ledisplen station restaurant cafes area,8.5
Hampshire Hotel Amsterdam American, Bed and pillow uncomfortable Very small closet Bad cleaning   Location and Staff,8.5
Hampshire Hotel Amsterdam American, creaky floors asked for high floor and canal view but didn t get it ,8.5
Hampshire Hotel Amsterdam American, Room was a very small with small closet and and a little dark   Great staff good breakfast perfect location ,8.5
Hampshire Hotel Amsterdam American,  The bed was very comfortable,8.5
Hampshire Hotel Amsterdam American,  Location ,8.5
Hampshire Hotel Amsterdam American, we had the junior suite which was old and needs a renovation ,8.5
Hampshire Hotel Amsterdam American, The view could have been better   The bed was very comfortable,8.5
Hampshire Hotel Amsterdam American,  Ambience Friendliness Pleasant surprise to find I could get a cooked breakfast I had anticipated continental only ,8.5
Hampshire Hotel Amsterdam American, Internet connection on the 6th floor was very slow   Staff were great excellent location a very comfortable stay ,8.5
Hampshire Hotel Amsterdam American, Better lighting in room 330 rather dark in corner near wardrobe  ,8.5
Hampshire Hotel Amsterdam American, Could reduce noise at rear of hotel perhaps better glazing  Bed was excellent,8.5
Hampshire Hotel Amsterdam American,  everything location staff location,8.5
Hampshire Hotel Amsterdam American,  Canal view from window Large room and wide corridors Very helpful staff Huge choice and unlimited breakfast Historically interesting,8.5
Hampshire Hotel Amsterdam American, Heating in Room 107 not effective more heat required in Room 107  Breakfast was excellent and good value if paid in advance,8.5
Hampshire Hotel Amsterdam American, Room layout no cupboards in the room no airport shuttle elevator needs refurbishment  Location quiet room,8.5
Hampshire Hotel Amsterdam American, we didn t book breakfast since price didn t fit in the budget  ,8.5
Hampshire Hotel Amsterdam American,  Location and staff Clean spacious room,8.5
Hampshire Hotel Amsterdam American, The price of the breakfast  The localisation confort and decoration,8.5
Hampshire Hotel Amsterdam American, b  b,8.5
Hampshire Hotel Amsterdam American, Very small and dated rooms In need of modernisation   Good location ,8.5
Hampshire Hotel Amsterdam American,  Great location ,8.5
