Hotel_Name,Full_Review,Average_Score
K West Hotel Spa,  Huge improvement over my last stay 18 months ago Well done KWest ,8.4
Appartement Hotel an der Riemergasse, You should be aware that there is a wide difference in the apartments and that the fifth floor the units are much smaller and lack charm There is nothing wrong with them but the lower floors have grace and opulence Book a lower floor if that is important to you  ,9.2
Appartement Hotel an der Riemergasse, Small second bedroom Wifi did not function well after 10 pm   Excellent location within a five minute walk of the city centre Staff on the whole were very pleasant and helpful Beautiful period building well divided into rooms and apartments,9.2
Appartement Hotel an der Riemergasse, Room did not meet expectations based on previous reviews and description Furniture was equivalent to what you d find in a US college dorm room Walls were bare no artwork on any walls in the unit and 3 of 4 walls were white no color Overall room was overpriced given these shortfalls Sounds like other units may be outfitted more extravagantly   Unique hotel in Inner Stadt We had a Classic Studio with 2 beds and a kitchenette Room was spacious and a c worked great considering Vienna was in the midst of a heat wave Friendly receptionist helped us check in Off the tourist area so very quiet Charming elevator ,9.2
Appartement Hotel an der Riemergasse, nothing   beautifully stylistic room with little extras like the coffee machine extras in the bathroom and an antique looking lift loved the staircase leading up to the room was really is like something from a movie set in the 1930s inside was more than adequately contemporary ,9.2
Appartement Hotel an der Riemergasse,  Very nice and clean hotel Loved the rooftop pool Modern well thought out furnishings kitchenette and bathroom It was very comfortable for our family of four Restaurants stores and most conveniences all around the quiet block We walked to tourist attractions we also took taxis which were very affordable The staff was very nice treated us well and was helpful I would stay there again ,9.2
Appartement Hotel an der Riemergasse, Would have been great to have an iron in the room but you could get one from reception Not the biggest issue   Great location just behind Stephansplatz but still quiet Lots of room for a family kitchen was small but very useful with fridge toaster MW stove and kettle Restaurants close by were good staff very friendly Definitely stay there again ,9.2
Appartement Hotel an der Riemergasse, Daily WIFI interruptions Strange Airconditioning machine with long tube through the window and very loud Safty box Safe did not work and has not been fixed during my stay  good location big apartment,9.2
Appartement Hotel an der Riemergasse,  The location was excellent in a pretty section of the old city just a few blocks from St Stephensdom the city park and so many other sights and restaurants Our room was pretty comfortable and full of sunlight The staff was helpful The breakfast basket at our door was one of my favorite things ,9.2
Appartement Hotel an der Riemergasse,  Really great deal on a last minute booking The front staff was great and rooms were above my expectations In fact I recommend taking a few better pictures because they don t do the rooms justice Awesome ,9.2
Appartement Hotel an der Riemergasse,  Great location clean and spacious room equipped with modern and quality facilities friendly and helpful staff and the Superior Studio is terrific by the way Will choose here again if visiting Vienna next time ,9.2
Appartement Hotel an der Riemergasse, Second bedroom was very small and our apartment needed more mirrors as although there were some you could not dry your hair in front of them as there was no plug sockets near them  Beautiful apartment with good facilities in a great location ,9.2
Appartement Hotel an der Riemergasse, It is kind of expensive   Our rooms two rooms with a dining area were comfortable The location is good walking distance to most of the places We have a tiny kitchen and dining table outside of the room It is convenient to have a coffee or something in the room ,9.2
Appartement Hotel an der Riemergasse, Room was very hot at night as we were on 5th floor top Evening temperature over 25 degrees and air conditioning not effective enough   Nice room and bathroom with kitchenette with central location in Vienna,9.2
Appartement Hotel an der Riemergasse, The internet was terrible If I had to rate the room with internet it would be below a 9 because it was very important to me that they had working internet I asked the reception at night if he could fix it but he said they couldn t do anything about it and I mentioned it to the receptionist in the morning and she said they had no complaints I was the complaint Everything else was great but if you need good wifi you won t get it here  The rooms were very spacious and they have a kitchen with all the necessary utensils and supplies Beds and staff were extremely friendly They even leave chocolate and free water Def would recommend this place to a family Also it s location is great Few blocks from city center and literally ten mins walk from everything else ,9.2
Appartement Hotel an der Riemergasse,  This was our first trip to Vienna and came at the end of a wonderful two week vacation I am so glad we booked this property A few minutes walk to cafes the stadtpark and stephansplatz Beautifully furnished spacious family suite for my husband myself and our two adult children Friendly knowledgeable staff at reception and checkout We will definitely book here again Highly highly recommend ,9.2
Appartement Hotel an der Riemergasse, The last day WIFI stoped working   Very spacious apartment great location great facilities Well equipped kitchen with coffee maker tea kuttle toaster good size fridge We were very happy about coffee and tea provided Super clean apartment 100 The location of the apartment was great Just a minute away from Stephens square but on a very quiet street Lots of great restaurants just a minute away We really enjoyed staying at this hotel apartment I would highly recommend it ,9.2
Appartement Hotel an der Riemergasse, the kids room is very little and not near the parents room   the hosting was very good very friendly staff the hotel is near all the attraction in the center of the city we recommend this hotel,9.2
Appartement Hotel an der Riemergasse, Nothing really   The facilities were excellent It was more like an apartment so a main bedroom and a smaller single bedroom plus a kitchen area Great to have a proper coffee machine in the room The location is excellent and next door to the best restaurant we found in Vienna Puerstner Doesn t look much from the street but wait until you go inside A lovely period building steeped in character but with modern facilities Would definitely use this Hotel again ,9.2
Appartement Hotel an der Riemergasse, None  The apartment was immaculately clean We asked for a quiet apartment and was offered one It is conveniently located in centre and is close to a Bio supermarket full of premium quality organic food The staff have been truly helpful and they have helped in booking concert tickets cruise and train ticket recommending good restaurants We were also impressed that the apartment was thoroughly cleaned and prepared daily whilst some other apartment hotels we have stayed only clean once a week or per visit Small details were also looked after such as chocolate were left every day on our pillow We would definitely like to come back and stay in this elegant clean centre apartment hotel if we visit Vienna again ,9.2
Appartement Hotel an der Riemergasse, We were 3 older couples so one bedroom was very tiny with another couple on a pull out in the livingroom Not the best but it was fine   Can walk everywhere ,9.2
Appartement Hotel an der Riemergasse, check in took 35 minutes as there was only one recepcionist and she had to handle about 8 different calls while checking us in   Good location the best choice for a night out with friends ,9.2
Appartement Hotel an der Riemergasse, There was a scaffolding near my apartment window At 6 30 am they started banging Every 20 minutes after I was woken up by banging or crashes I had a meeting at 10am I was exhausted   I love the property The staff are friendly the rooms are great and the location is perfect ,9.2
Appartement Hotel an der Riemergasse,  staff was amazing and the room was one of the best rooms I ve ever stayed in I travel quite a bit I was upgraded which was a lovely surprise I will definitely come here again if I m ever in Vienna ,9.2
Appartement Hotel an der Riemergasse,  Spacious very clean The place is safe comfortable just 5 7 min from St Stephen Cathedral Stuff is super friendly I am panning to sty there again next time I am in Vienna ,9.2
Appartement Hotel an der Riemergasse, At the moment it is more an apartment than a hotel although reception is 24 hours open The breakfast under request was OK but did not meet all our expectation   Location is excellent and the apartment gives the possibility for simple cooking ,9.2
Appartement Hotel an der Riemergasse,  Excellent location both from CAT terminal train from airport and to central Vienna Lovely premises Great place for weekend break Lots of good restaurants nearby,9.2
Appartement Hotel an der Riemergasse, Beds are 2 singles pushed together to make a double bed Not really comfortable when you want to cuddle with your husband or partner Beds are also a little bit too firm for me   Service oriented staff Beautiful old lift Free working wi fi Rooms are big and clean I was upgraded to an even bigger room with a separate receiving area and kitchenette Location is about 5 minutes walk to Stefan s Cathedral and to Stubentor underground station The price is very friendly ,9.2
Appartement Hotel an der Riemergasse, The kitchen area in 531 was a bit small compared to the kitchen when we last stayed in July 2016 when there was a table in the Kitchen area   We have stayed before The location is excellent Handy for the city center the concert halls and the CAT from the airport Very good restaurants within walking distance and the Jazz Club ,9.2
Appartement Hotel an der Riemergasse,  Beautiful appartments very clean and tidy Located in central Vienna a short 5 minute walk to the city centre No cafe in the building however there are many cafes within a short walk Many restaurants nearby as well Wifi worked perfect ,9.2
Appartement Hotel an der Riemergasse, The wifi connection was unstable   I got an upgrade to my room sorry it wasnt a room it was a huge apartment nice bathtub Staffs were really helpful Hotel location was great within five minutes you get to St Stephen s Cathedral and Stephenplatz and National Opera House ,9.2
Appartement Hotel an der Riemergasse,  The location is great It is close to most of the things to see and do in the city The decor of the apartment is great The building is beautiful old Vienna This is our second stay at this facility We recommend it and we will be back ,9.2
Appartement Hotel an der Riemergasse, The wifi drops out constantly that s a little annoying   Lovely apartment well appointed in a great location Lots of cafes bars and restaurants just out the door ,9.2
