Hotel_Name,Full_Review,Average_Score
Bassano, It would have been nice to receive a bottle of water every day not just the first day   Great location Friendly staff,8.3
Bassano, For the high room prices I would like to have a mini bar in each room and also a lobby bar or something similar ,8.3
Bassano, There is no minibar in the room There is no daily drinking water in the room  ,8.3
Bassano, Curtain is not blackout no mini bar   Separate toilette and bathroom big room ,8.3
Bassano, No fridge or mini bar no good air circulation in wc the lift was too small and slow  ,8.3
Bassano, Service  Nothing,8.3
Bassano, No ambiance   Hotel beds ,8.3
Bassano,  Location of the hotel was great,8.3
Bassano,  Lovely hotel very cozy The location is very good hotel staff very friendly and helpful Our first trip to Paris was super nice ,8.3
Bassano, price of breakfast  Great location really pleasant staff clean tidy but small would stay again for sure ,8.3
Bassano, Bad smile and hot water in room  ,8.3
Bassano, Noise on road and hot aircon was off ,8.3
Bassano, Everything was perfect   Everything was fantastic Loved the place very central to everything ,8.3
Bassano,  the staff especially Ali staff were professional,8.3
Bassano, small rooms ,8.3
Bassano, Poor room layout and separate toilet  Clean good bathrooms,8.3
Bassano,  Location is perfect,8.3
Bassano, None  Closeness to Eiffel Tower major shops and restaurants,8.3
Bassano, the elevator was not really functioning well  location,8.3
Bassano,  Friendly staff Nice interior design feeling comfortable Nice location Medium size rooms During our stay at the hotel we felt at home ,8.3
Bassano, No thing  Good choice very helpful staff clean trying to book again on my next visit to Paris,8.3
Bassano, nothing   It was a really stylish hotel with great facilities brilliant staff and an excellent location ,8.3
Bassano, quiet noisy from above  the room was very nice bath room as well,8.3
Bassano, Comfort  Location,8.3
Bassano,  the bed was comfortable,8.3
Bassano, Wifi coverage was a little patchy in our room   Nice large bed quiet street in nice area close to Champs Elysees Pleasant helpful and polite staff ,8.3
Bassano,  Nicolas was great Thanks ,8.3
Bassano, Non availability of iron ,8.3
Bassano, No mirror in the room No tv channel for kids  The location of the hotel is amazing Also the hotel stuff is very friendly and helpfull ,8.3
Bassano,  Friendly very helpful staff,8.3
Bassano,  Nice bed very clean room lovely staff Highly recommended,8.3
Bassano, Air con did not work well Room not done in evening Tv programs lowsy ,8.3
Bassano, The elevator was a bit slow   Everything was very good ,8.3
Bassano,  Very modern and renovated hotel The area where is located is beautiful and quite very posh neighbourhood ,8.3
Bassano, Air condition not strong enough and wifi slow  Everything,8.3
Bassano, Very poor wifi connection ,8.3
Bassano,  Clean Big bed Nice decoration Perfect location ,8.3
Bassano, Room very stuffy no working aircon ,8.3
Bassano, Actually nothing to improve   Staff rooms are spacious excellent breakfast very clean premises Will recommend to other travellers ,8.3
Bassano, Liked everything  Friendliness of the staff is amazing Always eager to help out Also very good location,8.3
Bassano,  Fabulous location Friendly and helpful staff ,8.3
Bassano, The elevator Very slow Needs fixing  Everything,8.3
Bassano, Toilet seat separated from sink and bathtub Not a lot of lights in the room at night but lots of sunlight in the morning  ,8.3
Bassano, Breakfast room  beautiful hotel great location staff very friendly,8.3
Bassano, Internet takes time to be connected to Bed uncomfortable Safe not working etc etc etc   Nothing,8.3
Bassano, WC separated from the bathroom ,8.3
Bassano, tiny cramped room hotel had few facilities and lacked atmosphere had to walk to another hotel to get breakfast   very friendly and helpful staff,8.3
Bassano, Nothing   Great location Clean and comfortable ,8.3
Bassano, N A  This Hotel is perfect located 3 4 minutes from Champs Elysees with excellent and really helpful FOH Staff Will definitely return ,8.3
Bassano,  location,8.3
Bassano,  Location was superb which made getting around simple ,8.3
Bassano, TV channels is my only complaint  Mostly service,8.3
Bassano, Breakfast Old elevator  Great room Great staff Great Location ,8.3
Bassano, Nothing  Comfortable safe amazing location,8.3
Best Western Premier Le Swann, Wifi No response to request for kettle and no kettle pillows lumpy mattress noisy corridors at night inconvenient room cleaning times 4PM Staff entering room without first knocking Loo on incredibly small side   Air con Shower and Nuxe products Location Soundproofing Lift,8.3
Best Western Premier Le Swann, None  Beautiful hotel with great staff really like the option where you can leave your luggage in safe place after check out if your flight is in evening no need for walking around city with it We really enjoyed our stay in this hotel Definitely worth the money we spend ,8.3
Best Western Premier Le Swann, Stayed in a family room and shower was leaking I slipped whilst pregnant and hit my head on the stone flooring When I highlighted the leaking shower to a staff member they were fully aware of the leak and said that this was the best room in the hotel to which I responded I d rather have the worst room as long as it s safe This room should not have been booked out especially knowing that children would be walking in and out of the bathroom Staff were not friendly at all  ,8.3
Best Western Premier Le Swann,  The hotel is in a good location Public transport easily accessible There are a lot of restaurants in the neighbourhood There were supermarkets close by The breakfast at the hotel is quite reasonable and very much enjoyable ,8.3
Best Western Premier Le Swann, Air conditioner was not working in full power No 24 hours room service Bar in the lobby was closed in the afternoon so we couldn t even buy a bottle of water Receptionist refused to add BW points on my account as hotel was booked via booking com   Room was clean and a bed was comfortable,8.3
Best Western Premier Le Swann, Staff didn t come to clean the room until 5pm by which time it was too late as we had returned to change for the evening Disappointed as it was for our ruby wedding anniversary The bar was closed at the weekend for some reason   Location,8.3
Best Western Premier Le Swann, Tiny Room No kettle so we had to rely on the Nespresso machine to boil water which came out tasting like there was residue coffee   Beautifully designed interiors ,8.3
Best Western Premier Le Swann, The room was very small We stored our large luggage on the balcony  The bed was very comfortable My wife commented on the mattress every morning The breakfast buffet had plenty of items to choose from Every recommendation the staff made for dining transportation and site seeing was excellent The newly renovated bathroom was very nice ,8.3
Best Western Premier Le Swann, During the first two mornings we didn t really like the breakfast staff They were a bit rude Throwing the cutlery on the table But on the 3rd morning it was all made better by a very friendly lady   The front desk staff is very friendly and helpful When we arrived early our rooms were already available to us 3 rooms We received 3 maps upon our arrival which is always welcomed The location of the hotel was very good for us as we took the public transportation quite a bit to get out of the city centre The breakfast was nice The setting of the hotel the atmosphere was probably my favourite part It felt good The balcony rooms were also very lovely The rooms quiet and cute ,8.3
Best Western Premier Le Swann, Cleanliness could have been better There was a stain on the bed covers and I think the tub was not thoroughly cleaned Wifi needs to improve as it wasn t stable and it kept logging me off   Breakfast was nice and plenty and the staff very attentive Room was nice and pleasant although a bit too small but it is Paris Location was brilliant close to metro and bus stations Lovely area as well ,8.3
Best Western Premier Le Swann, The room was very small The bathroom door was only frosted glass which didn t give much privacy   The bed was very comfy and although our window faced a main road it was very quiet ,8.3
Best Western Premier Le Swann, Nothing all perfect  Nicely designed rooms great ambiance Balcony Helpful staff especially the front desk girl who helped us with direction to places Clean Comfortable bed though the cologne can be a bit much but not a serious complain We LOVE the toiletteries Close to metro 2 lines approx 5 10 mins walk ,8.3
Best Western Premier Le Swann, Room was too small They even put a desk and chair in there but not even a child could sit on the chair as there was no space between the desk and the bed  ,8.3
Best Western Premier Le Swann, Room is tiny bed is soft Telephone in the room did not work so had to walk down to reception to order room service Toilet roll holder had obviously been fixed to wall but plaster was not painted over yet  Location is very convenient,8.3
Best Western Premier Le Swann, Not much privacy glass bathroom is virtually in the room which was fine for us but I imagine would be awful if you were a new couple Mattress and pillows weren t what I like Bit hard   The location was great very convenient and good value So good location good breakfast clean and modern so perfect for a city break,8.3
Best Western Premier Le Swann, It is not that I didn t like I was already aware of that but everyone should know the rooms are small and bathrooms are the size of a closet Very functional very clean but small Also the hotel s free WiFi disconnects every now and then something that might bug some people   The hotel is really charming and cozy It seems to be recently renovated The staff is always helpful and most of then speaks English Location is AMAZING specially for being close to St Lazarre station that can take you all around the major city sights in just a couple of stops ,8.3
Best Western Premier Le Swann, Night bell didn t work so 10 min wait at 3am not ideal   Very well decorated ideal location and good breakfast Room was small but hey this is Paris ,8.3
Best Western Premier Le Swann, Returned to find a man with a knife in his hand going through our bags Reception didn t care and didn t think it was worth notifying police Also suspect reception skimmed our credit card  Location,8.3
Best Western Premier Le Swann, The room and desk were very small not enough English speaking tv channels noisy at night  The bed was soft and comfortable the facilities in the room were very clean and close to shops,8.3
Best Western Premier Le Swann, The room like all other travellers to Paris say was very small I was not able to connect to the Wifi while my wife was able to and the staff despite trying for 20 minutes couldnt solve the problem   Breakfast was good and location was also convenient with many of the sightseeing places nearby Staff was friendly and helpful,8.3
Best Western Premier Le Swann, I did not like the glass toilet door When two people stay together it feels uncomfortable to use the toilet Also I did not like that the door of the shower It did not close and there was water everywhere after having a shower I did not like the waitress in the morning at breakfast Most of the time she was not around When you ask her for something she was always grumpy It would be nice if there were spare plates on the bar or nearby We used only one plate which was on the table for the entire breakfast I used the same plate for scrambled eggs and ham croissants with jam and fruit   I very much appreciated the Manager s help in accommodating us He was very efficient and professional I would like to say Thank you to him once again for making our stay so pleasant and enjoyable Well done ,8.3
Best Western Premier Le Swann, no door for shower easily to get the bathroom floor wet Reli small room but it s ok for short stay   Quiet location convenient to metro Can go to take train directly to Gare du Nord Great value of money ,8.3
Best Western Premier Le Swann, Cleanless they do not collect rubish daily very noisy rooms small rooms 10 m2 price quality not equal expensive breakfast not secure  Location bed coffie mechine ,8.3
Best Western Premier Le Swann, Room is very small but fine for a short stay  Staff are really friendly Bed is really comfortable Our room had a balcony Appreciated the Espresso machine and Madeline cake ,8.3
Best Western Premier Le Swann, Rooms a little on the small side with only frosted glass in bathroom for privacy  Beds very comfortable very clean throughout hotel and friendly helpful staff ,8.3
Best Western Premier Le Swann, twin rooms are extremely small with no space to open a big suitcase so we ended up taking a double room ask for a room that ends in 05   staff was accommodating and helpful on all additional requests complimentary water madeleine convenient location with nearby eateries,8.3
Best Western Premier Le Swann,  BREAKFAST WAS VERY GOOD GOOD VARIETY SERVICE WAS EXCELLENT VERY FRIENDLY STAFF AT THE BREAKFAST SECTION AND AT THE RECEPTION DESK EVERYONE WAS PLEASANT UPBEAT AND HELPFUL WOULD DEFINITELY RECOMMEND THIS HOTEL FOR ANYONE IN THE AREA ROOMS WERE VERY CLEAN GOOD LOCATION 2 MINUTE WALK TO THE METRO TRAIN STOP IS CALLED EUROPE ON THE 3 LINE ,8.3
Best Western Premier Le Swann, We are used to have our rooms at hotels cleaned well before lunch but here there was another story we even came back around 3 pm and had to go out again so the cleaning staff could finish their work not what we expected   The Junior suite was excellent staff great rooms clean and location was good,8.3
Best Western Premier Le Swann, Room size we booked executive double and it was a bit disappointing but a minor point Breakfast was a bit expensive but otherwise fine The standard rate would be expensive for what you get in my opinion which above average but nothing amazing   The front desk staff who were very friendly and helpful Clean room and well maintained decor Close enough to Metro to get around city Overall a very good stay ,8.3
Best Western Premier Le Swann, well you have to remember that the price of the hotel doesn t include the city taxes so on checking out you will be hit with another bill Nothing too high but may be 1 5 of the price you paid for the room This is for all hotels Plus I was told breakfast was included but when I was billed for it realized they meant it was available but this just may be the difference in the language barrier   the rooms were gorgeous everything you could need you felt like you were in paris For the price it exceeded any expectation I could have I would definitely stay there again Staff were friendly and helpful ,8.3
Best Western Premier Le Swann, Breakfast is too expensive we didn t use it  Everything is very good It is near 2 metro lines Station Rome from metro 2 and Station Europe from metro 3 Near main train station Very good staff Very clean room,8.3
Best Western Premier Le Swann, ID card train tickets and cash were left in the room after checkout when we returned later to get our bags from holding none of the items had been handed in by cleaning staff very dishonest and disappointing   The front of house were helpful friendly,8.3
Best Western Premier Le Swann, Very small room bath and bed The Internet was poor at the beginning but then hotel switched to double authentication verification code became much better   Location breakfast though had to pay 15 eur day ,8.3
Best Western Premier Le Swann, paid for superior room and it was extremely small It said king size bed in description but it was a small double bed I think they may have given us the wrong room The breakfast cost 30 for 2 people It was basically a few bits of bread and and jam with filter coffee Extremely expensive   It was clean and friendly staff ,8.3
Best Western Premier Le Swann, small room not suitable for two people picture of the room more less cause confusion than show a real situation of the room got a room with view of backyard dark and noisy  ,8.3
Best Western Premier Le Swann, The breakfast was not great cold and not kept stocked up Rooms also small but this was not a problem as we were aware of this beforehand   The location was good very clean rooms and staff were lovely ,8.3
Best Western Premier Le Swann, Hotel lifts are used by both guests and hotel cleaning staff get jammed up in the mornings Otherwise OK   Rooms are very comfortable and nicely decorated large enough to feel like you can stretch and sit down and enjoy Hotel staff front desk staff very helpful and friendly good English speakers Much appreciated Thank you ,8.3
Best Western Premier Le Swann, The bar is closed on Saturday nights   This hotel is close to the Metro it s very comfortable with lovely beds and clean and modern It s not in a tourist area and there are good places to eat nearby ,8.3
