Hotel_Name,Full_Review,Average_Score
Catalonia Plaza Catalunya, Neat clean freshly renovated rooms in an old nice authentic building good beds nice high windows with a little balconceto Friendly staff Good variety of food and breakfast   The location and hotel facilities are perfect Just 1 min from Catalunya Plaza ,8.6
Catalonia Plaza Catalunya, nothing really but one night our door stopped working and we had to wait 50 min for the repair   great room very fresh big and high ceilings You can see placa catalunya from the balcony and enjoy the streets The bed was huge and very comfortable The staff is quick and very professional The lobby is a nice place to enjoy and chill they have newspapers ,8.6
Catalonia Plaza Catalunya, a little bit noisy in the night if your windows are on the street size Although it was Friday night   location comfort bed big and good equipped shower room,8.6
Catalonia Plaza Catalunya, Room was a bit noisy due to ventilation system of a nearby building though it will only affect rooms with windows on one side   Perfect location right in the city centre Very nice staff good rooms Pretty good bed in the room everything is clean and nice ,8.6
Catalonia Plaza Catalunya, The staff were generally very inefficient long check in and check out times They also lost my left luggage a  Beautiful building in an excellent location,8.6
Catalonia Plaza Catalunya,  location very close to catalunya plaza Bus stop for the airport bus is very close there are many shops cafes bars and restaurants near the hotel It was convenient to explore the city ,8.6
Catalonia Plaza Catalunya, Bath room was tiny door couldn t widely opened However shower area was vey big Refrigerator was extra small without a freezer   Location is superb very centric yet on a quite street Bad was comfort and room was highly clean ,8.6
Catalonia Plaza Catalunya, If I was being very picky I would say the room was hot so we had to open the window door at night and outside was a bit noise but no problem at all   A great location near to rather main Lane Rambler I used this to run the Barcelona Marathon who was ideal We didn t use the restaurant thus couldn t mark it Staff really nice and helpful Our room was spotless Will stay here again ,8.6
Catalonia Plaza Catalunya,  Loved this hotel the location and the hotel are great The staff were very helpful and pleasant the rooms and beds were really comfortable and the breakfast was fantastic,8.6
Catalonia Plaza Catalunya, The breakfast price could have been a few euros less if I have to put my finger on something   The beds were great and so was the rest of the room Great coffee at the breakfast service ,8.6
Catalonia Plaza Catalunya, Nothing   Excellent location with walking distance to several attractions and shopping We booked a room with a terrace Friendly and service minded staff Modern and clean rooms ,8.6
Catalonia Plaza Catalunya, Breakfast not good value for money poor selection of hot options which were all actually cold and no way worth 20 per person Found much better in nearby cafes   Clean comfortable and fantastic location,8.6
Catalonia Plaza Catalunya,  Fantastic breakfast selection I would recommend including breakfast as a package deal otherwise it is quite expensive although worth it We stayed in a standard room The bed was the biggest bed I have ever seen and the matteress and pillows were both very comfortable a bit on the hard side Bathroom was quite luxurious The TV selection wasn t as good as we have seen in other hotels for English speaking but then again you re in Barcelona and probably won t want to be in your room much anyway Staff were friendly enough and willing to help Great location Would definitely stay in this hotel again ,8.6
Catalonia Plaza Catalunya, Unfortunately they would not receive a very expensive package that we had to have sent to the hotel and sent it back which was very inconvenient for us  ,8.6
