Hotel_Name,Full_Review,Average_Score
Melia Vienna, Nothing   The bed was very comfortable It had the most beautiful views It was within walking distance to the conference center and the railway station and bus stops The architecture was fantastic The lifts were fast ,8.6
Melia Vienna, The see through toile doors was a bit strange but we managed   Very comfortable and sapcious room Excellent vew The breakfast was a buffee with delicious and a lot of variates that one can have Very welcoming and cooperative staff I high recommend it for business and for family vacation ,8.6
Melia Vienna, The attitude of the staff is poor A woman who helps guests make dinner reservation at the hotel restaurant judged our clothes and emphasized that we were not wecomed She said everyone felt uncomfortable when saw us in our outfits She also emphasized that they are five star hotel and required everyone including guests to wear suit and tie We were in our vacation Why should we bring our suit when we have a leisure trip We have been to many five star hotels and none of them told us that they felt uncomfortable about our clothes Also the location of the hotel is bad It is way far away from downtown The cleaning team is also poor They made up the bed by moving guests goods on the bedside table including our clothes They should put our stuff on the bed in case we cannot find it They cleaned our room while made my clothes dirty when they stacked our clothes on the table including underwears   The view from the window is fantastic ,8.6
Melia Vienna, Rang room service twice and they didn t respond to our request despite saying they would Very disappointing service Would not recommend ordering any type of salad in the Loft bar as it was warm and limp Despite pointing this out we were still charged 12 euros for a side salad  Bed was fab The room spacious and clean,8.6
Melia Vienna, Staff and facilities in the hotel Not enough ironing boards Wrong booking Staff in the bar complaining and not being able to serve because they are on alone Bar in room not well stocked only beer Not really impressed by the food undercooked burgers ll service made a nice hotel average ,8.6
Melia Vienna, The cleanliness is very low The persons who are doing the cleaning into the room are working very bad superficial The room need urgently renovation the carpet the walls and some furniture  ,8.6
Melia Vienna, It is a little way from the main part of town so you lose that vibe   A very new hotel that had the best breakfast in Europe Fantastic views from the 57th floor Comfy beds Great bathroom shower The staff were just wonderful and really helpful ,8.6
Melia Vienna, The sound of elevatore was in our room and disturb for sleeping Specialy early morining Not change the bed shet every day The batheroom was too dark  Nice view,8.6
Melia Vienna, Room had not the view that was shown on booking At a certain point i had to leave due to an unfortunate event Staff told me that it is on booking com discretion to choose to charge me or not for the whole stay Next day booking called me to inform me that the hotel dies not accept to return any money and that they have no issues at all At the end they have charged me for the whole stay even though they were not fully booked as they told me   Rooms were nice location was quite but not a place to walk around,8.6
Melia Vienna, There is no Parking arrangement The geting to and from the hotel is not comfortable   The level and the 57 lounge are great The view from the excellent room is great ,8.6
Melia Vienna, Nothing to fault   Splendid view from my room Secure storage for my bicycle The staff were lovely Excellent room facilities Enjoyed the coffee machine in the room ,8.6
Melia Vienna, Check in was late Poor management and the first impression left on us was terrible Bathroom floor heating was on and could not be turned down It was 29 degrees Celsius View was terrible and not what was promised No slippers or gowns were provided At this price they need to look at their customer service   Bed very comfortable,8.6
