Hotel_Name,Full_Review,Average_Score
Relais H tel du Vieux Paris,  Great location Henri was a gracious host Highly recommend the hotel and would stay again,8.9
Relais H tel du Vieux Paris,  Staff was very helpful Beautiful rooms,8.9
Relais H tel du Vieux Paris, Wi Fi connection was weak Overall it still worked  ,8.9
Relais H tel du Vieux Paris,  Perfect location and nice rooms,8.9
Relais H tel du Vieux Paris,  Beautiful boutique hotel within walking distances to sights and shops and food bars etc ,8.9
Relais H tel du Vieux Paris, Nothing  Location room a suite breakfast,8.9
Relais H tel du Vieux Paris,  Location is excellent in our favourite part of Paris The room was spacious and well appointed ,8.9
Relais H tel du Vieux Paris,  The staff were delightful and the location perfect The pride taken in maintaining this vintage hotel was obvious ,8.9
Relais H tel du Vieux Paris, A bar would have been great or at least wine as an option in the mini bar   Very comfortable bed Excellent professionalism from staff ,8.9
Relais H tel du Vieux Paris,  Exceptional location By the Seine and close to many attractions and charming areas while quiet at the same time ,8.9
Relais H tel du Vieux Paris,  Every thing was amazing hotel was so clean the workers very nice people the location was perfect you have every thing around,8.9
Relais H tel du Vieux Paris, Not at all  Fabulous location and beautiful decor Great breakfast ,8.9
Relais H tel du Vieux Paris, All good  Location is great staff was very friendly and helpful Changed to a better room when the first was not that great ,8.9
Relais H tel du Vieux Paris, The extra price on the weekend which I was not aware  ,8.9
Relais H tel du Vieux Paris,  Henri was fabulous ,8.9
Relais H tel du Vieux Paris,  Great location,8.9
Relais H tel du Vieux Paris, Nothing I can think off  Brilliant location friendly staff will stay here again when in Paris and will recommend to friends ,8.9
Relais H tel du Vieux Paris,  The beds were very comfortable The front of house staff very courteous Love the location as well ,8.9
Relais H tel du Vieux Paris, Nothing really  Reception staff very helpful with providing discounted attraction tickets and transport ,8.9
Relais H tel du Vieux Paris, Small bathroom   Quiet location in busy left bank near to St Michel metro links across Paris Friendly english spoken ,8.9
Relais H tel du Vieux Paris, That I couldn t speak French  Actually I loved the breaky,8.9
Relais H tel du Vieux Paris,  Excellent location Small boutique hotel Very clean ,8.9
Relais H tel du Vieux Paris, I loved every aspect   Loved the old world charm attention to all details most of all the kind employees Wished I could have stayed much much longer ,8.9
Relais H tel du Vieux Paris, No coffee in room No business center Terrable view The inner air shaft was a horrrible sight  ,8.9
Relais H tel du Vieux Paris,  Wonderful location small but unique room great desk staff Loved it ,8.9
Relais H tel du Vieux Paris,  Very good helpful service,8.9
Relais H tel du Vieux Paris, Room was a bit small  Excellent location Helpful staff Clean and tidy,8.9
Relais H tel du Vieux Paris,  Very friendly and helpful staff,8.9
Relais H tel du Vieux Paris,  Excellent location and comfortable hotel ,8.9
Relais H tel du Vieux Paris, Nothing in particular  Lovely well restored old building with many original features Well located ,8.9
Relais H tel du Vieux Paris, Some of the staff are rude and verbally aggressive   The location and the rooms are great ,8.9
Relais H tel du Vieux Paris, Facilities are limited  Great location nice rooms and friendly staff,8.9
Relais H tel du Vieux Paris, Got stuck in the lift when it broke   Beautiful rooms very cosy,8.9
Relais H tel du Vieux Paris, poor service  Interior Design,8.9
Relais H tel du Vieux Paris,  the location was great,8.9
Relais H tel du Vieux Paris,  Everything Lovely little hotel in a fab location Friendly staff and very helpful ,8.9
Relais H tel du Vieux Paris, Shower difficult to get in and out of  Location quiet,8.9
Relais H tel du Vieux Paris, Room size too small  Location location location,8.9
Relais H tel du Vieux Paris, Room 16 a bit too small  Location friendliness helpfulness of staff decor breakfast,8.9
Relais H tel du Vieux Paris,  the room at the rear was quiet which was good as it was located in the heart of Paris ,8.9
Relais H tel du Vieux Paris, Elevator stairs breakfast  Location price,8.9
Relais H tel du Vieux Paris, Room is too small  Location is good,8.9
Relais H tel du Vieux Paris,  Location Also a special thanks to Henri to gave excellent recommendations for good places to eat and even made bookings for us ,8.9
Relais H tel du Vieux Paris,  Nicely decorated room quiet side street very friendly helpful staff,8.9
Relais H tel du Vieux Paris, Noisy aircon  Location price is clean,8.9
Relais H tel du Vieux Paris,  Friendly and helpful staff Great location,8.9
Relais H tel du Vieux Paris,  Lovely rooms good breakfast friendly staff and fantastic location ,8.9
Relais H tel du Vieux Paris, Nothing  Great location Darling room with lots of character Very clean and comfortable ,8.9
Relais H tel du Vieux Paris,  The room was super clean It had all that you might need including windows that open for fresh air and a reading loft room 56 ,8.9
