Hotel_Name,Full_Review,Average_Score
Sall s Hotel Pere IV, The response to our requests were undermined at times   Amazing service absolute luxury,7.9
Sall s Hotel Pere IV, the costing of 15 euro was a tad expensive   we all liked the breakfast a tad expensive but very enjoyable and great selection ,7.9
Sall s Hotel Pere IV, Location could have been better good  Overall good Hotel and staff very helpful,7.9
Sall s Hotel Pere IV, The reception staff seemed a little miserable at times  The room was gorgeous and very clean,7.9
Sall s Hotel Pere IV, breakfast expensive  SPA,7.9
Sall s Hotel Pere IV, no super markets near  Location near to the port clean nice stuff,7.9
Sall s Hotel Pere IV, To much noise From a lokal bar 50m away  Nice clean rooms,7.9
Sall s Hotel Pere IV, There wasn t much around the hotel but it s a 10 min trip to the busier areas  Gorgeous hotel good value for money,7.9
Sall s Hotel Pere IV, the Spa ,7.9
Sall s Hotel Pere IV,  Location and quietness of the eara,7.9
Sall s Hotel Pere IV, The standard and location of the hotel was terrible  The room smelt nice and staff were quite helpful,7.9
Sall s Hotel Pere IV, Paying for flip flops and swimming caps to use spa facilities  Breakfast was fantastic,7.9
Sall s Hotel Pere IV, Lots of young noisy people are midnight on the streets  The roon was very confortable,7.9
Sall s Hotel Pere IV, Way too pricey for the facilities and restaurant didn t have much vegetarian options   It was neat and clean and staff were helpful and friendly ,7.9
Sall s Hotel Pere IV, Breakfast costs far too high also did not change evening menu each night  lovely hotelin itself very clean and friendly staff,7.9
Sall s Hotel Pere IV, Nothing  The atmosphere was lovely staff very good a great place will be back,7.9
Sall s Hotel Pere IV, Noise in the room Cleaning not perfect Gym too small  SPA Breakfast Staff,7.9
Sall s Hotel Pere IV, the staff is very poor at the reception I have let them notice a chair broken no one came to fix it  ,7.9
Sall s Hotel Pere IV, first room didn t have curtains for the whole window   free room upgrade,7.9
Sall s Hotel Pere IV, Inside yard view from my room  SPA,7.9
Sall s Hotel Pere IV, The spa was limited at 1 hour  Loved the breakfast,7.9
Sall s Hotel Pere IV,  Great hotel Fab breakfast Comfy room,7.9
Sall s Hotel Pere IV, Air condition didn t seem to work ,7.9
Sall s Hotel Pere IV, Nothing  Spa ,7.9
Sall s Hotel Pere IV, A little further out than would of liked  Reception staff very friendly and hotel clean,7.9
Sall s Hotel Pere IV, The rea where the hotel is  The rea where the hotel was is poro and ugly ande far from everything though the hotel was ver y nice,7.9
Sall s Hotel Pere IV,  Lovely breakfast Friendly Staff,7.9
Sall s Hotel Pere IV, Wi Fi was poor   The hotel was spotless like a brand new hotel ,7.9
Sall s Hotel Pere IV, Wifi doesn t work not to high speed standard aircon doesn t work   I enjoy the breakfast ,7.9
Sall s Hotel Pere IV, Noisy from neighbors room  ,7.9
Sall s Hotel Pere IV, Slightly out of town in a residential area   Very clean tidy modern hotel Fantastic rooms ,7.9
Sall s Hotel Pere IV,  The size of the rooms and the comfort ,7.9
Sall s Hotel Pere IV, too noisy ,7.9
Sall s Hotel Pere IV, spa bathroom ,7.9
Sall s Hotel Pere IV, Nothing   The rooms were lovely and comfortable good size and so restful ,7.9
