Hotel_Name,Full_Review,Average_Score
Mercure Paris Centre Tour Eiffel, Room a bit smaller  Great location Just 2 minutes from eiffel tower ,8.0
Mercure Paris Centre Tour Eiffel,  Perfect location very clean,8.0
Mercure Paris Centre Tour Eiffel, We booked a double room with sofa bed and only received a double room  Clean tidy great location and friendly helpful staff,8.0
Mercure Paris Centre Tour Eiffel, There is not much of Asian Menu for restaurant   I like the room its comfortable for couples ,8.0
Mercure Paris Centre Tour Eiffel, Bathroom could have been cleaner   Friendly helpful staff Comfotable quiet room with excellent in room facilities,8.0
Mercure Paris Centre Tour Eiffel, Broken phone in room Room was not serviced for 3 people such as bottled water cups and towels For the cost that was disappointing Merci ,8.0
Mercure Paris Centre Tour Eiffel,  toilet was separate from the shower room,8.0
Mercure Paris Centre Tour Eiffel, Room was small fantastic location  Bed was really comfy view of the tower mini bar free toiletries,8.0
Mercure Paris Centre Tour Eiffel,  Breakfast was so good Clean place and only 2 min walk from Eiffel Tower Highly Reccomended ,8.0
Mercure Paris Centre Tour Eiffel, Small rooms Dirty carpets No toiletries   Position of hotel,8.0
Mercure Paris Centre Tour Eiffel, Room quite small mini bar didnt refill until I asked I use room with free mini bar   Location and free wifi,8.0
Mercure Paris Centre Tour Eiffel, Toilet very small  Clean comfortable good staff,8.0
Mercure Paris Centre Tour Eiffel,  Very good and convenient location for travelers Walking destination from metro station Eiffel tower monuments etc ,8.0
Mercure Paris Centre Tour Eiffel, Room wasn t very clean and dusty and looked like needed abit of decorating  Staff were polite and facilities and bar and location is greaf,8.0
Mercure Paris Centre Tour Eiffel,  Bed extra comfy Great location,8.0
Mercure Paris Centre Tour Eiffel, Toilet smelt a little weird  Cleanliness staff were very helpful and spoke great english amazing location,8.0
Mercure Paris Centre Tour Eiffel, Toilet is not connected with the showers  Close to center,8.0
Mercure Paris Centre Tour Eiffel, rooms could have done with being slightly bigger   the location of the hotel was perfect room was cleaned to perfection every day ,8.0
Mercure Paris Centre Tour Eiffel, Limited toiletries in room no moisturiser   Great location very close to Eifel Tower Bottle of water free in room,8.0
Mercure Paris Centre Tour Eiffel,  Great location walking distance to Eiffel Tower Staff were very accommodating upgraded us at no extra charge Modern comfortable room ,8.0
Mercure Paris Centre Tour Eiffel, Nothing special small rooms and bath   Location ,8.0
Mercure Paris Centre Tour Eiffel,  Excelente servicio,8.0
Mercure Paris Centre Tour Eiffel,  The friendly staff were very accommodating and eager to help The food was delicious in the restaurant and free bread with each meal,8.0
Mercure Paris Centre Tour Eiffel,  Bed was very comfy ,8.0
Mercure Paris Centre Tour Eiffel, Rooms could have been bigger   Very polite and friendly ,8.0
Mercure Paris Centre Tour Eiffel, Small and stuffed room  Great location,8.0
Mercure Paris Centre Tour Eiffel,  Location was excellent hotel was luxury and clean would definitely return,8.0
Mercure Paris Centre Tour Eiffel, Thin pillows and cheap toilet paper  Clean affordable and friendly staff in a quiet part of town ,8.0
Mercure Paris Centre Tour Eiffel,  Excellent Location staff friendly,8.0
Mercure Paris Centre Tour Eiffel, Weather  Closeness to the Eiffel Tower,8.0
Mercure Paris Centre Tour Eiffel, Coffee ahop staff unprofessional 2 Roo s should jave glass glasses not paper plastic up budget hotel   Overall,8.0
Mercure Paris Centre Tour Eiffel, Nothing Everything was perfect   Everything was AMAZING The breakfast was EXCELLENT One of the best 4 Star Hotels that we have been ,8.0
Mercure Paris Centre Tour Eiffel, No activities   Breakfast ,8.0
Mercure Paris Centre Tour Eiffel, Nothing  Very polite staff and was willing to help,8.0
Mercure Paris Centre Tour Eiffel, Just our pillows that was a bit hard but really nothing else Wonderful place   Was very nice and the location was great ,8.0
Mercure Paris Centre Tour Eiffel, Rooms are small for three people   Great breakfast You walk or of the hotel and the EIFFEL tower is right there ,8.0
Mercure Paris Centre Tour Eiffel, Very poor lobby facilities  Rooms and location are excellent,8.0
Mercure Paris Centre Tour Eiffel, The bathroom was dirty the room was extra small  Very good position near Eiffel Tour,8.0
Mercure Paris Centre Tour Eiffel, nothing in particular   only sad for not being able to get the view of the Eiffel tower but otherwise ok ,8.0
Mercure Paris Centre Tour Eiffel,  clean and near of eiffel tour amazing,8.0
