Hotel_Name,Full_Review,Average_Score
Majestic Hotel Spa Barcelona GL,  Immaculate very large apartment with great facilities and the majestic hotel over the road had an amazing roof terrace with great views of sagrada familia ,8.9
Majestic Hotel Spa Barcelona GL, Room views not all have a good view   The breakfast was exceptional Hotel Staff really friendly and helpful Hotel Location perfect for people who like shopping ,8.9
Majestic Hotel Spa Barcelona GL, To me it is generally not acceptable for such category hotel with relative expensive room rate even not inclusive of breakfast And the breakfast charge alone is also very expensive But I still tried but ended up with disappointments Staff were nice but not quite responsive I called for service but no one was picking up the phone at all I went downstairs and spoke to the reception desk but they just blamed it to the telephone line I like to stay in luxury hotel when I am traveling pleasure To have different experience so that I can share with my friends I chose two hotels just nearby 3 nights at Hotel Palace GL which was fantastic and 2 nights at Majestic But to be honest the latter was very much below my expectations   Location is great as it is just on the luxury goods street Late check out was appreciated ,8.9
Majestic Hotel Spa Barcelona GL,  Stayed here for a city break From arriving the staff were so lovely and helpful Gave tips on where to eat locally helped book table at restaurants nothing too much trouble Our room was clean luxurious very quiet as requested and the rain shower is superb Beds super comfortable Every attention to detail made Gym is just fine My son enjoyed it there Roof terrace is relaxing to sit in the sun and enjoy views of city The staff make the place as always friendly courteous and smiling Maid service as one would expect and really very happy with our stay Great location and always easy to get a taxi or easy to walk everywhere from here We were allowed to have a late check out as well for no extra cost Thank you Hotel Majestic ,8.9
Majestic Hotel Spa Barcelona GL, Food wasn t amazing but we didn t eat loads so may have just been our choice   Lovely place and very friendly Our standard room was very small considering price so we upgraded to deluxe which was lovely but a lot more per night Service is excellent and room v clean and beautiful ,8.9
Majestic Hotel Spa Barcelona GL, Only problem they have it is exchange of information between the staff   Beautiful 5 star hotel our favorite in Barcelona Friendly and helpful staff are ready to assist you at any time Located in city centre close to the shops and restaurants everything in walking distance every time when we go to Barcelona we stay in Majestic Hotel ,8.9
Majestic Hotel Spa Barcelona GL, These are Majestic residences which are not in the hotel but across the street The appartment is 80m and great but you cannot enjoy the luxury of a 5 star hotel lobby There are no family rooms for four people in the hotel Anyway our stay was great  ,8.9
Majestic Hotel Spa Barcelona GL, Sometimes rooms next to elivator can be noisy  Extraordinary well trained staff I visit this hotel every few months and have same pleasant experience Everything is just perfect ,8.9
Majestic Hotel Spa Barcelona GL, I booked 2 bed apartment which is in different location around 100 meter from the hotel old furniture not clean the apartment full of Ants in the beds bathrooms in the kitchen and simple thing not available like a pen or notes the hotel management very poor in the customer service careless not recommended   The location in the Center of the city I liked the staff of the Resturant during breakfast time with good choices of food ,8.9
Majestic Hotel Spa Barcelona GL, so disappointed my 2nd time to stay there first time experience was great recommended my whole party customers and partners to stay there while on a conference I was appalled bad room nothing could be done because everytime I ask to change they would say my booking done thru booking com isn t flexible even my date changes I paid an extra night though I didn t need to  ,8.9
Majestic Hotel Spa Barcelona GL, I was a returning guest for 5 nights this trip and the only thing that I had unfortunate experience with was that there was a problem with the water heating system where the water temeperature would change drastically from hot to cold vice Versace while I was under the shower I explained that to the reception after my first night and came back that same day being informed that it has been taken care of BUT the same thing happened the following day So for 2 nights showering was very inconvenient for me in that room My room was changed I was upgraded with thanx to the Majestic Staff but still I had to repack unpack again for the remaining 3 nights which was very time consuming very inconvenient for me   Loved The Mattress it s the best mattress one could ever sleep on extremely comfortable,8.9
Majestic Hotel Spa Barcelona GL, Rooms are somewhat small and I would definitely pay more for the city view Our view was of a service entrance and often workers were unloading garbage   Staff was amazing hotel is in the perfect location beds were so comfy the hotel has a fantastic smell The breakfast was so delicious ,8.9
Majestic Hotel Spa Barcelona GL, Nothing   Staff were fantastic Concierge were brilliant and recommend fantastic places to eat within 10 mins of the hotel Very reasonably priced as well Location was perfect ,8.9
Majestic Hotel Spa Barcelona GL,  We rented an apartment which is a affiliated with the hotel it s location is directly across the street from the hotel It was in walking distance to everything The staff at the Majestic Hotel and Resident could not do enough for us They were excellent We plan on going back next year and staying at the same apartment building ,8.9
Majestic Hotel Spa Barcelona GL,  Great location very comfortable room and beds attentive staff really great rooftop bar with wonderful view Barcelona especially at night Amazing breakfast in lovely setting ,8.9
Majestic Hotel Spa Barcelona GL, Nothing to complain about We didn t eat in the hotel not even breakfast which would have been 29 EUR   Proper luxurious 5 star hotel in excellent tourist location Staff friendly and efficient ,8.9
Majestic Hotel Spa Barcelona GL, Minor issues like not receiving water daily and once the concierge failed to book dinner reservations after promising to do so   Superb location very clean modern elegance good fitness center ,8.9
Majestic Hotel Spa Barcelona GL, We booked the apartment and they were horrendous Felt short changed as the hotel was wonderful We ordered pizza and orange juice via room service and got a carrier bag with a boxed takeaway pizza and was charged 90 At the check out the director of customer services removed the charge and apologised  ,8.9
Majestic Hotel Spa Barcelona GL, Apartments might need more attention to be 5 star but the hotel itself is very worthy of the stars   Could not fault anything very good all round Location is also excellent ,8.9
Majestic Hotel Spa Barcelona GL, I felt that a small carton of milk should have been provided in the apartment The cost via room service was very expensive indeed  We were self catering,8.9
Majestic Hotel Spa Barcelona GL, would not rate it a 5 star bathrrom tatty and apartments were further from hotel than we expected could not believe we had to book to use sauna steam room and PAY that was bang out of order have stayed in many 4 star and much better and full use of all facilities at no extra cost would not recomend  the area and apartment was great size,8.9
Majestic Hotel Spa Barcelona GL, We have no complaints whatsoever   Apartment terrific for a family spacious tiptop condition surprisingly good value Hotel facilities very good too Staff were consistently cheerful helpful and thoughtful Sunday brunch amazing ,8.9
Majestic Hotel Spa Barcelona GL,  I always stay here and normally the rooms are great and the staff go out of their way to help you This time my room was not so good facing a inner ventilation shaft so not great However room was still nice ,8.9
Majestic Hotel Spa Barcelona GL, It s directly in the city so if you don t like the sounds of a busy city do not select a city view room   Wonderful and attentive service The breakfast was first class and offered a very wide range of things The location was perfect ,8.9
Majestic Hotel Spa Barcelona GL, Disappointed that apartments were completely cut off from the hotel you didn t get the feel of staying in a hotel so felt we didn t get to appreciate the full value of the hotel  Great location lovely hotel very clean,8.9
Majestic Hotel Spa Barcelona GL, Noise from the street due to poor insulation We got a tiny little room in the second floor where we didn t feel comfortable at all For 400 night without breakfast this felt like a trap   Location and the rooftop bar,8.9
Majestic Hotel Spa Barcelona GL, More care could be taken by the interior decorator e g somewhere to put the soap in the shower a reading light by every bed The walls and doors had a bit too many scratches send a painter there  Location spacious rooms friendly and professional staff,8.9
Majestic Hotel Spa Barcelona GL, Responses by a couple of staff when queried re late check out could be better Also room shows lack of maintenance   One of the best concierge team we have encountered Friendly professional and proactive ,8.9
Majestic Hotel Spa Barcelona GL, The information about the swimming pool on the roof did not include information that there is a terrace restaurant in the pool are so one can only swim in there during the other people having food or wine   We stayed in Hotel Residences which were located in different building across the Passeig de Gracia Two bedroom flat was spacious and well equipped ,8.9
Majestic Hotel Spa Barcelona GL, Slow check out procedure it took more than 30 min   Excellent location on Passeig di Gracia Very friendly and helpful staff Junior suite felt like home with nice view of Passeig di Gracia,8.9
Majestic Hotel Spa Barcelona GL, My room was smaller and much darker than my friend s room with whom we paid the same and reserved the same room type My room was at 1st floor hers was at 2nd Next time I will make sure at the time of the reservation about 2nd floor or above especially if I pay the same with the ones at 2nd floor or above   The terrace bar was fantastic The staff was extra ordinary friendly Concierge made us a 2 fantastic program printed the tickets for museums We really appreciated ,8.9
Majestic Hotel Spa Barcelona GL, Nothing worth mentioning perhaps a more lively lobby where more is happening   Great staff They are the best Marc the concierge is a star Trust him with advice on where to dine how best to tour the city or where to shop for Barca fans The rooftop is magnificent the view the vibes the staff The spa ladies Anna especially are great Pamper yourself ,8.9
Majestic Hotel Spa Barcelona GL, Rooftop pool is quite small very few beds and no shade Room price is a bit high for what is offered specially when breakfast is not included and they charge 37 per person So a couple can have breakfast for 74   Best location possible and a very friendly helpful staff Very clean and classy ,8.9
Majestic Hotel Spa Barcelona GL, Bedside tables no drawers Lighting for reading inadequate Desk but no chest of drawers inadequate space for clothing  Very clean Beds very comfortable service great restaurant recommendations great,8.9
Majestic Hotel Spa Barcelona GL, No late check out possible even for 1 hour   The staff is perfect And highly available They seem to enjoy their work Excellent concierge especially Marc,8.9
Majestic Hotel Spa Barcelona GL, The furniture of the room need maintenence for example the cabinet broken and the curtain not closed  I like the location it is in the center of Barcelona,8.9
Majestic Hotel Spa Barcelona GL, Stayed in the residences No complimentary water no bath robes no complimentary tea coffee Constant smell of smoke despite being a non smoking hotel An ash tray with a fag in was in the lounge upon our arrival The view from the balcony was of a building site In the Residences you are treated as a definite second class visitor Will not be staying there again   Very little to say ,8.9
Majestic Hotel Spa Barcelona GL, SMALL BATHROOM ONLY ONE SINK BATHROOM NOT PROPERLY VENTILATED LIGHT BAR FOR ONE CLOSET WAS BROKEN AND HANGING LOOSE WITH WIRES NEVER FIXED VERY SMALL POOL AND POOL AREA  FRIENDLY STAFF,8.9
Majestic Hotel Spa Barcelona GL, Nothing Nothing Nothing  One of the best hotels in the world The concierge was so great and helpful The staff was kind and smiley all the time,8.9
Majestic Hotel Spa Barcelona GL, The bellow is not comfertable the accesspility to the apartment is not easy you have to go from ground the upper floor then take another eleveter to reach your place  Very nice with good location staff is great they have the 2 bed appartment which is big and well mintined,8.9
Majestic Hotel Spa Barcelona GL, The floor was consistently a bit dirty and there were ants This is probably because there was some nearby construction and so the patio was always dusty and the dust got tracked into the apartment Still it s a small compromise for the incredible space   The apartment was spacious location spectacular and the facilities very high end Enormous patio for our unit Staff extremely gracious Would absolutely stay again ,8.9
Majestic Hotel Spa Barcelona GL, Unfortunately the booking we made apartment was not available when we checked in Staff was nice in proposing other alternatives but we were a bit disappointed as we really wanted to stay all in this apartment that is why we selected this hotel  ,8.9
Majestic Hotel Spa Barcelona GL, We went to the restaurant for breakfast 15 before it closed and were turned away There was no flexibility with a very rigid in the closing time so we had to go to the lobby bar and order something to eat   We stayed in one of the apartments and it was perfect with 2 teenage boys who prefer their own space We booked months in advance and were able to get a special rate on Booking com ,8.9
Majestic Hotel Spa Barcelona GL,  The hotel is centrally located Amazing staff The apartment was spotless with super comfortable beds This is the place to stay in Barcelona specially if you are traveling with a large family Hope to be back soon ,8.9
Majestic Hotel Spa Barcelona GL, Pool is extremely small it s more a bath than a pool There are only 6 sunbeds which are always occupied Check in slow Overall expensive for what you get there should be more outside space   Comfortable beds very spacious rooms,8.9
Majestic Hotel Spa Barcelona GL, Breakfast quality of hot foods was lacking Stale pancakes and waffles Soggy scrambled eggs Really good if continental style options are what you like but eggs were so sad and hot breakfast needs make over   Really great location Beautiful hotel and very nice staff Apartamento were perfect for family of four Very clean and convenient ,8.9
Majestic Hotel Spa Barcelona GL, 37 for The parking spot is a bit expensive And The breakfast was 50 not like its noticed in The booking com 35   Location was good Apartment was too large and comfortable Terrace was so good and useful Had also dryer for The clothes ,8.9
Majestic Hotel Spa Barcelona GL, Of course there are always some very subjective aspects that can be more perfect but nothing that is generally relevant i e the range of cocktails offered in the ground floor bar   Impressive interieur in a central location at the heart of Barcelona in short distance to all the important sites with everything a World Leading Hotel should offer Most remarkable was the friendliness helpfulness and professionalism of all staff from doormen to reception to housekeeping to bar service junior to senior it was really great We especially loved the roof top terrace bar with an amazing food and drinks selection and beautiful artisan look and delicious taste The view all over the city especially at sunset is most beautiful We definitively will come back ,8.9
Majestic Hotel Spa Barcelona GL,  The rooftop pool bar was spectacular The residence quarters were large and comfortable The staff was fantastic Location was right in the middle of everything Outstanding set up ,8.9
Majestic Hotel Spa Barcelona GL, The rooftop bar was impossible to get into without having booked a space There isn t much room and people off the street are there as well as guests   Great location a real sense of grandeur and sizeable rooms made for a great stay ,8.9
